iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.9762267742847551,-0.7149049401810879,True,0.26132183410366727,qnei,0.0,False,0,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.9762267742847551,3.7300825899437258,3.7300825899437258,3.7300825899437258,3.7300825899437258,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.2974490717811511,-0.1998967467526044,True,0.09755232502854669,qnei,0.0,False,1,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.2974490717811511,3.051304887440122,6.781387477383848,3.051304887440122,3.390693738691924,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9791977447925131,0.7065944876876383,True,-0.27260325710487476,qnei,0.0,False,2,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7746580708664577,8.556045548250305,1.7746580708664577,2.8520151827501015,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.4139567988793983,0.9276820918330536,True,0.5137252929536553,qnei,0.0,False,3,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.3398990167795723,10.895944565029877,1.7746580708664577,2.7239861412574693,0.4139567988793983,2.3398990167795723,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.1984878307961768,0.23803898496736686,True,0.03955115417119007,qnei,0.0,False,4,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.555367984862794,13.451312549892672,1.7746580708664577,2.6902625099785342,0.4139567988793983,2.3398990167795723,griewank
6,555.5994109232618,-237.5296639018757,422.75206406877425,125.41956815619079,398.55810540963284,-275.38106763311225,-0.2828672855892296,0.2442125766670942,True,0.5270798622563238,qnei,0.36624229996232316,False,0,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,3.0367231012482003,16.488035651140873,1.7746580708664577,2.748005941856812,0.4139567988793983,2.3398990167795723,griewank
7,442.70915859063,461.15130823093335,-445.8539895408661,-300.609210950598,79.13078807051318,207.7405341809698,-0.11041036862243064,0.23489586569640256,True,0.3453062343188332,qnei,0.3324661999940872,False,1,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.8642661842814015,19.352301835422274,1.7746580708664577,2.7646145479174677,0.4139567988793983,2.3398990167795723,griewank
8,241.91714490063663,-160.5273462840605,600.0,-127.22982235655695,20.11683431733792,-49.765136760728325,0.9767924375173506,0.31652075605464003,True,-0.6602716814627105,qnei,0.3916482999920845,False,2,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7770633781416203,21.129365213563894,1.7746580708664577,2.6411706516954867,0.4139567988793983,2.3398990167795723,griewank
9,502.3597296413837,200.0838674171768,586.4449170659128,-480.9339648146313,106.97281862416924,-9.929571560408338,-0.6046912905157003,-0.1805199511606527,True,0.4241713393550476,qnei,0.20482619997346774,False,3,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,3.358547106174671,24.487912319738566,1.7746580708664577,2.7208791466376185,0.4139567988793983,2.3398990167795723,griewank
10,356.7050731179824,-67.14067593459848,-44.466767407303855,-292.9822047437053,99.1003732446946,-90.29623319675386,1.8355420223618166,2.4131597664569977,True,0.5776177440951811,qnei,0.22412460000487044,False,4,11,673c379b-d4c5-4bb3-9b65-66a87ee32622,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.8355420223618166,0.9183137932971541,25.40622611303572,0.9183137932971541,2.540622611303572,1.8355420223618166,0.9183137932971541,griewank
