error_model,jitter_std,jitter_iteration,dataset,acquisition,fragility,absolute_loss,inference_excess,acq_failures,seeds
misclick,0.01,0,michalewicz,qnei,0.006294560003793796,0.5793431235798854,0.028534012862911063,0,5
misclick,0.01,0,michalewicz,qucb,0.025637110574787715,0.6888622807340543,0.763601389544087,0,5
misclick,0.01,0,michalewicz,random,0.0,0.715218504716489,0.0,0,5
misclick,0.01,0,michalewicz,sobol,0.0,0.7876182466840979,0.0,0,5
misclick,0.01,0,michalewicz,ucb,-0.024799653003750803,0.6857706731949803,-0.2244392005961778,0,5
misclick,0.01,0,moving_peaks,ei,0.0017348659302628198,0.34101793159345983,-0.011083066210227959,0,5
misclick,0.01,0,moving_peaks,logei,0.010835877963685892,0.32411839165439194,0.047079220965439636,0,5
misclick,0.01,0,moving_peaks,pi,-0.0006234957805326706,0.31128310751016863,0.03453144297034276,0,5
misclick,0.01,0,moving_peaks,qnei,-0.0010482250641226404,0.3458692312691611,-0.03068052563065482,0,5
misclick,0.01,0,moving_peaks,qucb,0.018869219741117643,0.39240289666486794,0.14227175368720593,0,5
misclick,0.01,0,moving_peaks,random,0.0,0.4403077888828886,0.0,0,5
misclick,0.01,0,moving_peaks,sobol,0.0,0.4415867291211003,0.0,0,5
misclick,0.01,0,moving_peaks,ucb,0.03236947891170715,0.41654335083050303,0.17974617037466553,0,5
misclick,0.01,0,powell,ei,0.0004060012160392333,0.046349911490192894,0.00098496380518806,0,5
misclick,0.01,0,powell,logei,-0.00034408601781330407,0.044764672468749205,-0.00034321596441868,0,5
misclick,0.01,0,powell,pi,0.0005451203142789039,0.03650768200420551,0.0009494467075807399,0,5
misclick,0.01,0,powell,qnei,0.0003759031438711312,0.04380669907520656,0.0005887101982777799,0,5
misclick,0.01,0,powell,qucb,0.0009039103016747691,0.05010390161217214,0.00086191426344812,0,5
misclick,0.01,0,powell,random,0.0,0.04358038965066278,0.0,0,5
misclick,0.01,0,powell,sobol,0.0,0.04572020309872575,0.0,0,5
misclick,0.01,0,powell,ucb,0.0009337689601292982,0.04949378455018686,0.00025134933485756,0,5
misclick,0.01,0,power_law_practice,ei,0.0,0.08048287982017295,0.0,0,5
misclick,0.01,0,power_law_practice,logei,0.0,0.08048175748722765,0.0,0,5
misclick,0.01,0,power_law_practice,pi,0.0,0.09766348762091508,0.0,0,5
misclick,0.01,0,power_law_practice,qnei,0.0,0.0786883793610508,0.0,0,5
misclick,0.01,0,power_law_practice,qucb,0.009309020349926356,0.08216997501874308,0.0,0,5
misclick,0.01,0,power_law_practice,random,0.0,0.3831751527046824,0.0,0,5
misclick,0.01,0,power_law_practice,sobol,0.0,0.33730626812861236,0.0,0,5
misclick,0.01,0,power_law_practice,ucb,0.0,0.07294829651829214,0.0,0,5
misclick,0.01,0,rastrigin,ei,0.009756561962715581,0.38524583437385307,0.06852051516010932,0,5
misclick,0.01,0,rastrigin,logei,0.019207998184838423,0.4396218208427557,0.1410641840220949,0,5
misclick,0.01,0,rastrigin,pi,0.012229260717980268,0.4223438155739549,0.12430403044429902,0,5
misclick,0.01,0,rastrigin,qnei,0.016292567313598127,0.4121619723485209,0.04624246383240296,0,5
misclick,0.01,0,rastrigin,qucb,-0.016223555079184968,0.45300372264273897,-0.026525784272852897,0,5
misclick,0.01,0,rastrigin,random,0.0,0.5235989772954588,0.0,0,5
misclick,0.01,0,rastrigin,sobol,0.0,0.5114320051426001,0.0,0,5
misclick,0.01,0,rastrigin,ucb,0.014183996766028476,0.46048178494243713,0.011664750864003981,0,5
misclick,0.01,0,rosenbrock,ei,0.0004575859255368329,0.05182162398537723,-0.00093785458224796,0,5
misclick,0.01,0,rosenbrock,logei,-3.7859415071083575e-06,0.05122444444755988,-3.459355129358e-05,0,5
misclick,0.01,0,rosenbrock,pi,0.0004306300861747506,0.049648208239676694,0.0009928120001508598,0,5
misclick,0.01,0,rosenbrock,qnei,-3.393430473672387e-05,0.0518276905501146,-0.0006386305245443199,0,5
misclick,0.01,0,rosenbrock,qucb,-0.00717219788433965,0.05134946099028923,-0.0004543895707909801,0,5
misclick,0.01,0,rosenbrock,random,0.0,0.06880350272359327,0.0,0,5
misclick,0.01,0,rosenbrock,sobol,0.0,0.05554598113736209,0.0,0,5
misclick,0.01,0,rosenbrock,ucb,0.004914725766456901,0.06314836024856907,-0.00041699266285484,0,5
misclick,0.01,0,schwefel,ei,-0.013554558070468115,0.4498823243282005,-0.10259493414841617,0,5
misclick,0.01,0,schwefel,logei,0.0,0.4772903455574154,0.0,0,5
misclick,0.01,0,schwefel,pi,0.0052292505691207605,0.40455722921739257,0.056604448963281394,0,5
misclick,0.01,0,schwefel,qnei,-0.01127792065212102,0.4841137780934123,0.015111801640812317,0,5
misclick,0.01,0,schwefel,qucb,0.05175499134025913,0.5865416269526387,0.11596553470661944,0,5
misclick,0.01,0,schwefel,random,0.0,0.5411027907381741,0.0,0,5
misclick,0.01,0,schwefel,sobol,0.0,0.526697422279493,0.0,0,5
misclick,0.01,0,schwefel,ucb,0.021108940017855876,0.5207622563973574,0.26651195540022754,0,5
misclick,0.01,0,shekel,ei,0.00341068462053582,0.7836043432795456,0.19260962312741298,0,5
misclick,0.01,0,shekel,logei,0.0002743017231197901,0.7605155877383496,-0.08791513579818969,0,5
misclick,0.01,0,shekel,pi,0.004899501169773889,0.8303232918301008,0.37141646417954777,0,5
misclick,0.01,0,shekel,qnei,-0.0002155228466601722,0.7785423625907189,-0.02452693636484326,0,5
misclick,0.01,0,shekel,qucb,0.006266613386002043,0.8761997280589956,-0.8228131411430795,0,5
misclick,0.01,0,shekel,random,0.0,0.9356658066461744,0.0,0,5
misclick,0.01,0,shekel,sobol,0.0,0.9433511585412923,0.0,0,5
misclick,0.01,0,shekel,ucb,0.002118676075761481,0.8711307254053444,1.3529350989508444,0,5
misclick,0.01,0,steering_law,ei,-4.505062426731995e-05,0.07453988456007735,-9.655858161512e-05,0,5
misclick,0.01,0,steering_law,logei,-1.644363891652103e-06,0.07442578975023882,-1.1586415021636042e-06,0,5
misclick,0.01,0,steering_law,pi,0.0,0.11241542439454646,0.0,0,5
misclick,0.01,0,steering_law,qnei,0.0,0.07417213981659762,0.0,0,5
misclick,0.01,0,steering_law,qucb,0.012258400358022854,0.0812245737954572,0.012626842908650382,0,5
misclick,0.01,0,steering_law,random,0.0,0.2540142193759612,0.0,0,5
misclick,0.01,0,steering_law,sobol,0.0,0.18635120641237374,0.0,0,5
misclick,0.01,0,steering_law,ucb,0.00010036555133015183,0.0690676390537232,5.00609997921e-05,0,5
misclick,0.01,0,stevens,ei,0.0,0.07669976148756961,0.0,0,5
misclick,0.01,0,stevens,logei,0.0,0.07669237054850768,0.0,0,5
misclick,0.01,0,stevens,pi,0.0,0.09535879007114556,0.0,0,5
misclick,0.01,0,stevens,qnei,0.0,0.07636576404670016,0.0,0,5
misclick,0.01,0,stevens,qucb,0.05853283284152232,0.13265085832356482,0.14430998119682287,0,5
misclick,0.01,0,stevens,random,0.0,0.4161497879722026,0.0,0,5
misclick,0.01,0,stevens,sobol,0.0,0.36619597471852583,0.0,0,5
misclick,0.01,0,stevens,ucb,0.0,0.07411013685957497,0.0,0,5
misclick,0.01,0,weber_fechner,ei,0.005603962042314581,0.08178308970789437,0.01938639384997404,0,5
misclick,0.01,0,weber_fechner,logei,0.0,0.07587241284087662,0.0,0,5
misclick,0.01,0,weber_fechner,pi,0.0,0.09598200971893218,0.0,0,5
misclick,0.01,0,weber_fechner,qnei,0.0029773233471542815,0.07937855740779895,0.00997280058723628,0,5
misclick,0.01,0,weber_fechner,qucb,0.04955452756165975,0.12583707847295925,0.08912797850540732,0,5
misclick,0.01,0,weber_fechner,random,0.0,0.31478280975628514,0.0,0,5
misclick,0.01,0,weber_fechner,sobol,0.0,0.271236345729914,0.0,0,5
misclick,0.01,0,weber_fechner,ucb,0.0009609838281048437,0.07724378640182496,0.00277795304464918,0,5
misclick,0.01,0,yerkes_dodson,ei,4.915372618717412e-05,0.24576251410867106,0.00189225695703646,0,5
misclick,0.01,0,yerkes_dodson,logei,5.064961220669797e-05,0.2478911482657721,0.00022371167792859998,0,5
misclick,0.01,0,yerkes_dodson,pi,0.003348235563682898,0.17200851489576754,0.01127899624357456,0,5
misclick,0.01,0,yerkes_dodson,qnei,0.017136082590920566,0.16657536804545497,0.07080129476156394,0,5
misclick,0.01,0,yerkes_dodson,qucb,-0.07884300465957687,0.28234586701467473,-0.5156517244514507,0,5
misclick,0.01,0,yerkes_dodson,random,0.0,0.4311417091237251,0.0,0,5
misclick,0.01,0,yerkes_dodson,sobol,0.0,0.4910815173151105,0.0,0,5
misclick,0.01,0,yerkes_dodson,ucb,0.0197018968745772,0.3251860707894066,0.06770590459001812,0,5
misclick,0.01,20,ackley,ei,0.0,0.2933562730264535,0.0,0,5
misclick,0.01,20,ackley,logei,0.00446473287874096,0.30752780605295715,0.3752798852587958,0,5
misclick,0.01,20,ackley,pi,-0.003984597218501954,0.6167344941811355,-0.4677371307207814,0,5
misclick,0.01,20,ackley,qnei,0.0,0.38041599808376886,0.0,0,5
misclick,0.01,20,ackley,qucb,0.017694909314868702,0.27435721590529505,0.0571190272879753,0,5
misclick,0.01,20,ackley,random,0.0,0.8197164191837999,0.0,0,5
misclick,0.01,20,ackley,sobol,-0.004026860109883245,0.884200499271064,0.5417859224581519,0,5
misclick,0.01,20,ackley,ucb,0.004786902575562635,0.2675775684042555,0.44006688116883624,0,5
misclick,0.01,20,branin,ei,0.0,0.001581733110693093,0.0,0,5
misclick,0.01,20,branin,logei,0.0,0.002651874150530807,0.0,0,5
misclick,0.01,20,branin,pi,0.0,0.0037180259302911274,0.0,0,5
misclick,0.01,20,branin,qnei,0.0,0.00016235240194286234,0.0,0,5
misclick,0.01,20,branin,qucb,0.00011705381857370907,0.00039216263587319204,0.00023270523676116,0,5
misclick,0.01,20,branin,random,0.0,0.018673553914561464,0.0,0,5
misclick,0.01,20,branin,sobol,0.0,0.02725873096067043,0.0,0,5
misclick,0.01,20,branin,ucb,9.418233094284229e-07,0.0002710383196298956,4.016777635297645e-06,0,5
misclick,0.01,20,eggholder,ei,0.0,0.1909454402282635,0.0,0,5
misclick,0.01,20,eggholder,logei,0.0,0.1272013002689545,0.0,0,5
misclick,0.01,20,eggholder,pi,0.014246602707970785,0.18510588586343552,0.12907537294428287,0,5
misclick,0.01,20,eggholder,qnei,0.0,0.25356389937949925,0.0,0,5
misclick,0.01,20,eggholder,qucb,1.7711701076787234e-05,0.1843431254582714,4.5474282177992985e-06,0,5
misclick,0.01,20,eggholder,random,0.0,0.357102345727309,0.0,0,5
misclick,0.01,20,eggholder,sobol,0.0,0.28762651368438363,0.0,0,5
misclick,0.01,20,eggholder,ucb,2.1137872468517845e-06,0.2425313026505859,1.2917980954529894e-05,0,5
misclick,0.01,20,griewank,ei,0.0,0.01752835186646755,0.0,0,5
misclick,0.01,20,griewank,logei,7.291602757070652e-05,0.006457157721797574,0.0014551140668484799,0,5
misclick,0.01,20,griewank,pi,0.010806314456704434,0.06339307219301626,0.07979263771473163,0,5
misclick,0.01,20,griewank,qnei,0.0,0.013901623030823457,0.0,0,5
misclick,0.01,20,griewank,qucb,0.0013071283900947229,0.020684790877428305,0.00526812244283112,0,5
misclick,0.01,20,griewank,random,0.0,0.2940624753936248,0.0,0,5
misclick,0.01,20,griewank,sobol,0.0,0.37208817503664304,0.0,0,5
misclick,0.01,20,griewank,ucb,0.0,0.013862411074930376,0.0,0,5
misclick,0.01,20,hartmann_3,ei,0.0,0.0019782277592771897,0.0,0,5
misclick,0.01,20,hartmann_3,logei,0.00022971879583670194,0.0023043384975669928,0.00162810214473126,0,5
misclick,0.01,20,hartmann_3,pi,0.0,0.010369907260231844,0.0,0,5
misclick,0.01,20,hartmann_3,qnei,0.0,0.002038946178622318,0.0,0,5
misclick,0.01,20,hartmann_3,qucb,0.0004074089815482257,0.0026428675851349398,0.0016267809795262802,0,5
misclick,0.01,20,hartmann_3,random,-0.001996661141951929,0.2591345738375289,0.4077137964337652,0,5
misclick,0.01,20,hartmann_3,sobol,0.0,0.14190862195027085,0.0,0,5
misclick,0.01,20,hartmann_3,ucb,5.0477686618361e-06,0.002044215778101377,7.760078300566e-05,0,5
misclick,0.01,20,hartmann_6,ei,0.0,0.036293599645351816,0.0,0,5
misclick,0.01,20,hartmann_6,logei,0.0,0.06378141561600004,0.0,0,5
misclick,0.01,20,hartmann_6,pi,0.0017096271258769669,0.14886908801837598,0.02539262049502238,0,5
misclick,0.01,20,hartmann_6,qnei,0.0,0.03816834120953202,0.0,0,5
misclick,0.01,20,hartmann_6,qucb,0.00012184136305423868,0.07382356307098537,0.0015519046403957401,0,5
misclick,0.01,20,hartmann_6,random,-0.0002298837242531378,0.634839919875745,0.5145342536034221,0,5
misclick,0.01,20,hartmann_6,sobol,0.0,0.5571926695401066,0.0,0,5
misclick,0.01,20,hartmann_6,ucb,0.007907300459972216,0.0911747446195359,0.26488253528183053,0,5
misclick,0.01,20,hicks_law,ei,0.0,0.0,0.0,0,5
misclick,0.01,20,hicks_law,logei,0.0,0.0,0.0,0,5
misclick,0.01,20,hicks_law,pi,0.0,0.0,0.0,0,5
misclick,0.01,20,hicks_law,qnei,0.0,0.0,0.0,0,5
misclick,0.01,20,hicks_law,qucb,0.0,0.0,0.0,0,5
misclick,0.01,20,hicks_law,random,0.0,0.5662548412949002,0.0,0,5
misclick,0.01,20,hicks_law,sobol,0.0,0.6064925791290339,0.0,0,5
misclick,0.01,20,hicks_law,ucb,0.0,0.0,0.0,0,5
misclick,0.01,20,levy_10,ei,0.0,0.10508218149465258,0.0,0,5
misclick,0.01,20,levy_10,logei,3.511546593658151e-05,0.18941741685431585,-0.0054359568825392,0,5
misclick,0.01,20,levy_10,pi,0.0009850869584739819,0.16336718423740243,0.01489639619803996,0,5
misclick,0.01,20,levy_10,qnei,0.0,0.14318394965309467,0.0,0,5
misclick,0.01,20,levy_10,qucb,-0.008552229987314815,0.2640164598478434,0.03546872784422276,0,5
misclick,0.01,20,levy_10,random,0.0,0.2803244696272316,0.0,0,5
misclick,0.01,20,levy_10,sobol,0.0,0.2908409053310746,0.0,0,5
misclick,0.01,20,levy_10,ucb,0.004603734244196649,0.17470031884695497,0.05904214849588818,0,5
misclick,0.01,20,michalewicz,ei,0.0,0.5185693186782965,0.0,0,5
misclick,0.01,20,michalewicz,logei,-6.12850856695643e-05,0.4580109839783296,0.01314551032930832,0,5
misclick,0.01,20,michalewicz,pi,0.013406210592139362,0.49444204775836953,0.4142197666361465,0,5
misclick,0.01,20,michalewicz,qnei,0.0,0.4594670721350124,0.0,0,5
misclick,0.01,20,michalewicz,qucb,-0.0009519576599183136,0.5394129180042875,0.0030513084221944,0,5
misclick,0.01,20,michalewicz,random,0.0,0.6458258157792018,0.0,0,5
misclick,0.01,20,michalewicz,sobol,-0.00295506803419903,0.7529794059758966,0.0,0,5
misclick,0.01,20,michalewicz,ucb,0.0,0.6181128140515411,0.0,0,5
misclick,0.01,20,moving_peaks,ei,0.0,0.23475398074787032,0.0,0,5
misclick,0.01,20,moving_peaks,logei,0.004917436248733713,0.19645885524590784,0.0493947581376208,0,5
misclick,0.01,20,moving_peaks,pi,0.0,0.20265956682728953,0.0,0,5
misclick,0.01,20,moving_peaks,qnei,-0.0034412544053607067,0.24146864684075603,-0.08432793297555483,0,5
misclick,0.01,20,moving_peaks,qucb,0.011346374870887061,0.27354580877777396,0.02711757915844738,0,5
misclick,0.01,20,moving_peaks,random,0.0,0.38664386654779276,0.0,0,5
misclick,0.01,20,moving_peaks,sobol,0.0,0.4148325550969024,0.0,0,5
misclick,0.01,20,moving_peaks,ucb,-0.0003432886555886627,0.265725420172273,-0.0045296934759647,0,5
misclick,0.01,20,powell,ei,0.0,0.0075034578961583245,0.0,0,5
misclick,0.01,20,powell,logei,0.0,0.006511743396128837,0.0,0,5
misclick,0.01,20,powell,pi,0.0,0.0028770308678044243,0.0,0,5
misclick,0.01,20,powell,qnei,0.0,0.005182311092961352,0.0,0,5
misclick,0.01,20,powell,qucb,-0.0008415648340790683,0.010883794510299983,-0.0009564704833218999,0,5
misclick,0.01,20,powell,random,0.0,0.015219334855909136,0.0,0,5
misclick,0.01,20,powell,sobol,-4.5929027304376174e-05,0.017505361990299714,0.4035573664690778,0,5
misclick,0.01,20,powell,ucb,0.0,0.010678896700548881,0.0,0,5
misclick,0.01,20,power_law_practice,ei,0.0,0.0,0.0,0,5
misclick,0.01,20,power_law_practice,logei,0.0,0.0,0.0,0,5
misclick,0.01,20,power_law_practice,pi,0.0,8.939664239154645e-05,0.0,0,5
misclick,0.01,20,power_law_practice,qnei,0.0,0.0,0.0,0,5
misclick,0.01,20,power_law_practice,qucb,0.0,0.0,0.0,0,5
misclick,0.01,20,power_law_practice,random,0.0,0.33876211921728816,0.0,0,5
misclick,0.01,20,power_law_practice,sobol,0.0,0.2992851021952824,0.0,0,5
misclick,0.01,20,power_law_practice,ucb,0.0,0.0,0.0,0,5
misclick,0.01,20,rastrigin,ei,0.0,0.25156111706673606,0.0,0,5
misclick,0.01,20,rastrigin,logei,0.0,0.3201617945305031,0.0,0,5
misclick,0.01,20,rastrigin,pi,0.002110920033249512,0.30946125667928787,-0.0924703054096955,0,5
misclick,0.01,20,rastrigin,qnei,0.0,0.24366610034515662,0.0,0,5
misclick,0.01,20,rastrigin,qucb,0.01042213833201967,0.3797297915872464,0.02885080684819502,0,5
misclick,0.01,20,rastrigin,random,0.0,0.4643811443107248,0.0,0,5
misclick,0.01,20,rastrigin,sobol,0.0,0.44442945609339546,0.0,0,5
misclick,0.01,20,rastrigin,ucb,-0.003456451599267569,0.34167608961888707,-0.09559506384022626,0,5
misclick,0.01,20,rosenbrock,ei,0.0,0.0037534410422975445,0.0,0,5
misclick,0.01,20,rosenbrock,logei,3.765689868584056e-06,0.0036430207558973055,0.00022400638685234,0,5
misclick,0.01,20,rosenbrock,pi,0.0,0.003093906195125155,0.0,0,5
misclick,0.01,20,rosenbrock,qnei,0.0,0.00386456428373161,0.0,0,5
misclick,0.01,20,rosenbrock,qucb,2.3139865307770014e-05,0.006266407352182789,0.00019664306639078,0,5
misclick,0.01,20,rosenbrock,random,0.0,0.02185090527795981,0.0,0,5
misclick,0.01,20,rosenbrock,sobol,0.0,0.008821495388939874,0.0,0,5
misclick,0.01,20,rosenbrock,ucb,-4.85440340211094e-05,0.005789319163089454,-0.00032085529090874,0,5
misclick,0.01,20,schwefel,ei,0.0,0.34477557370559164,0.0,0,5
misclick,0.01,20,schwefel,logei,-0.003930032834278327,0.37811293260348455,-0.014666813398450959,0,5
misclick,0.01,20,schwefel,pi,-5.818616616533028e-05,0.292189527043404,-0.00097382944008286,0,5
misclick,0.01,20,schwefel,qnei,0.0,0.3954841088188551,0.0,0,5
misclick,0.01,20,schwefel,qucb,0.003592203026412311,0.43670554807537093,-0.16093374159038804,0,5
misclick,0.01,20,schwefel,random,0.0,0.48056211974550245,0.0,0,5
misclick,0.01,20,schwefel,sobol,0.0,0.4808162613549835,0.0,0,5
misclick,0.01,20,schwefel,ucb,0.0062041734964647125,0.3844755927778006,0.16348642119118173,0,5
misclick,0.01,20,shekel,ei,0.0,0.6795621964821801,0.0,0,5
misclick,0.01,20,shekel,logei,-0.0013690123040986794,0.647807362659605,0.06439678541351126,0,5
misclick,0.01,20,shekel,pi,3.406525992615386e-06,0.751127686057493,0.00045045924113650004,0,5
misclick,0.01,20,shekel,qnei,0.0,0.6846163699592459,0.0,0,5
misclick,0.01,20,shekel,qucb,0.011326585824644356,0.8290978889900709,1.8327239799370942,0,5
misclick,0.01,20,shekel,random,0.0,0.9268863918546952,0.0,0,5
misclick,0.01,20,shekel,sobol,0.0,0.9347004079416807,0.0,0,5
misclick,0.01,20,shekel,ucb,0.0,0.8167648877502524,0.0,0,5
misclick,0.01,20,steering_law,ei,0.0,0.000163485806036494,0.0,0,5
misclick,0.01,20,steering_law,logei,0.0,2.44508735555427e-05,0.0,0,5
misclick,0.01,20,steering_law,pi,1.0434393681116595e-05,0.0036961624933826835,5.22089520924e-05,0,5
misclick,0.01,20,steering_law,qnei,0.0,7.507004124331001e-05,0.0,0,5
misclick,0.01,20,steering_law,qucb,6.113587891927571e-05,0.00024692773638583895,0.00011582784868932001,0,5
misclick,0.01,20,steering_law,random,0.0,0.1924339041464583,0.0,0,5
misclick,0.01,20,steering_law,sobol,0.0,0.08253602270132199,0.0,0,5
misclick,0.01,20,steering_law,ucb,0.0,0.00017536542846549797,0.0,0,5
misclick,0.01,20,stevens,ei,0.0,0.0,0.0,0,5
misclick,0.01,20,stevens,logei,0.0,0.0,0.0,0,5
misclick,0.01,20,stevens,pi,0.0,0.0,0.0,0,5
misclick,0.01,20,stevens,qnei,0.0,0.0,0.0,0,5
misclick,0.01,20,stevens,qucb,0.0,0.0,0.0,0,5
misclick,0.01,20,stevens,random,0.0,0.37047850195830506,0.0,0,5
misclick,0.01,20,stevens,sobol,0.021140096656836676,0.34022953705721337,0.0,0,5
misclick,0.01,20,stevens,ucb,0.0,0.0,0.0,0,5
misclick,0.01,20,weber_fechner,ei,0.0,0.0,0.0,0,5
misclick,0.01,20,weber_fechner,logei,0.0,0.0,0.0,0,5
misclick,0.01,20,weber_fechner,pi,0.0,0.0023473256864240026,0.0,0,5
misclick,0.01,20,weber_fechner,qnei,0.0,0.0002433129299640221,0.0,0,5
