dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,budget,k,tolerance,extra,censored,multiplier
ackley,ei,11,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.05,0,,50,25,0.0,28.0,True,2.12
ackley,ei,11,misclick,0.05,0,,50,25,0.01,28.0,True,2.12
ackley,ei,11,misclick,0.15,0,,50,10,0.0,17.0,False,2.7
ackley,ei,11,misclick,0.15,0,,50,10,0.01,17.0,False,2.7
ackley,ei,11,misclick,0.15,0,,50,25,0.0,12.0,False,1.48
ackley,ei,11,misclick,0.15,0,,50,25,0.01,11.0,False,1.44
ackley,ei,11,misclick,0.4,0,,50,10,0.0,33.0,False,4.3
ackley,ei,11,misclick,0.4,0,,50,10,0.01,33.0,False,4.3
ackley,ei,11,misclick,0.4,0,,50,25,0.0,28.0,True,2.12
ackley,ei,11,misclick,0.4,0,,50,25,0.01,28.0,True,2.12
ackley,ei,11,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,ei,11,misclick,0.4,20,,50,25,0.0,0.0,False,1.0
ackley,ei,11,misclick,0.4,20,,50,25,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.05,0,,50,25,0.0,18.0,False,1.72
ackley,ei,7,misclick,0.05,0,,50,25,0.01,18.0,False,1.72
ackley,ei,7,misclick,0.15,0,,50,10,0.0,1.0,False,1.1
ackley,ei,7,misclick,0.15,0,,50,10,0.01,1.0,False,1.1
ackley,ei,7,misclick,0.15,0,,50,25,0.0,27.0,True,2.08
ackley,ei,7,misclick,0.15,0,,50,25,0.01,27.0,True,2.08
ackley,ei,7,misclick,0.4,0,,50,10,0.0,10.0,False,2.0
ackley,ei,7,misclick,0.4,0,,50,10,0.01,10.0,False,2.0
ackley,ei,7,misclick,0.4,0,,50,25,0.0,27.0,True,2.08
ackley,ei,7,misclick,0.4,0,,50,25,0.01,27.0,True,2.08
ackley,ei,7,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,ei,7,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,ei,7,misclick,0.4,20,,50,25,0.0,27.0,True,2.08
ackley,ei,7,misclick,0.4,20,,50,25,0.01,27.0,True,2.08
ackley,ei,8,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.05,0,,50,25,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.05,0,,50,25,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.15,0,,50,10,0.0,14.0,False,2.4
ackley,ei,8,misclick,0.15,0,,50,10,0.01,14.0,False,2.4
ackley,ei,8,misclick,0.15,0,,50,25,0.0,17.0,False,1.68
ackley,ei,8,misclick,0.15,0,,50,25,0.01,14.0,False,1.56
ackley,ei,8,misclick,0.4,0,,50,10,0.0,41.0,True,5.1
ackley,ei,8,misclick,0.4,0,,50,10,0.01,41.0,True,5.1
ackley,ei,8,misclick,0.4,0,,50,25,0.0,32.0,True,2.28
ackley,ei,8,misclick,0.4,0,,50,25,0.01,32.0,True,2.28
ackley,ei,8,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,ei,8,misclick,0.4,20,,50,25,0.0,0.0,False,1.0
ackley,ei,8,misclick,0.4,20,,50,25,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.05,0,,50,10,0.0,1.0,False,1.1
ackley,ei,9,misclick,0.05,0,,50,10,0.01,1.0,False,1.1
ackley,ei,9,misclick,0.05,0,,50,25,0.0,7.0,False,1.28
ackley,ei,9,misclick,0.05,0,,50,25,0.01,7.0,False,1.28
ackley,ei,9,misclick,0.15,0,,50,10,0.0,-5.0,False,0.5
ackley,ei,9,misclick,0.15,0,,50,10,0.01,-5.0,False,0.5
ackley,ei,9,misclick,0.15,0,,50,25,0.0,27.0,True,2.08
ackley,ei,9,misclick,0.15,0,,50,25,0.01,27.0,False,2.08
ackley,ei,9,misclick,0.4,0,,50,10,0.0,28.0,False,3.8
ackley,ei,9,misclick,0.4,0,,50,10,0.01,28.0,False,3.8
ackley,ei,9,misclick,0.4,0,,50,25,0.0,27.0,True,2.08
ackley,ei,9,misclick,0.4,0,,50,25,0.01,27.0,True,2.08
ackley,ei,9,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.05,20,,50,25,0.0,12.0,False,1.48
ackley,ei,9,misclick,0.05,20,,50,25,0.01,12.0,False,1.48
ackley,ei,9,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,ei,9,misclick,0.4,20,,50,25,0.0,0.0,False,1.0
ackley,ei,9,misclick,0.4,20,,50,25,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.05,0,,50,25,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.05,0,,50,25,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.15,0,,50,10,0.0,-3.0,False,0.7
ackley,logei,10,misclick,0.15,0,,50,10,0.01,-3.0,False,0.7
ackley,logei,10,misclick,0.15,0,,50,25,0.0,27.0,False,2.08
ackley,logei,10,misclick,0.15,0,,50,25,0.01,27.0,False,2.08
ackley,logei,10,misclick,0.4,0,,50,10,0.0,13.0,False,2.3
ackley,logei,10,misclick,0.4,0,,50,10,0.01,13.0,False,2.3
ackley,logei,10,misclick,0.4,0,,50,25,0.0,30.0,True,2.2
ackley,logei,10,misclick,0.4,0,,50,25,0.01,30.0,True,2.2
ackley,logei,10,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,logei,10,misclick,0.4,20,,50,25,0.0,0.0,False,1.0
ackley,logei,10,misclick,0.4,20,,50,25,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.05,0,,50,25,0.0,7.0,False,1.28
ackley,logei,11,misclick,0.05,0,,50,25,0.01,6.0,False,1.24
ackley,logei,11,misclick,0.15,0,,50,10,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.15,0,,50,10,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.15,0,,50,25,0.0,-1.0,False,0.96
ackley,logei,11,misclick,0.15,0,,50,25,0.01,-1.0,False,0.96
ackley,logei,11,misclick,0.4,0,,50,10,0.0,16.0,False,2.6
ackley,logei,11,misclick,0.4,0,,50,10,0.01,16.0,False,2.6
ackley,logei,11,misclick,0.4,0,,50,25,0.0,3.0,False,1.12
ackley,logei,11,misclick,0.4,0,,50,25,0.01,3.0,False,1.12
ackley,logei,11,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,logei,11,misclick,0.4,20,,50,25,0.0,0.0,False,1.0
ackley,logei,11,misclick,0.4,20,,50,25,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.05,0,,50,25,0.0,29.0,True,2.16
ackley,logei,7,misclick,0.05,0,,50,25,0.01,23.0,False,1.92
ackley,logei,7,misclick,0.15,0,,50,10,0.0,4.0,False,1.4
ackley,logei,7,misclick,0.15,0,,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.15,0,,50,25,0.0,29.0,True,2.16
ackley,logei,7,misclick,0.15,0,,50,25,0.01,29.0,True,2.16
ackley,logei,7,misclick,0.4,0,,50,10,0.0,3.0,False,1.3
ackley,logei,7,misclick,0.4,0,,50,10,0.01,3.0,False,1.3
ackley,logei,7,misclick,0.4,0,,50,25,0.0,29.0,True,2.16
ackley,logei,7,misclick,0.4,0,,50,25,0.01,29.0,True,2.16
ackley,logei,7,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.15,20,,50,25,0.0,29.0,True,2.16
ackley,logei,7,misclick,0.15,20,,50,25,0.01,29.0,True,2.16
ackley,logei,7,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,logei,7,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.4,20,,50,25,0.0,29.0,True,2.16
ackley,logei,7,misclick,0.4,20,,50,25,0.01,29.0,True,2.16
ackley,logei,8,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.05,0,,50,25,0.0,-1.0,False,0.96
ackley,logei,8,misclick,0.05,0,,50,25,0.01,-1.0,False,0.96
ackley,logei,8,misclick,0.15,0,,50,10,0.0,9.0,False,1.9
ackley,logei,8,misclick,0.15,0,,50,10,0.01,14.0,False,2.4
ackley,logei,8,misclick,0.15,0,,50,25,0.0,26.0,True,2.04
ackley,logei,8,misclick,0.15,0,,50,25,0.01,26.0,True,2.04
ackley,logei,8,misclick,0.4,0,,50,10,0.0,40.0,True,5.0
ackley,logei,8,misclick,0.4,0,,50,10,0.01,45.0,True,5.5
ackley,logei,8,misclick,0.4,0,,50,25,0.0,26.0,True,2.04
ackley,logei,8,misclick,0.4,0,,50,25,0.01,26.0,True,2.04
ackley,logei,8,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.15,20,,50,25,0.0,24.0,False,1.96
ackley,logei,8,misclick,0.15,20,,50,25,0.01,24.0,False,1.96
ackley,logei,8,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,logei,8,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.4,20,,50,25,0.0,7.0,False,1.28
ackley,logei,8,misclick,0.4,20,,50,25,0.01,7.0,False,1.28
ackley,logei,9,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.05,0,,50,10,0.0,10.0,False,2.0
ackley,logei,9,misclick,0.05,0,,50,10,0.01,9.0,False,1.9
ackley,logei,9,misclick,0.05,0,,50,25,0.0,10.0,False,1.4
ackley,logei,9,misclick,0.05,0,,50,25,0.01,10.0,False,1.4
ackley,logei,9,misclick,0.15,0,,50,10,0.0,1.0,False,1.1
ackley,logei,9,misclick,0.15,0,,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.15,0,,50,25,0.0,24.0,False,1.96
ackley,logei,9,misclick,0.15,0,,50,25,0.01,24.0,False,1.96
ackley,logei,9,misclick,0.4,0,,50,10,0.0,1.0,False,1.1
ackley,logei,9,misclick,0.4,0,,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.4,0,,50,25,0.0,26.0,True,2.04
ackley,logei,9,misclick,0.4,0,,50,25,0.01,26.0,True,2.04
ackley,logei,9,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,logei,9,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,logei,9,misclick,0.4,20,,50,25,0.0,26.0,True,2.04
ackley,logei,9,misclick,0.4,20,,50,25,0.01,26.0,True,2.04
ackley,pi,10,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.05,0,,50,25,0.0,-11.0,False,0.56
ackley,pi,10,misclick,0.05,0,,50,25,0.01,-20.0,False,0.2
ackley,pi,10,misclick,0.15,0,,50,10,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.15,0,,50,10,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.15,0,,50,25,0.0,4.0,False,1.16
ackley,pi,10,misclick,0.15,0,,50,25,0.01,4.0,False,1.16
ackley,pi,10,misclick,0.4,0,,50,10,0.0,1.0,False,1.1
ackley,pi,10,misclick,0.4,0,,50,10,0.01,1.0,False,1.1
ackley,pi,10,misclick,0.4,0,,50,25,0.0,-8.0,False,0.68
ackley,pi,10,misclick,0.4,0,,50,25,0.01,-21.0,False,0.16
ackley,pi,10,misclick,0.01,20,,50,10,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.01,20,,50,10,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.01,20,,50,25,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.01,20,,50,25,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.05,20,,50,10,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.05,20,,50,10,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.05,20,,50,25,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.05,20,,50,25,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.15,20,,50,10,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.15,20,,50,10,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.15,20,,50,25,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.15,20,,50,25,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.4,20,,50,10,0.0,0.0,False,1.0
ackley,pi,10,misclick,0.4,20,,50,10,0.01,0.0,False,1.0
ackley,pi,10,misclick,0.4,20,,50,25,0.0,27.0,True,2.08
ackley,pi,10,misclick,0.4,20,,50,25,0.01,4.0,False,1.16
ackley,pi,11,misclick,0.01,0,,50,10,0.0,0.0,False,1.0
ackley,pi,11,misclick,0.01,0,,50,10,0.01,0.0,False,1.0
ackley,pi,11,misclick,0.01,0,,50,25,0.0,0.0,False,1.0
ackley,pi,11,misclick,0.01,0,,50,25,0.01,0.0,False,1.0
ackley,pi,11,misclick,0.05,0,,50,10,0.0,0.0,False,1.0
ackley,pi,11,misclick,0.05,0,,50,10,0.01,0.0,False,1.0
ackley,pi,11,misclick,0.05,0,,50,25,0.0,0.0,False,1.0
ackley,pi,11,misclick,0.05,0,,50,25,0.01,0.0,False,1.0
ackley,pi,11,misclick,0.15,0,,50,10,0.0,1.0,False,1.1
ackley,pi,11,misclick,0.15,0,,50,10,0.01,0.0,False,1.0
ackley,pi,11,misclick,0.15,0,,50,25,0.0,30.0,True,2.2
ackley,pi,11,misclick,0.15,0,,50,25,0.01,30.0,True,2.2
ackley,pi,11,misclick,0.4,0,,50,10,0.0,4.0,False,1.4
