error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
misclick,,0.01,0,10,0.0,50,600,20,0.35,0.10829166666666665,0.6350833333333329,0.0,0.1407035175879397,1.035,0.005
misclick,,0.01,0,10,0.01,50,600,20,0.3550000000000001,0.12,0.6333749999999998,0.0,0.1457286432160804,1.0354999999999999,0.005
misclick,,0.01,0,25,0.0,50,600,20,2.4649999999999994,1.8499583333333334,3.1383333333333328,0.0,0.7313167259786477,1.0986,0.06333333333333334
misclick,,0.01,0,25,0.01,50,600,20,1.735,1.22325,2.2484166666666665,0.0,0.697754749568221,1.0694,0.035
misclick,,0.01,20,10,0.0,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.01,20,10,0.01,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.01,20,25,0.0,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.01,20,25,0.01,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.05,0,10,0.0,50,600,20,2.9283333333333337,2.219958333333333,3.701874999999999,0.0,1.535405872193437,1.2928333333333335,0.035
misclick,,0.05,0,10,0.01,50,600,20,2.5450000000000004,1.8282083333333337,3.368749999999998,0.0,1.3402061855670102,1.2545000000000002,0.03
misclick,,0.05,0,25,0.0,50,600,20,9.678333333333335,8.467833333333333,10.978458333333334,0.0,2.323394495412844,1.3871333333333333,0.2733333333333333
misclick,,0.05,0,25,0.01,50,600,20,7.355000000000001,6.314958333333334,8.508666666666667,0.0,2.306288032454361,1.2942,0.17833333333333334
misclick,,0.05,20,10,0.0,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.05,20,10,0.01,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.05,20,25,0.0,50,600,20,0.8166666666666667,0.5249166666666668,1.1284166666666664,0.0,0.262350936967632,1.0326666666666666,0.021666666666666667
misclick,,0.05,20,25,0.01,50,600,20,0.505,0.261625,0.7533333333333334,0.0,0.20236087689713322,1.0202,0.011666666666666667
misclick,,0.15,0,10,0.0,50,600,20,7.659999999999999,6.091583333333333,9.543333333333333,0.0,3.5364485981308413,1.7660000000000002,0.10833333333333334
misclick,,0.15,0,10,0.01,50,600,20,6.5166666666666675,4.75,8.434999999999999,0.0,3.0987202925045705,1.6516666666666666,0.08833333333333333
misclick,,0.15,0,25,0.0,50,600,20,17.20666666666667,15.228208333333335,19.211999999999996,25.0,3.2283737024221453,1.6882666666666668,0.5183333333333333
misclick,,0.15,0,25,0.01,50,600,20,14.885,12.696625000000001,17.03354166666667,12.0,4.0572207084468666,1.5954,0.3883333333333333
misclick,,0.15,20,10,0.0,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.15,20,10,0.01,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.15,20,25,0.0,50,600,20,3.3549999999999995,2.2866666666666666,4.446666666666666,0.0,0.7509293680297398,1.1341999999999999,0.10333333333333333
misclick,,0.15,20,25,0.01,50,600,20,1.985,1.1415,2.9400000000000004,0.0,0.6355633802816901,1.0794,0.05333333333333334
misclick,,0.4,0,10,0.0,50,600,20,15.741666666666665,13.043041666666666,18.914583333333322,8.0,6.157175398633258,2.5741666666666667,0.2683333333333333
misclick,,0.4,0,10,0.01,50,600,20,14.409999999999997,11.439958333333335,17.80395833333333,6.0,6.1193058568329715,2.441,0.23166666666666666
misclick,,0.4,0,25,0.0,50,600,20,23.268333333333334,20.848333333333336,25.690416666666668,27.0,4.247058823529412,1.9307333333333334,0.7166666666666667
misclick,,0.4,0,25,0.01,50,600,20,22.93,20.221333333333334,25.716833333333334,28.0,5.855813953488372,1.9172000000000002,0.6416666666666667
misclick,,0.4,20,10,0.0,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.4,20,10,0.01,50,600,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
misclick,,0.4,20,25,0.0,50,600,20,7.401666666666666,5.261583333333333,9.690166666666666,0.0,1.0357142857142858,1.2960666666666667,0.25333333333333335
misclick,,0.4,20,25,0.01,50,600,20,4.451666666666666,2.8398749999999997,6.057458333333329,0.0,0.685546875,1.1780666666666668,0.14666666666666667
