iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.9762267742847551,-1.8306535490388007,True,-0.8544267747540456,qnei,0.0,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.9762267742847551,3.7300825899437258,3.7300825899437258,3.7300825899437258,3.7300825899437258,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.2974490717811511,-0.09401455083311691,True,0.2034345209480342,qnei,0.0,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.2974490717811511,3.051304887440122,6.781387477383848,3.051304887440122,3.390693738691924,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9791977447925131,1.0778803912883175,True,0.09868264649580438,qnei,0.0,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7746580708664577,8.556045548250305,1.7746580708664577,2.8520151827501015,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.4139567988793983,0.23250059102796847,True,-0.18145620785142982,qnei,0.0,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.3398990167795723,10.895944565029877,1.7746580708664577,2.7239861412574693,0.9791977447925131,1.7746580708664577,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.1984878307961768,0.3571725106111102,True,0.15868467981493342,qnei,0.0,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.555367984862794,13.451312549892672,1.7746580708664577,2.6902625099785342,0.9791977447925131,1.7746580708664577,griewank
6,590.895341581083,-600.0,214.9038606750194,483.1211566026647,225.25122906292228,-111.80299955459728,-1.2627388537985254,-1.3100154641569772,True,-0.047276610358451876,qnei,0.5613458000007086,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,4.016594669457496,17.467907219350167,1.7746580708664577,2.9113178698916946,0.9791977447925131,1.7746580708664577,griewank
7,547.5188293505068,-588.7608515611525,-593.7702735909129,278.10637346320146,388.992409887963,-57.82112137216775,-1.9436070349139118,-1.624277271017166,True,0.31932976389674583,qnei,0.380813300027512,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,4.697462850572883,22.16537006992305,1.7746580708664577,3.1664814385604356,0.9791977447925131,1.7746580708664577,griewank
8,171.67817605900657,-147.26901568966306,-279.91730889084016,378.3624174836479,294.1551150679444,-158.39707740483718,1.2771317295797593,0.6160423994862261,True,-0.6610893300935332,qnei,0.37925719999475405,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.2771317295797593,1.4767240860792115,23.642094156002262,1.4767240860792115,2.9552617695002827,0.9791977447925131,1.7746580708664577,griewank
9,185.9831442811254,-233.98124724019956,-244.6862644268661,71.91479253115797,-28.70462007811328,270.9992250163261,1.86818293133055,0.9665180829398167,True,-0.9016648483907334,qnei,0.3786866000154987,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.86818293133055,0.8856728843284207,24.527767040330684,0.8856728843284207,2.7253074489256317,0.9791977447925131,1.7746580708664577,griewank
10,149.5848316600133,-485.0654662549606,-600.0,403.233510798804,82.88384158575059,259.4156595681329,-0.5126010327908428,-0.16066286719951434,True,0.35193816559132846,qnei,0.5282989999977872,False,2.0,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.86818293133055,3.2664568484498133,27.794223888780497,0.8856728843284207,2.7794223888780496,0.9791977447925131,1.7746580708664577,griewank
11,325.1156822312493,-279.4399677225513,236.8136079734004,600.0,-249.64625316832058,2.692338881614564,0.21985947580836185,0.06870495071902305,True,-0.1511545250893388,qnei,0.4555753000313416,False,0.75,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.86818293133055,2.533996339850609,30.328220228631107,0.8856728843284207,2.757110929875555,0.9791977447925131,1.7746580708664577,griewank
12,600.0,-251.03615031409154,-365.18902649019236,21.740217059916695,133.55905634953515,600.0,-0.8166366369163579,0.5449059525928438,True,1.3615425895092017,qnei,0.7759709000238217,False,0.75,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.86818293133055,3.5704924525753285,33.89871268120643,0.8856728843284207,2.8248927234338694,0.9791977447925131,1.7746580708664577,griewank
13,-78.5289333143461,-258.74578282503046,-600.0,18.777671748622893,101.69176908094929,-27.795936452162266,1.04779014152094,1.2864016775696137,True,0.23861153604867358,qnei,0.525827300036326,False,0.75,11,a63329d4-4621-4692-aa70-227b023a90f1,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.86818293133055,1.7060656741380307,35.604778355344465,0.8856728843284207,2.7388291042572663,1.04779014152094,1.7060656741380307,griewank
