dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,budget,k,tolerance,extra,censored,multiplier
ackley,logei,7,gaussian,0.25,0,mind0.05,50,25,0.01,29.0,True,2.16
ackley,logei,7,gaussian,1.0,0,mind0.05,50,10,0.01,-1.0,False,0.9
ackley,logei,7,gaussian,1.0,0,mind0.05,50,25,0.01,29.0,True,2.16
ackley,logei,7,gaussian,5.0,0,mind0.05,50,10,0.01,6.0,False,1.6
ackley,logei,7,gaussian,5.0,0,mind0.05,50,25,0.01,29.0,True,2.16
ackley,logei,7,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,7,gaussian,0.25,20,mind0.05,50,25,0.01,29.0,True,2.16
ackley,logei,7,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,7,gaussian,1.0,20,mind0.05,50,25,0.01,29.0,True,2.16
ackley,logei,7,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,7,gaussian,5.0,20,mind0.05,50,25,0.01,29.0,True,2.16
ackley,logei,8,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,8,gaussian,0.25,0,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,8,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,8,gaussian,1.0,0,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,8,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,8,gaussian,5.0,0,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,8,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,8,gaussian,0.25,20,mind0.05,50,25,0.01,4.0,False,1.16
ackley,logei,8,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,8,gaussian,1.0,20,mind0.05,50,25,0.01,4.0,False,1.16
ackley,logei,8,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,8,gaussian,5.0,20,mind0.05,50,25,0.01,6.0,False,1.24
ackley,logei,9,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,9,gaussian,0.25,0,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,9,gaussian,1.0,0,mind0.05,50,10,0.01,7.0,False,1.7
ackley,logei,9,gaussian,1.0,0,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,9,gaussian,5.0,0,mind0.05,50,10,0.01,43.0,True,5.3
ackley,logei,9,gaussian,5.0,0,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,9,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,9,gaussian,0.25,20,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,9,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,9,gaussian,1.0,20,mind0.05,50,25,0.01,26.0,True,2.04
ackley,logei,9,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,logei,9,gaussian,5.0,20,mind0.05,50,25,0.01,26.0,True,2.04
ackley,pi,10,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,10,gaussian,0.25,0,mind0.05,50,25,0.01,-14.0,False,0.44
ackley,pi,10,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,10,gaussian,1.0,0,mind0.05,50,25,0.01,-15.0,False,0.4
ackley,pi,10,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,10,gaussian,5.0,0,mind0.05,50,25,0.01,-12.0,False,0.52
ackley,pi,10,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,10,gaussian,0.25,20,mind0.05,50,25,0.01,-12.0,False,0.52
ackley,pi,10,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,10,gaussian,1.0,20,mind0.05,50,25,0.01,-12.0,False,0.52
ackley,pi,10,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,10,gaussian,5.0,20,mind0.05,50,25,0.01,-12.0,False,0.52
ackley,pi,11,gaussian,0.25,0,mind0.05,50,10,0.01,6.0,False,1.6
ackley,pi,11,gaussian,0.25,0,mind0.05,50,25,0.01,-4.0,False,0.84
ackley,pi,11,gaussian,1.0,0,mind0.05,50,10,0.01,1.0,False,1.1
ackley,pi,11,gaussian,1.0,0,mind0.05,50,25,0.01,-12.0,False,0.52
ackley,pi,11,gaussian,5.0,0,mind0.05,50,10,0.01,3.0,False,1.3
ackley,pi,11,gaussian,5.0,0,mind0.05,50,25,0.01,-7.0,False,0.72
ackley,pi,11,gaussian,0.25,20,mind0.05,50,10,0.01,2.0,False,1.2
ackley,pi,11,gaussian,0.25,20,mind0.05,50,25,0.01,-9.0,False,0.64
ackley,pi,11,gaussian,1.0,20,mind0.05,50,10,0.01,2.0,False,1.2
ackley,pi,11,gaussian,1.0,20,mind0.05,50,25,0.01,-9.0,False,0.64
ackley,pi,11,gaussian,5.0,20,mind0.05,50,10,0.01,2.0,False,1.2
ackley,pi,11,gaussian,5.0,20,mind0.05,50,25,0.01,-9.0,False,0.64
ackley,pi,7,gaussian,0.25,0,mind0.05,50,10,0.01,3.0,False,1.3
ackley,pi,7,gaussian,0.25,0,mind0.05,50,25,0.01,1.0,False,1.04
ackley,pi,7,gaussian,1.0,0,mind0.05,50,10,0.01,2.0,False,1.2
ackley,pi,7,gaussian,1.0,0,mind0.05,50,25,0.01,0.0,False,1.0
ackley,pi,7,gaussian,5.0,0,mind0.05,50,10,0.01,40.0,True,5.0
ackley,pi,7,gaussian,5.0,0,mind0.05,50,25,0.01,25.0,True,2.0
ackley,pi,7,gaussian,0.25,20,mind0.05,50,10,0.01,3.0,False,1.3
ackley,pi,7,gaussian,0.25,20,mind0.05,50,25,0.01,-6.0,False,0.76
ackley,pi,7,gaussian,1.0,20,mind0.05,50,10,0.01,3.0,False,1.3
ackley,pi,7,gaussian,1.0,20,mind0.05,50,25,0.01,-6.0,False,0.76
ackley,pi,7,gaussian,5.0,20,mind0.05,50,10,0.01,3.0,False,1.3
ackley,pi,7,gaussian,5.0,20,mind0.05,50,25,0.01,-6.0,False,0.76
ackley,pi,8,gaussian,0.25,0,mind0.05,50,10,0.01,1.0,False,1.1
ackley,pi,8,gaussian,0.25,0,mind0.05,50,25,0.01,27.0,True,2.08
ackley,pi,8,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,8,gaussian,1.0,0,mind0.05,50,25,0.01,27.0,True,2.08
ackley,pi,8,gaussian,5.0,0,mind0.05,50,10,0.01,40.0,True,5.0
ackley,pi,8,gaussian,5.0,0,mind0.05,50,25,0.01,27.0,True,2.08
ackley,pi,8,gaussian,0.25,20,mind0.05,50,10,0.01,7.0,False,1.7
ackley,pi,8,gaussian,0.25,20,mind0.05,50,25,0.01,27.0,True,2.08
ackley,pi,8,gaussian,1.0,20,mind0.05,50,10,0.01,7.0,False,1.7
ackley,pi,8,gaussian,1.0,20,mind0.05,50,25,0.01,27.0,True,2.08
ackley,pi,8,gaussian,5.0,20,mind0.05,50,10,0.01,7.0,False,1.7
ackley,pi,8,gaussian,5.0,20,mind0.05,50,25,0.01,27.0,True,2.08
ackley,pi,9,gaussian,0.25,0,mind0.05,50,10,0.01,4.0,False,1.4
ackley,pi,9,gaussian,0.25,0,mind0.05,50,25,0.01,-10.0,False,0.6
ackley,pi,9,gaussian,1.0,0,mind0.05,50,10,0.01,14.0,False,2.4
ackley,pi,9,gaussian,1.0,0,mind0.05,50,25,0.01,-5.0,False,0.8
ackley,pi,9,gaussian,5.0,0,mind0.05,50,10,0.01,6.0,False,1.6
ackley,pi,9,gaussian,5.0,0,mind0.05,50,25,0.01,-10.0,False,0.6
ackley,pi,9,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,9,gaussian,0.25,20,mind0.05,50,25,0.01,-8.0,False,0.68
ackley,pi,9,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,9,gaussian,1.0,20,mind0.05,50,25,0.01,-8.0,False,0.68
ackley,pi,9,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
ackley,pi,9,gaussian,5.0,20,mind0.05,50,25,0.01,-8.0,False,0.68
branin,logei,10,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,10,gaussian,0.25,0,mind0.05,50,25,0.01,26.0,True,2.04
branin,logei,10,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,10,gaussian,1.0,0,mind0.05,50,25,0.01,-2.0,False,0.92
branin,logei,10,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,10,gaussian,5.0,0,mind0.05,50,25,0.01,-12.0,False,0.52
branin,logei,10,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,10,gaussian,0.25,20,mind0.05,50,25,0.01,-4.0,False,0.84
branin,logei,10,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,10,gaussian,1.0,20,mind0.05,50,25,0.01,-4.0,False,0.84
branin,logei,10,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,10,gaussian,5.0,20,mind0.05,50,25,0.01,-4.0,False,0.84
branin,logei,11,gaussian,0.25,0,mind0.05,50,10,0.01,1.0,False,1.1
branin,logei,11,gaussian,0.25,0,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,11,gaussian,1.0,0,mind0.05,50,10,0.01,7.0,False,1.7
branin,logei,11,gaussian,1.0,0,mind0.05,50,25,0.01,37.0,True,2.48
branin,logei,11,gaussian,5.0,0,mind0.05,50,10,0.01,-4.0,False,0.6
branin,logei,11,gaussian,5.0,0,mind0.05,50,25,0.01,37.0,True,2.48
branin,logei,11,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,11,gaussian,0.25,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,logei,11,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,11,gaussian,1.0,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,logei,11,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,11,gaussian,5.0,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,logei,7,gaussian,0.25,0,mind0.05,50,10,0.01,-1.0,False,0.9
branin,logei,7,gaussian,0.25,0,mind0.05,50,25,0.01,42.0,True,2.68
branin,logei,7,gaussian,1.0,0,mind0.05,50,10,0.01,27.0,False,3.7
branin,logei,7,gaussian,1.0,0,mind0.05,50,25,0.01,27.0,False,2.08
branin,logei,7,gaussian,5.0,0,mind0.05,50,10,0.01,30.0,False,4.0
branin,logei,7,gaussian,5.0,0,mind0.05,50,25,0.01,42.0,True,2.68
branin,logei,7,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,7,gaussian,0.25,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,7,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,7,gaussian,1.0,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,7,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,7,gaussian,5.0,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,8,gaussian,0.25,0,mind0.05,50,10,0.01,4.0,False,1.4
branin,logei,8,gaussian,0.25,0,mind0.05,50,25,0.01,5.0,False,1.2
branin,logei,8,gaussian,1.0,0,mind0.05,50,10,0.01,1.0,False,1.1
branin,logei,8,gaussian,1.0,0,mind0.05,50,25,0.01,1.0,False,1.04
branin,logei,8,gaussian,5.0,0,mind0.05,50,10,0.01,-3.0,False,0.7
branin,logei,8,gaussian,5.0,0,mind0.05,50,25,0.01,-3.0,False,0.88
branin,logei,8,gaussian,0.25,20,mind0.05,50,10,0.01,-1.0,False,0.9
branin,logei,8,gaussian,0.25,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,8,gaussian,1.0,20,mind0.05,50,10,0.01,-1.0,False,0.9
branin,logei,8,gaussian,1.0,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,8,gaussian,5.0,20,mind0.05,50,10,0.01,-1.0,False,0.9
branin,logei,8,gaussian,5.0,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,9,gaussian,0.25,0,mind0.05,50,10,0.01,-1.0,False,0.9
branin,logei,9,gaussian,0.25,0,mind0.05,50,25,0.01,26.0,False,2.04
branin,logei,9,gaussian,1.0,0,mind0.05,50,10,0.01,9.0,False,1.9
branin,logei,9,gaussian,1.0,0,mind0.05,50,25,0.01,10.0,False,1.4
branin,logei,9,gaussian,5.0,0,mind0.05,50,10,0.01,35.0,False,4.5
branin,logei,9,gaussian,5.0,0,mind0.05,50,25,0.01,38.0,True,2.52
branin,logei,9,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,9,gaussian,0.25,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,9,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,9,gaussian,1.0,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,logei,9,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,logei,9,gaussian,5.0,20,mind0.05,50,25,0.01,0.0,False,1.0
branin,pi,10,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,10,gaussian,0.25,0,mind0.05,50,25,0.01,38.0,True,2.52
branin,pi,10,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,10,gaussian,1.0,0,mind0.05,50,25,0.01,38.0,True,2.52
branin,pi,10,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,10,gaussian,5.0,0,mind0.05,50,25,0.01,38.0,True,2.52
branin,pi,10,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,10,gaussian,0.25,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,pi,10,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,10,gaussian,1.0,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,pi,10,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,10,gaussian,5.0,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,pi,11,gaussian,0.25,0,mind0.05,50,10,0.01,-1.0,False,0.9
branin,pi,11,gaussian,0.25,0,mind0.05,50,25,0.01,16.0,False,1.64
branin,pi,11,gaussian,1.0,0,mind0.05,50,10,0.01,4.0,False,1.4
branin,pi,11,gaussian,1.0,0,mind0.05,50,25,0.01,2.0,False,1.08
branin,pi,11,gaussian,5.0,0,mind0.05,50,10,0.01,6.0,False,1.6
branin,pi,11,gaussian,5.0,0,mind0.05,50,25,0.01,33.0,True,2.32
branin,pi,11,gaussian,0.25,20,mind0.05,50,10,0.01,-2.0,False,0.8
branin,pi,11,gaussian,0.25,20,mind0.05,50,25,0.01,-5.0,False,0.8
branin,pi,11,gaussian,1.0,20,mind0.05,50,10,0.01,-2.0,False,0.8
branin,pi,11,gaussian,1.0,20,mind0.05,50,25,0.01,-5.0,False,0.8
branin,pi,11,gaussian,5.0,20,mind0.05,50,10,0.01,-2.0,False,0.8
branin,pi,11,gaussian,5.0,20,mind0.05,50,25,0.01,-5.0,False,0.8
branin,pi,7,gaussian,0.25,0,mind0.05,50,10,0.01,6.0,False,1.6
branin,pi,7,gaussian,0.25,0,mind0.05,50,25,0.01,38.0,True,2.52
branin,pi,7,gaussian,1.0,0,mind0.05,50,10,0.01,13.0,False,2.3
branin,pi,7,gaussian,1.0,0,mind0.05,50,25,0.01,17.0,False,1.68
branin,pi,7,gaussian,5.0,0,mind0.05,50,10,0.01,11.0,False,2.1
branin,pi,7,gaussian,5.0,0,mind0.05,50,25,0.01,22.0,False,1.88
branin,pi,7,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,7,gaussian,0.25,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,pi,7,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,7,gaussian,1.0,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,pi,7,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,7,gaussian,5.0,20,mind0.05,50,25,0.01,6.0,False,1.24
branin,pi,8,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,8,gaussian,0.25,0,mind0.05,50,25,0.01,-8.0,False,0.68
branin,pi,8,gaussian,1.0,0,mind0.05,50,10,0.01,9.0,False,1.9
branin,pi,8,gaussian,1.0,0,mind0.05,50,25,0.01,-1.0,False,0.96
branin,pi,8,gaussian,5.0,0,mind0.05,50,10,0.01,4.0,False,1.4
branin,pi,8,gaussian,5.0,0,mind0.05,50,25,0.01,10.0,False,1.4
branin,pi,8,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,8,gaussian,0.25,20,mind0.05,50,25,0.01,-8.0,False,0.68
branin,pi,8,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,8,gaussian,1.0,20,mind0.05,50,25,0.01,-8.0,False,0.68
branin,pi,8,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
branin,pi,8,gaussian,5.0,20,mind0.05,50,25,0.01,-8.0,False,0.68
branin,pi,9,gaussian,0.25,0,mind0.05,50,10,0.01,-2.0,False,0.8
branin,pi,9,gaussian,0.25,0,mind0.05,50,25,0.01,-2.0,False,0.92
branin,pi,9,gaussian,1.0,0,mind0.05,50,10,0.01,-3.0,False,0.7
branin,pi,9,gaussian,1.0,0,mind0.05,50,25,0.01,-3.0,False,0.88
branin,pi,9,gaussian,5.0,0,mind0.05,50,10,0.01,-3.0,False,0.7
branin,pi,9,gaussian,5.0,0,mind0.05,50,25,0.01,-3.0,False,0.88
branin,pi,9,gaussian,0.25,20,mind0.05,50,10,0.01,-2.0,False,0.8
branin,pi,9,gaussian,0.25,20,mind0.05,50,25,0.01,-2.0,False,0.92
branin,pi,9,gaussian,1.0,20,mind0.05,50,10,0.01,-2.0,False,0.8
branin,pi,9,gaussian,1.0,20,mind0.05,50,25,0.01,-2.0,False,0.92
branin,pi,9,gaussian,5.0,20,mind0.05,50,10,0.01,-2.0,False,0.8
branin,pi,9,gaussian,5.0,20,mind0.05,50,25,0.01,-2.0,False,0.92
eggholder,logei,10,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,0.25,0,mind0.05,50,25,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,1.0,0,mind0.05,50,25,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,5.0,0,mind0.05,50,25,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,0.25,20,mind0.05,50,25,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,1.0,20,mind0.05,50,25,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,10,gaussian,5.0,20,mind0.05,50,25,0.01,0.0,False,1.0
eggholder,logei,11,gaussian,0.25,0,mind0.05,50,10,0.01,22.0,False,3.2
eggholder,logei,11,gaussian,0.25,0,mind0.05,50,25,0.01,17.0,False,1.68
eggholder,logei,11,gaussian,1.0,0,mind0.05,50,10,0.01,8.0,False,1.8
eggholder,logei,11,gaussian,1.0,0,mind0.05,50,25,0.01,3.0,False,1.12
eggholder,logei,11,gaussian,5.0,0,mind0.05,50,10,0.01,41.0,True,5.1
eggholder,logei,11,gaussian,5.0,0,mind0.05,50,25,0.01,36.0,True,2.44
eggholder,logei,11,gaussian,0.25,20,mind0.05,50,10,0.01,41.0,True,5.1
eggholder,logei,11,gaussian,0.25,20,mind0.05,50,25,0.01,36.0,True,2.44
eggholder,logei,11,gaussian,1.0,20,mind0.05,50,10,0.01,26.0,False,3.6
eggholder,logei,11,gaussian,1.0,20,mind0.05,50,25,0.01,21.0,False,1.84
eggholder,logei,11,gaussian,5.0,20,mind0.05,50,10,0.01,40.0,False,5.0
eggholder,logei,11,gaussian,5.0,20,mind0.05,50,25,0.01,36.0,True,2.44
eggholder,logei,7,gaussian,0.25,0,mind0.05,50,10,0.01,7.0,False,1.7
eggholder,logei,7,gaussian,0.25,0,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,7,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,7,gaussian,1.0,0,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,7,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,7,gaussian,5.0,0,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,7,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,7,gaussian,0.25,20,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,7,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,7,gaussian,1.0,20,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,7,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,7,gaussian,5.0,20,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,8,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,8,gaussian,0.25,0,mind0.05,50,25,0.01,1.0,False,1.04
eggholder,logei,8,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,8,gaussian,1.0,0,mind0.05,50,25,0.01,33.0,True,2.32
eggholder,logei,8,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,8,gaussian,5.0,0,mind0.05,50,25,0.01,33.0,True,2.32
eggholder,logei,8,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,8,gaussian,0.25,20,mind0.05,50,25,0.01,33.0,True,2.32
eggholder,logei,8,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,8,gaussian,1.0,20,mind0.05,50,25,0.01,33.0,True,2.32
eggholder,logei,8,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,logei,8,gaussian,5.0,20,mind0.05,50,25,0.01,33.0,True,2.32
eggholder,logei,9,gaussian,0.25,0,mind0.05,50,10,0.01,17.0,False,2.7
eggholder,logei,9,gaussian,0.25,0,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,9,gaussian,1.0,0,mind0.05,50,10,0.01,4.0,False,1.4
eggholder,logei,9,gaussian,1.0,0,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,9,gaussian,5.0,0,mind0.05,50,10,0.01,37.0,False,4.7
eggholder,logei,9,gaussian,5.0,0,mind0.05,50,25,0.01,25.0,True,2.0
eggholder,logei,9,gaussian,0.25,20,mind0.05,50,10,0.01,3.0,False,1.3
eggholder,logei,9,gaussian,0.25,20,mind0.05,50,25,0.01,-14.0,False,0.44
eggholder,logei,9,gaussian,1.0,20,mind0.05,50,10,0.01,3.0,False,1.3
eggholder,logei,9,gaussian,1.0,20,mind0.05,50,25,0.01,-14.0,False,0.44
eggholder,logei,9,gaussian,5.0,20,mind0.05,50,10,0.01,3.0,False,1.3
eggholder,logei,9,gaussian,5.0,20,mind0.05,50,25,0.01,-14.0,False,0.44
eggholder,pi,10,gaussian,0.25,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,pi,10,gaussian,0.25,0,mind0.05,50,25,0.01,17.0,False,1.68
eggholder,pi,10,gaussian,1.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,pi,10,gaussian,1.0,0,mind0.05,50,25,0.01,38.0,True,2.52
eggholder,pi,10,gaussian,5.0,0,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,pi,10,gaussian,5.0,0,mind0.05,50,25,0.01,34.0,False,2.36
eggholder,pi,10,gaussian,0.25,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,pi,10,gaussian,0.25,20,mind0.05,50,25,0.01,2.0,False,1.08
eggholder,pi,10,gaussian,1.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,pi,10,gaussian,1.0,20,mind0.05,50,25,0.01,2.0,False,1.08
eggholder,pi,10,gaussian,5.0,20,mind0.05,50,10,0.01,0.0,False,1.0
eggholder,pi,10,gaussian,5.0,20,mind0.05,50,25,0.01,2.0,False,1.08
eggholder,pi,11,gaussian,0.25,0,mind0.05,50,10,0.01,17.0,False,2.7
eggholder,pi,11,gaussian,0.25,0,mind0.05,50,25,0.01,17.0,False,1.68
eggholder,pi,11,gaussian,1.0,0,mind0.05,50,10,0.01,41.0,True,5.1
