dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
eggholder,value,ucb,0.475,1.55,0.05837627397142412,54.70880822908646,0.0,3,4
eggholder,value,logei,0.525,1.45,0.19392880077285748,48.795518560765196,0.0,2,4
