iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.8548673593030465,6.316342226721151,-3.1118648441428665,-9.103236486191623,1.4319451406746193,-7.0750914655280495,4.375427537509424,-3.0928699184832054,-0.8598064878225742,9.518757747803505,5.629320555440614,-0.27717579717448193,-0.3054780702405012,True,-0.02830227306601929,logei,0.0,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.0006358977133025457,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.27717579717448193,2.9016561289530944,2.9016561289530944,2.9016561289530944,2.9016561289530944,-0.27717579717448193,2.9016561289530944,levy_10
2,6.875800905279519,1.1022876814972058,8.832427251717863,-9.633483612497804,7.783678117837226,-2.2048303330017287,-5.365197442323719,0.6878845450672184,8.893805573055133,-3.3800337839186545,8.172423621773838,-0.6638984058497582,-1.1514658002081732,True,-0.487567394358415,logei,0.0,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.19540924592942316,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.27717579717448193,3.2883787376283706,6.190034866581465,2.9016561289530944,3.0950174332907325,-0.27717579717448193,2.9016561289530944,levy_10
3,-0.6533677498982886,9.345755295774623,5.284539667983699,5.667076953277482,-2.769450341385129,1.755759804269978,-5.02901681014936,6.002773000259435,-4.829467748847176,3.452193993660252,-8.493091306708948,0.23287958009506005,-0.04985692750049353,True,-0.2827365075955536,logei,0.0,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.10971660897688698,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.23287958009506005,2.3916007516835522,8.581635618265018,2.3916007516835522,2.8605452060883394,0.23287958009506005,2.3916007516835522,levy_10
4,-5.062604144884171,-2.837591251417944,-6.558890675078535,-4.794092927153766,-5.963935009132277,-9.204726057746822,-3.1426200333184884,-0.6350063622587214,-1.6530113197065628,7.990478164724092,-8.222512666247692,-0.4433800529879008,-0.3194668214867019,True,0.12391323150119887,logei,0.0,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.007982983976880012,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.23287958009506005,3.067860384766513,11.649496003031532,2.3916007516835522,2.912374000757883,0.23287958009506005,2.3916007516835522,levy_10
5,2.4793198880481544,-3.025264536876506,-9.480644811088105,5.45997004416186,-1.5597151083106695,9.524047491372805,5.490348813696297,7.376079862756729,1.31986630401755,-3.20971425340897,7.087762162491892,-0.4287379538643855,-0.12797602589948787,True,0.30076192796489765,logei,0.0,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.04755771174635172,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.23287958009506005,3.053218285642998,14.70271428867453,2.3916007516835522,2.940542857734906,0.23287958009506005,2.3916007516835522,levy_10
6,0.6367149664143985,8.061385107778742,-3.89077235335981,9.367949255355457,-4.1341402235581555,7.310695390307457,3.428670080443969,7.489889738835761,-6.494659730951182,3.5049855938429806,-2.1407953536733415,0.5903330054526802,0.15484625806251273,True,-0.43548674739016746,logei,0.17692410002928227,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.1448571147716819,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.5903330054526802,2.034147326325932,16.73686161500046,2.034147326325932,2.78947693583341,0.5903330054526802,2.034147326325932,levy_10
7,2.5401794334584817,10.0,-4.421002729883882,10.0,-4.182361655124035,8.533169173167664,8.287322066393966,7.136338513368342,-10.0,8.005239152001186,-0.48342984669710853,-1.8994149104504177,-2.2270889140848036,True,-0.3276740036343859,logei,0.25782959995558485,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.11229972634689613,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.5903330054526802,4.52389524222903,21.26075685722949,2.034147326325932,3.037250979604213,0.5903330054526802,2.034147326325932,levy_10
8,1.2040813155192513,1.954519588932091,-6.233694315425513,4.923442718395482,-2.2737120078243187,5.9775790975772845,2.8669326868603897,6.154742181129093,-1.0223170171383782,-0.23018772144418576,2.4591930719403945,0.9187246435825523,1.339058081463004,True,0.42033343788045163,logei,0.32832949998555705,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.23495772458982755,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.9187246435825523,1.70575568819606,22.96651254542555,1.70575568819606,2.870814068178194,0.9187246435825523,1.70575568819606,levy_10
9,-0.6187324570407828,3.9787617189507327,-7.842821448653973,6.022022984683353,-3.975058627716064,4.785598234794743,2.2079187161513363,6.00873414367497,-2.390809214091014,0.5367853081603304,-0.02924930517506752,1.3961203392539385,1.4917300303327106,True,0.09560969107877204,logei,0.31578499998431653,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.003785611902488395,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3961203392539385,1.2283599925246738,24.194872537950225,1.2283599925246738,2.6883191708833585,1.3961203392539385,1.2283599925246738,levy_10
10,-5.06569565597538,0.2520492376378382,-9.67431458322468,5.412428729957145,-7.782714584823277,1.5663562699893934,7.780572179658822,3.9038148609015737,-1.3803586274680562,0.823073467602346,-2.6521240469483067,0.525633050390357,0.8326234131032484,True,0.3069903627128914,logei,0.5593763000215404,False,15,67dc66e7-267b-4305-a9fe-5d2e24e37f0e,gaussian,0.25,0,exact,value,self_report,0.1280872781295766,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3961203392539385,2.098847281388255,26.29371981933848,1.2283599925246738,2.629371981933848,1.3961203392539385,1.2283599925246738,levy_10
