iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.5522057882828201,True,-0.01600924917970692,qnei,0.0,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0004745483883538071,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-1.1171046286338324,True,-0.07335791918066148,qnei,0.0,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.006324632256818952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,-0.3423318401711098,True,-0.07019683020125311,qnei,0.0,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.002870647417362465,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.3352450991168654,True,0.02989181611464442,qnei,0.0,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.000695329934049257,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.048296978894798066,True,-0.05108451293771476,qnei,0.0,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0025387879794630205,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,9.626755617138176,-0.12111442153525323,-2.175027050237127,-1.798567458282843,2.2400397057797985,8.264490411533629,0.8422073572605229,4.302232931868217,-3.9513920320158173,0.8469004031172326,3.779324105096214,1.087293948359818,1.1841672770134175,True,0.09687332865359943,qnei,0.17616289999568835,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0049395187359617876,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.087293948359818,1.5371863834187942,16.673010147671352,1.5371863834187942,2.778835024611892,1.087293948359818,1.5371863834187942,levy_10
7,10.0,5.470915664651713,-5.058202851606125,-7.2093391166540695,-1.1957210751264078,10.0,-1.9488850410663257,5.733065930535134,-4.460449398634503,2.042143970135144,8.337774633228076,-1.108913881058602,-1.1414110173390692,True,-0.032497136280467354,qnei,0.27897810001741163,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0017849722060727397,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.087293948359818,3.733394212837214,20.406404360508567,1.5371863834187942,2.9152006229297953,1.087293948359818,1.5371863834187942,levy_10
8,9.83675886690584,-1.5140373773546412,-0.08546427577960514,1.0481602642594918,3.583258046643498,7.377148016273996,1.9863167501335002,1.582968968417956,-2.2821391953436363,0.3281864685155781,2.5664274787898957,1.2375965143320784,1.1424410205962974,True,-0.09515549373578103,qnei,0.3985021999978926,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.006731494516249472,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2375965143320784,1.3868838174465339,21.7932881779551,1.3868838174465339,2.7241610222443877,1.087293948359818,1.5371863834187942,levy_10
9,7.985008273843409,-2.278251726122469,-5.242568975233876,-4.408951807159658,2.3357576300096645,7.8524032559249175,0.07374567631533785,9.665468464736321,-7.315361336586706,1.2275622124939285,2.1917914669772496,0.4801161533444926,0.5074361237221748,True,0.027319970377682246,qnei,0.42971769999712706,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0006237126678195794,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2375965143320784,2.14436417843412,23.937652356389222,1.3868838174465339,2.6597391507099135,1.087293948359818,1.5371863834187942,levy_10
10,8.90130673755026,2.344910546442274,0.5078474187723375,1.6386545704916213,1.3746375192776776,9.71427253465768,5.466865729612701,8.022067710000702,-9.73421189591434,0.1429125155345521,3.287979401731379,-0.683560717163851,-0.7838396974998908,True,-0.10027898033603977,qnei,0.5056194000062533,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.012097926972477708,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2375965143320784,3.308041048942463,27.245693405331686,1.3868838174465339,2.7245693405331686,1.087293948359818,1.5371863834187942,levy_10
11,10.0,-1.691320402335609,-1.7741927696368283,-1.655711361622496,1.2496899215073296,10.0,-0.04928371730341442,4.273726273919099,-2.007143680073621,-0.5572015883899772,7.246681854434913,0.04565142101823148,0.012296333969975287,True,-0.033355087048256196,qnei,0.5201967000029981,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0011548526870592255,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2375965143320784,2.578828910760381,29.824522316092068,1.3868838174465339,2.7113202105538243,1.087293948359818,1.5371863834187942,levy_10
12,10.0,-0.6166921222543609,-5.485591480196668,-5.694753707169559,2.6331160402242415,8.070719292699769,-2.1269950282175882,4.361440305224637,-2.8653847213366537,2.2541058997661985,2.605962228503437,0.1673759670920363,0.16424613834859006,True,-0.00312982874344625,qnei,0.5529217000002973,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,4.246151462738945e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2375965143320784,2.457104364686576,32.28162668077864,1.3868838174465339,2.6901355567315535,1.087293948359818,1.5371863834187942,levy_10
13,10.0,-0.7815301939296121,-0.6080539009759527,-0.009906186128211118,3.5304967885397476,7.23380734359734,0.7482713494954517,-0.2379054664762933,-0.5251363450626361,0.8243937799690204,2.975232670458166,1.4077541405679854,1.5238939642018599,True,0.11613982363387443,qnei,0.4463501999853179,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.015465047476185196,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4077541405679854,1.2167261912106269,33.49835287198927,1.2167261912106269,2.5767963747684055,1.4077541405679854,1.2167261912106269,levy_10
14,10.0,1.3465129056742506,-0.1795791556053968,-0.34399900814628404,3.2279244417883066,1.686156557035133,0.6312187962181678,-2.3199593054673273,0.42469298101046654,1.195173126348843,3.386708053650195,1.373660364849872,1.430252991700588,True,0.05659262685071598,qnei,0.5160521000216249,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0030183130273780143,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4077541405679854,1.2508199669287403,34.74917283891801,1.2167261912106269,2.482083774208429,1.4077541405679854,1.2167261912106269,levy_10
15,10.0,1.0564538767610798,0.23616567862672252,5.174039873596016,3.5380962184348195,10.0,0.22322814939615557,0.2687082516403604,-0.6408156531744331,4.580594601736102,3.108486271940215,0.20769040202267683,0.24297192587163677,True,0.03528152384895994,qnei,0.5141283999837469,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0009240391045139011,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4077541405679854,2.4167899297559354,37.16596276867394,1.2167261912106269,2.4777308512449294,1.4077541405679854,1.2167261912106269,levy_10
16,10.0,-4.543056232598605,-0.16450357137638147,-1.2909995981423759,4.869013346080304,7.606974801054898,0.5393688593370499,-2.845893174641129,2.4309888755837523,-1.7662657502713788,2.715422133485631,0.9944218334976361,1.0301045386158414,True,0.03568270511820526,qnei,0.4433255000039935,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.0004984094710770852,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4077541405679854,1.630058498280976,38.79602126695492,1.2167261912106269,2.4247513291846823,1.4077541405679854,1.2167261912106269,levy_10
17,9.11161877051444,1.3276748425517522,-1.7795471835301573,-1.7750945385159862,3.408422562122641,6.255708877958023,-0.09573653917796043,-0.8176738388157466,-0.6678958022877494,2.0707872213178207,2.2373689205089664,1.3564681053594347,1.3838466090409467,True,0.027378503681511956,qnei,0.8304417000035755,False,9,1838f5aa-d9d5-4b28-b0a8-edbca6081e96,gaussian,0.05,0,exact,value,self_report,0.000813861633487308,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4077541405679854,1.2680122264191775,40.0640334933741,1.2167261912106269,2.3567078525514176,1.4077541405679854,1.2167261912106269,levy_10
