iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,-1.1592260150856664,-0.3184338465594714,True,0.840792168526195,qnei,0.0,False,0,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,-1.1592260150856664,2.8768007148768477,2.8768007148768477,2.8768007148768477,2.8768007148768477,-1.1592260150856664,2.8768007148768477,power_law_practice
2,0.5128046164365648,0.13591960402050662,0.6890364797811311,0.841747724312279,0.6566600450945725,-1.164502752038704,True,-1.8211627971332764,qnei,0.0,False,1,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.6566600450945725,1.060914654696609,3.937715369573457,1.060914654696609,1.9688576847867285,-1.1592260150856664,2.8768007148768477,power_law_practice
3,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,0.017114334625829033,-0.9255642969516852,True,-0.9426786315775142,qnei,0.0,False,2,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.6566600450945725,1.7004603651653525,5.63817573473881,1.060914654696609,1.8793919115796032,-1.1592260150856664,2.8768007148768477,power_law_practice
4,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,1.1461725881202751,3.709245190805317,True,2.563072602685042,qnei,0.0,False,3,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.1461725881202751,0.5714021116709065,6.209577846409716,0.5714021116709065,1.552394461602429,1.1461725881202751,0.5714021116709065,power_law_practice
5,0.1449946949362273,0.7455802110439375,0.13935139386782236,0.9065287561129268,0.6258885157200674,0.6973223215290887,True,0.07143380580902126,qnei,0.0,False,4,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.1461725881202751,1.091686184071114,7.30126403048083,0.5714021116709065,1.460252806096166,1.1461725881202751,0.5714021116709065,power_law_practice
6,0.740398144211702,0.8299581894321281,0.7905646337156061,1.0,1.3333960322754488,2.3291331445140164,True,0.9957371122385676,qnei,0.8450606999685988,False,0,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.3333960322754488,0.3841786675157328,7.685442697996563,0.3841786675157328,1.2809071163327606,1.1461725881202751,0.5714021116709065,power_law_practice
7,0.4086683240397494,0.7270477830932035,0.9631810556785048,0.9620562031999569,1.1409902638734184,0.36675514831330475,True,-0.7742351155601137,qnei,0.7822802999871783,False,1,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.3333960322754488,0.5765844359177632,8.262027133914327,0.3841786675157328,1.1802895905591895,1.1461725881202751,0.5714021116709065,power_law_practice
8,0.3975104549183443,0.7461814149652342,0.8079490701479448,0.926839753469772,1.0227475933578931,-1.5564862627962421,True,-2.5792338561541355,qnei,0.9670249999617226,False,2,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.3333960322754488,0.6948271064332885,8.956854240347615,0.3841786675157328,1.119606780043452,1.1461725881202751,0.5714021116709065,power_law_practice
9,0.6237729740021588,0.8183389847883896,0.8519793523652491,0.9927445819637499,1.2861825509279128,6.063308269755192,True,4.777125718827278,qnei,0.8248598999925889,False,3,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.3333960322754488,0.4313921488632688,9.388246389210885,0.3841786675157328,1.0431384876900982,1.2861825509279128,0.4313921488632688,power_law_practice
10,0.6400010382148252,1.0,0.9475216975714787,1.0,1.4708538510185192,3.2947925906327704,True,1.8239387396142512,qnei,0.9624144999543205,False,4,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.4708538510185192,0.24672084877266243,9.634967237983547,0.24672084877266243,0.9634967237983547,1.2861825509279128,0.4313921488632688,power_law_practice
11,0.6476426410116155,0.76063879287395,0.9019265793523482,1.0,1.3027457308442032,3.920915570309184,True,2.6181698394649806,qnei,0.9439894999959506,False,0,10,048e37bf-bea5-47e4-a1ac-cb07e1c91beb,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,1.4708538510185192,0.4148289689469784,10.049796206930525,0.24672084877266243,0.913617836993684,1.2861825509279128,0.4313921488632688,power_law_practice
