iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.9762267742847551,-1.0807882953693357,True,-0.10456152108458061,qnei,0.0,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.9762267742847551,3.7300825899437258,3.7300825899437258,3.7300825899437258,3.7300825899437258,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.2974490717811511,-0.5397113220195124,True,-0.24226225023836134,qnei,0.0,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.2974490717811511,3.051304887440122,6.781387477383848,3.051304887440122,3.390693738691924,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9791977447925131,1.1864255663246923,True,0.20722782153217922,qnei,0.0,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7746580708664577,8.556045548250305,1.7746580708664577,2.8520151827501015,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.4139567988793983,0.5810597533346767,True,0.16710295445527845,qnei,0.0,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.3398990167795723,10.895944565029877,1.7746580708664577,2.7239861412574693,0.9791977447925131,1.7746580708664577,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.1984878307961768,-0.5961151945935077,True,-0.7946030253896845,qnei,0.0,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.555367984862794,13.451312549892672,1.7746580708664577,2.6902625099785342,0.9791977447925131,1.7746580708664577,griewank
6,337.7919398083426,-446.58378121431156,-582.2895862808969,405.9490903947127,148.67454016116997,190.01115289704504,-0.59187747788829,-0.43068097082021417,True,0.16119650706807587,qnei,0.7968706000247039,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,3.345733293547261,16.797045843439932,1.7746580708664577,2.799507640573322,0.9791977447925131,1.7746580708664577,griewank
7,264.62019014732294,-158.3110813961827,-485.27448060071237,306.38324565162065,262.8020099951886,-42.66320724238326,0.854449047958661,0.8599407070105861,True,0.0054916590519251685,qnei,1.1811499000177719,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.89940676770031,18.69645261114024,1.7746580708664577,2.670921801591463,0.9791977447925131,1.7746580708664577,griewank
8,151.4074390495617,-363.59180467664896,235.36170721793428,186.62042016521863,416.59844546498203,14.947898679189862,1.1469878139878444,0.9665472111621879,True,-0.18044060282565655,qnei,1.0707565999473445,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1469878139878444,1.6068680016711263,20.30332061281137,1.6068680016711263,2.537915076601421,0.9791977447925131,1.7746580708664577,griewank
9,254.64804759452582,-586.7704970001727,-225.91621579843178,570.4712410628817,-270.3584020677821,9.452109828631883,-0.5279849664783787,-0.45043596562170796,True,0.07754900085667071,qnei,1.434018800035119,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1469878139878444,3.2818407821373494,23.58516139494872,1.6068680016711263,2.6205734883276355,0.9791977447925131,1.7746580708664577,griewank
10,133.4990864640303,-168.35088826784292,-410.9390212142147,206.02371015613312,153.5886716325057,58.87723515398093,1.656352347141116,1.3998159116754223,True,-0.2565364354656936,qnei,0.833363699959591,False,0,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.656352347141116,1.0975034685178549,24.682664863466574,1.0975034685178549,2.4682664863466575,1.656352347141116,1.0975034685178549,griewank
11,119.30690781182345,-190.6119300783599,-600.0,600.0,600.0,352.7486890637601,-2.0350086643053658,-2.14053546215305,True,-0.10552679784768415,qnei,1.1082644000416622,False,1,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.656352347141116,4.788864479964337,29.47152934343091,1.0975034685178549,2.6792299403119006,1.656352347141116,1.0975034685178549,griewank
12,220.34324559839254,-63.06433523882399,-600.0,177.2063974933018,451.17889247966184,51.18774855069501,0.26370623707306523,-0.06993912506926306,True,-0.3336453621423283,qnei,1.2774243999738246,False,1,11,f6d83b11-cbf9-4183-9ad7-f4692413c2b1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.656352347141116,2.4901495785859056,31.961678922016816,1.0975034685178549,2.6634732435014015,1.656352347141116,1.0975034685178549,griewank
