arm,procedure,family,k,error_model,scope,jitter_std,jitter_iteration,n_runs,n_landscapes,claim_rate,claim_rate_lo,claim_rate_hi,false_claim_rate,false_claim_rate_lo,false_claim_rate_hi,false_discovery_share,false_discovery_share_lo,false_discovery_share_hi,power,power_lo,power_hi,size,size_lo,size_hi,truly_better_share,truly_better_share_lo,truly_better_share_hi,clean_claim_rate,shipped_d_share,d_is_c_share
output-boba,confirm_k4,confirmation,4.0,gaussian,cell,5.0,0.0,600,20,0.075,0.05333333333333334,0.10166666666666667,0.013333333333333334,0.005,0.023333333333333334,0.17777777777777778,0.07692307692307693,0.28578296703296663,0.1069364161849711,0.07557733532545147,0.14286661614247814,0.031496062992125984,0.012819148936170213,0.052636927685066295,0.5766666666666667,0.525,0.6300416666666665,0.9733333333333334,0.5183333333333333,0.02
output-boba,confirm_k4,confirmation,4.0,gaussian,cell,5.0,20.0,600,20,0.12333333333333334,0.07833333333333334,0.17333333333333334,0.008333333333333333,0.0016666666666666668,0.016708333333333106,0.06756756756756757,0.011764705882352941,0.16666666666666666,0.20234604105571846,0.13605185276527532,0.2625705733295793,0.019305019305019305,0.004236841164270901,0.03690378570452369,0.5683333333333334,0.4716666666666667,0.67,0.9733333333333334,0.5716666666666667,0.008333333333333333
output-boba,confirm_k4,confirmation,4.0,gaussian,pooled,,,4800,20,0.5535416666666667,0.473953125,0.6247916666666666,0.004583333333333333,0.0027083333333333334,0.007083333333333333,0.008280015054572827,0.004644964366496083,0.013954371386611635,0.656615998006479,0.5803378629094045,0.720453900660441,0.02795425667090216,0.017672398856449795,0.04032300869803438,0.8360416666666667,0.79375,0.87375,0.9733333333333334,0.8116666666666666,0.0060416666666666665
output-boba,standard,standard,,ar1,cell,0.05,0.0,600,20,0.995,0.99,1.0,0.018333333333333333,0.0,0.043333333333333335,0.018425460636515914,0.0,0.043697478991596636,1.0,1.0,1.0,0.7857142857142857,0.0,1.0,0.9766666666666667,0.9483333333333334,0.9983333333333333,0.9933333333333333,,
output-boba,standard,standard,,ar1,cell,0.05,20.0,600,20,0.9983333333333333,0.995,1.0,0.011666666666666667,0.0,0.03166666666666667,0.011686143572621035,0.0,0.03177257525083612,1.0,1.0,1.0,0.875,0.6666666666666666,1.0,0.9866666666666667,0.965,1.0,0.9933333333333333,,
output-boba,standard,standard,,ar1,cell,0.25,0.0,600,20,0.985,0.9716666666666667,0.995,0.043333333333333335,0.0016666666666666668,0.0917083333333331,0.043993231810490696,0.0016976492319713645,0.09433962264150944,1.0,1.0,1.0,0.7428571428571429,0.24930555555555559,0.8888888888888888,0.9416666666666667,0.8833333333333333,0.9866666666666667,0.9933333333333333,,
output-boba,standard,standard,,ar1,cell,0.25,20.0,600,20,0.9983333333333333,0.995,1.0,0.03166666666666667,0.0,0.06833333333333333,0.03171953255425709,0.0,0.06833618530884807,1.0,1.0,1.0,0.95,0.0,1.0,0.9666666666666667,0.93,0.9966666666666667,0.9933333333333333,,
output-boba,standard,standard,,ar1,cell,1.0,0.0,600,20,0.9783333333333334,0.9666666666666667,0.9883333333333333,0.13833333333333334,0.09333333333333334,0.185,0.141396933560477,0.09523405287412078,0.19039451114922812,1.0,1.0,1.0,0.8645833333333334,0.7978693521396127,0.9217512077294685,0.84,0.7866666666666666,0.89,0.9933333333333333,,
output-boba,standard,standard,,ar1,cell,1.0,20.0,600,20,1.0,1.0,1.0,0.13,0.06166666666666667,0.21,0.13,0.06166666666666667,0.21,1.0,1.0,1.0,1.0,1.0,1.0,0.87,0.79,0.9383333333333334,0.9933333333333333,,
output-boba,standard,standard,,ar1,cell,5.0,0.0,600,20,0.935,0.9333333333333333,0.9383333333333334,0.465,0.395,0.535,0.49732620320855614,0.42245989304812837,0.5722180576776164,1.0,1.0,1.0,0.8773584905660378,0.8606271777003485,0.8907115305138449,0.47,0.39995833333333336,0.5400416666666664,0.9933333333333333,,
output-boba,standard,standard,,ar1,cell,5.0,20.0,600,20,1.0,1.0,1.0,0.45,0.3516666666666667,0.5483333333333333,0.45,0.3516666666666667,0.5483333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.45166666666666666,0.6483333333333333,0.9933333333333333,,
output-boba,standard,standard,,ar1,pooled,,,4800,20,0.98625,0.9833333333333333,0.9889583333333334,0.16104166666666667,0.12791666666666668,0.199375,0.1632868610054922,0.12945306360569642,0.20271128998093624,1.0,1.0,1.0,0.9213349225268176,0.9122019317469029,0.9301322337621464,0.8252083333333333,0.7841666666666667,0.860421875,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,0.05,0.0,600,20,0.9966666666666667,0.9916666666666667,1.0,0.015,0.0,0.035,0.015050167224080268,0.0,0.03523489932885906,1.0,1.0,1.0,0.8181818181818182,0.0,1.0,0.9816666666666667,0.9583333333333334,0.9983333333333333,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,0.05,20.0,600,20,0.9983333333333333,0.995,1.0,0.018333333333333333,0.0,0.045,0.018363939899833055,0.0,0.045,1.0,1.0,1.0,0.9166666666666666,0.2,1.0,0.98,0.9533333333333334,0.9983333333333333,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,0.25,0.0,600,20,0.9933333333333333,0.985,1.0,0.03166666666666667,0.01,0.058333333333333334,0.031879194630872486,0.010033444816053512,0.05912162162162162,1.0,1.0,1.0,0.8260869565217391,0.7142857142857143,1.0,0.9616666666666667,0.9283333333333333,0.9883333333333333,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,0.25,20.0,600,20,0.9983333333333333,0.995,1.0,0.04833333333333333,0.013333333333333334,0.09,0.048414023372287146,0.013333333333333334,0.09015401924054023,1.0,1.0,1.0,0.9666666666666667,0.8571428571428571,1.0,0.95,0.9066666666666666,0.9850416666666665,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,1.0,0.0,600,20,0.9666666666666667,0.9533333333333334,0.98,0.12666666666666668,0.08166666666666667,0.18333333333333332,0.1310344827586207,0.08375711035267348,0.1916412104434156,1.0,1.0,1.0,0.7916666666666666,0.7176470588235294,0.8510743627554245,0.84,0.775,0.8933333333333333,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,1.0,20.0,600,20,1.0,1.0,1.0,0.13166666666666665,0.07166666666666667,0.19833333333333333,0.13166666666666665,0.07166666666666667,0.19833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8683333333333333,0.8016666666666666,0.9283333333333333,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,5.0,0.0,600,20,0.9,0.885,0.9133333333333333,0.39666666666666667,0.33666666666666667,0.4533333333333333,0.44074074074074077,0.37474511150517464,0.5018939007728541,1.0,1.0,1.0,0.7986577181208053,0.7645096896847786,0.8290322580645161,0.5033333333333333,0.445,0.565,0.9933333333333333,,
output-boba,standard,standard,,bias,cell,5.0,20.0,600,20,1.0,1.0,1.0,0.5,0.405,0.5900416666666665,0.5,0.405,0.5900416666666665,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4099583333333333,0.595,0.9933333333333333,,
output-boba,standard,standard,,bias,pooled,,,4800,20,0.9816666666666667,0.9783333333333334,0.9847916666666666,0.15854166666666666,0.12625,0.19500520833333332,0.16150254668930392,0.1283843994665749,0.19911401195627032,1.0,1.0,1.0,0.8963486454652533,0.8824305246739997,0.9077266332856462,0.823125,0.7837447916666667,0.858125,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,0.05,0.0,600,20,1.0,1.0,1.0,0.021666666666666667,0.0,0.051666666666666666,0.021666666666666667,0.0,0.051666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9783333333333334,0.9483333333333334,1.0,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,0.05,20.0,600,20,1.0,1.0,1.0,0.018333333333333333,0.0,0.045,0.018333333333333333,0.0,0.045,1.0,1.0,1.0,1.0,1.0,1.0,0.9816666666666667,0.955,1.0,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,0.25,0.0,600,20,0.9983333333333333,0.995,1.0,0.04,0.01,0.08,0.04006677796327212,0.01,0.08027091981647366,1.0,1.0,1.0,0.96,0.90625,1.0,0.9583333333333334,0.915,0.99,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,0.25,20.0,600,20,0.9983333333333333,0.995,1.0,0.04666666666666667,0.009958333333333336,0.09333333333333334,0.04674457429048414,0.009959030100334451,0.09380234505862646,1.0,1.0,1.0,0.9655172413793104,0.8,1.0,0.9516666666666667,0.9033333333333333,0.99,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,1.0,0.0,600,20,0.99,0.9816666666666667,0.9966666666666667,0.11833333333333333,0.07,0.17833333333333334,0.11952861952861953,0.07023411371237458,0.1807508888965107,1.0,1.0,1.0,0.922077922077922,0.8518393393393393,0.9705882352941176,0.8716666666666667,0.805,0.9233333333333333,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,1.0,20.0,600,20,1.0,1.0,1.0,0.15166666666666667,0.085,0.23004166666666645,0.15166666666666667,0.085,0.23004166666666645,1.0,1.0,1.0,1.0,1.0,1.0,0.8483333333333334,0.7699583333333333,0.915,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,5.0,0.0,600,20,0.99,0.9833333333333333,0.9966666666666667,0.46166666666666667,0.385,0.5333333333333333,0.4663299663299663,0.3869346733668342,0.5405599106695227,1.0,1.0,1.0,0.9787985865724381,0.9670658682634731,0.9915975176681552,0.5283333333333333,0.4533333333333333,0.61,0.9933333333333333,,
output-boba,standard,standard,,drift,cell,5.0,20.0,600,20,1.0,1.0,1.0,0.5616666666666666,0.46,0.655,0.5616666666666666,0.46,0.655,1.0,1.0,1.0,1.0,1.0,1.0,0.43833333333333335,0.345,0.54,0.9933333333333333,,
output-boba,standard,standard,,drift,pooled,,,4800,20,0.9970833333333333,0.995625,0.9985416666666667,0.1775,0.13999479166666667,0.21958854166666664,0.17801922273297116,0.14023143034269034,0.22024242040051203,1.0,1.0,1.0,0.9838337182448037,0.9762437835107622,0.990782098686727,0.8195833333333333,0.7770781250000001,0.8579166666666667,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,0.05,0.0,600,20,0.995,0.99,1.0,0.015,0.0,0.03504166666666644,0.01507537688442211,0.0,0.03550588109012004,1.0,1.0,1.0,0.75,0.0,1.0,0.98,0.955,0.9983333333333333,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,0.05,20.0,600,20,1.0,1.0,1.0,0.023333333333333334,0.0,0.056666666666666664,0.023333333333333334,0.0,0.056666666666666664,1.0,1.0,1.0,1.0,1.0,1.0,0.9766666666666667,0.9433333333333334,1.0,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,0.25,0.0,600,20,0.9916666666666667,0.98,1.0,0.03833333333333333,0.013333333333333334,0.06833333333333333,0.03865546218487395,0.01335559265442404,0.06914288603527641,1.0,1.0,1.0,0.8214285714285714,0.6666666666666666,1.0,0.9533333333333334,0.9166666666666666,0.9833333333333333,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,0.25,20.0,600,20,0.9983333333333333,0.995,1.0,0.03833333333333333,0.006666666666666667,0.075,0.038397328881469114,0.006688684038615083,0.07512520868113523,1.0,1.0,1.0,0.9583333333333334,0.75,1.0,0.96,0.9233333333333333,0.9916666666666667,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,1.0,0.0,600,20,0.9616666666666667,0.945,0.9766666666666667,0.13833333333333334,0.08833333333333333,0.19666666666666666,0.1438474870017331,0.0921423347495995,0.20593368237347295,1.0,1.0,1.0,0.7830188679245284,0.6966154439303812,0.854722222222222,0.8233333333333334,0.7583333333333333,0.8816666666666667,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,1.0,20.0,600,20,1.0,1.0,1.0,0.13666666666666666,0.065,0.22,0.13666666666666666,0.065,0.22,1.0,1.0,1.0,1.0,1.0,1.0,0.8633333333333333,0.78,0.935,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,5.0,0.0,600,20,0.915,0.8983333333333333,0.9316666666666666,0.4266666666666667,0.38166666666666665,0.4716666666666667,0.4663023679417122,0.4187694282565223,0.5125482117812061,1.0,1.0,1.0,0.8338762214983714,0.7985490453790813,0.865814696485623,0.48833333333333334,0.44666666666666666,0.5333333333333333,0.9933333333333333,,
output-boba,standard,standard,,gaussian,cell,5.0,20.0,600,20,1.0,1.0,1.0,0.44166666666666665,0.345,0.5366666666666666,0.44166666666666665,0.345,0.5366666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5583333333333333,0.4633333333333333,0.655,0.9933333333333333,,
output-boba,standard,standard,,gaussian,pooled,,,4800,20,0.9827083333333333,0.9781197916666667,0.986875,0.15729166666666666,0.12333333333333334,0.19604687499999998,0.16005935976256094,0.12531289760971182,0.20029875634625655,1.0,1.0,1.0,0.9009546539379475,0.8845713591390384,0.9170938952621243,0.8254166666666667,0.78290625,0.861875,0.9933333333333333,,
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.01,0.0,300,20,0.6066666666666667,0.47325,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.621160409556314,0.4879725085910653,0.752509211495947,0.0,0.0,0.0,0.9766666666666667,0.9599166666666666,0.9933333333333333,0.5766666666666667,0.9266666666666666,0.0
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.01,20.0,300,20,0.5933333333333334,0.4533333333333333,0.7266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6013513513513513,0.46101029675478683,0.7333501683501682,0.0,0.0,0.0,0.9866666666666667,0.97,1.0,0.5766666666666667,0.92,0.0033333333333333335
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.05,0.0,300,20,0.56,0.43333333333333335,0.6766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5853658536585366,0.4548532196969697,0.7073387726759829,0.0,0.0,0.0,0.9566666666666667,0.9266666666666666,0.9833333333333333,0.5766666666666667,0.9266666666666666,0.006666666666666667
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.05,20.0,300,20,0.5566666666666666,0.4166666666666667,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.583916083916084,0.4484863892365457,0.7186849591086877,0.0,0.0,0.0,0.9533333333333334,0.9133333333333333,0.9866666666666667,0.5766666666666667,0.92,0.0
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.15,0.0,300,20,0.51,0.38,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.4377299528301887,0.6873010540184451,0.0,0.0,0.0,0.9,0.8433333333333334,0.95,0.5766666666666667,0.9066666666666666,0.006666666666666667
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.15,20.0,300,20,0.52,0.37,0.6633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5693430656934306,0.4187595228617315,0.7083119682649007,0.0,0.0,0.0,0.9133333333333333,0.8633333333333333,0.9566666666666667,0.5766666666666667,0.8866666666666667,0.0033333333333333335
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.4,0.0,300,20,0.42,0.34,0.51,0.006666666666666667,0.0,0.016666666666666666,0.015873015873015872,0.0,0.037886016655100586,0.5232067510548524,0.42857142857142855,0.6267502844031388,0.031746031746031744,0.0,0.08333333333333333,0.79,0.7333333333333333,0.8466666666666667,0.5766666666666667,0.7766666666666666,0.03
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,cell,0.4,20.0,300,20,0.5033333333333333,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.5592592592592592,0.43253446115288224,0.6872952101661778,0.0,0.0,0.0,0.9,0.85,0.9466666666666667,0.5766666666666667,0.89,0.0
output-boba-misclick,confirm_k2,confirmation,2.0,misclick,pooled,,,2400,20,0.53375,0.41040625,0.6458333333333334,0.0008333333333333334,0.0,0.0020833333333333333,0.00156128024980484,0.0,0.0038352199507211407,0.5779484862178039,0.4521005497210371,0.6924845420660114,0.0106951871657754,0.0,0.03076923076923077,0.9220833333333334,0.89125,0.9508333333333333,0.5766666666666667,0.8941666666666667,0.00625
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.01,0.0,300,20,0.8033333333333333,0.6866666666666666,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.8281786941580757,0.7226078184435077,0.9217687074829932,0.0,0.0,0.0,0.97,0.9433333333333334,0.9933333333333333,0.78,0.9233333333333333,0.0
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.01,20.0,300,20,0.7833333333333333,0.65,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.8020477815699659,0.674714077581497,0.8993456375838925,0.0,0.0,0.0,0.9766666666666667,0.9533333333333334,0.9966666666666667,0.78,0.9333333333333333,0.0033333333333333335
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.05,0.0,300,20,0.7933333333333333,0.6598333333333334,0.9,0.0033333333333333335,0.0,0.01,0.004201680672268907,0.0,0.0135777598710717,0.8315789473684211,0.7083035714285715,0.9278350515463918,0.06666666666666667,0.0,0.2857142857142857,0.95,0.9166666666666666,0.9766666666666667,0.78,0.92,0.006666666666666667
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.05,20.0,300,20,0.7833333333333333,0.6433333333333333,0.9066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8131487889273357,0.6829268292682927,0.9259321401938851,0.0,0.0,0.0,0.9633333333333334,0.9333333333333333,0.9866666666666667,0.78,0.9266666666666666,0.0
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.15,0.0,300,20,0.77,0.67,0.8566666666666667,0.0033333333333333335,0.0,0.01,0.004329004329004329,0.0,0.01485148514851485,0.8424908424908425,0.7567567567567568,0.9145907473309609,0.037037037037037035,0.0,0.1111111111111111,0.91,0.86,0.9533333333333334,0.78,0.88,0.006666666666666667
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.15,20.0,300,20,0.7566666666666667,0.6166666666666667,0.8734166666666662,0.0033333333333333335,0.0,0.01,0.004405286343612335,0.0,0.015546065414507761,0.8158844765342961,0.6851658217152514,0.9166666666666666,0.043478260869565216,0.0,0.12510080645161234,0.9233333333333333,0.87,0.9666666666666667,0.78,0.9166666666666666,0.0033333333333333335
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.4,0.0,300,20,0.61,0.5266666666666666,0.6933333333333334,0.0033333333333333335,0.0,0.01,0.00546448087431694,0.0,0.01852139406487231,0.7844827586206896,0.6849188749157871,0.8755497780712372,0.014705882352941176,0.0,0.04920081967213104,0.7733333333333333,0.7133333333333334,0.8333333333333334,0.78,0.7966666666666666,0.03333333333333333
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,cell,0.4,20.0,300,20,0.6866666666666666,0.55,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.7744360902255639,0.6501617763110696,0.8750111209964412,0.0,0.0,0.0,0.8866666666666667,0.8266666666666667,0.94,0.78,0.88,0.01
output-boba-misclick,confirm_k4,confirmation,4.0,misclick,pooled,,,2400,20,0.7483333333333333,0.6316666666666667,0.8475104166666666,0.0016666666666666668,0.0,0.00375,0.0022271714922048997,0.0,0.0058489864236563075,0.8123300090661831,0.7052073375440394,0.8983504788239521,0.020618556701030927,0.0,0.0398059701492537,0.9191666666666667,0.885,0.9508333333333333,0.78,0.8970833333333333,0.007916666666666667
output-boba-misclick,standard,standard,,misclick,cell,0.01,0.0,300,20,0.9933333333333333,0.9833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9933333333333333,0.9833333333333333,1.0,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,cell,0.01,20.0,300,20,0.9966666666666667,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9966666666666667,0.99,1.0,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,cell,0.05,0.0,300,20,0.9933333333333333,0.9833333333333333,1.0,0.02,0.006666666666666667,0.03666666666666667,0.020134228187919462,0.006666666666666667,0.03728813559322034,1.0,1.0,1.0,0.75,0.5,1.0,0.9733333333333334,0.95,0.99,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,cell,0.05,20.0,300,20,0.9966666666666667,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9966666666666667,0.99,1.0,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,cell,0.15,0.0,300,20,0.9733333333333334,0.9466666666666667,0.9933333333333333,0.03333333333333333,0.016666666666666666,0.05,0.03424657534246575,0.016835016835016835,0.05244755244755245,1.0,1.0,1.0,0.5555555555555556,0.38095238095238093,0.8237745098039202,0.94,0.9033333333333333,0.97,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,cell,0.15,20.0,300,20,0.9933333333333333,0.9833333333333333,1.0,0.01,0.0,0.02,0.010067114093959731,0.0,0.02027027027027027,1.0,1.0,1.0,0.6,0.22250000000000014,1.0,0.9833333333333333,0.9666666666666667,0.9966666666666667,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,cell,0.4,0.0,300,20,0.9466666666666667,0.93,0.9633333333333334,0.15,0.09666666666666666,0.2,0.15845070422535212,0.10246447767879362,0.21201953631441134,1.0,1.0,1.0,0.7377049180327869,0.64,0.8115942028985508,0.7966666666666666,0.74,0.8566666666666667,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,cell,0.4,20.0,300,20,0.9866666666666667,0.9733333333333334,0.9966666666666667,0.03333333333333333,0.013333333333333334,0.06,0.033783783783783786,0.013422818791946308,0.06060606060606061,1.0,1.0,1.0,0.7142857142857143,0.42857142857142855,0.923214285714285,0.9533333333333334,0.9265833333333333,0.9766666666666667,0.9966666666666667,,
output-boba-misclick,standard,standard,,misclick,pooled,,,2400,20,0.985,0.9775,0.9916666666666667,0.030833333333333334,0.02,0.042083333333333334,0.031302876480541454,0.020192884894807733,0.04278029864811027,1.0,1.0,1.0,0.6727272727272727,0.5714285714285714,0.7788461538461539,0.9541666666666667,0.93875,0.9695833333333334,0.9966666666666667,,
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.01,0.0,300,20,0.5233333333333333,0.37,0.6734166666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.5340136054421769,0.3779954765411319,0.6858157111890048,0.0,0.0,0.0,0.98,0.9533333333333334,1.0,0.5766666666666667,0.9133333333333333,0.0
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.01,20.0,300,20,0.5533333333333333,0.4066666666666667,0.6966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5724137931034483,0.4260468214693567,0.7133116883116882,0.0,0.0,0.0,0.9666666666666667,0.9333333333333333,0.9933333333333333,0.5766666666666667,0.9233333333333333,0.0033333333333333335
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.05,0.0,300,20,0.4533333333333333,0.3165833333333333,0.5867499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.5093632958801498,0.3656463920996521,0.6495158050333534,0.0,0.0,0.0,0.89,0.7933333333333333,0.9566666666666667,0.5766666666666667,0.8533333333333334,0.0033333333333333335
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.05,20.0,300,20,0.5033333333333333,0.36333333333333334,0.65,0.006666666666666667,0.0,0.016666666666666666,0.013245033112582781,0.0,0.033112582781456956,0.5539033457249071,0.40663489954924026,0.7003664116458144,0.06451612903225806,0.0,0.2222222222222222,0.8966666666666666,0.82,0.96,0.5766666666666667,0.8866666666666667,0.01
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.15,0.0,300,20,0.3933333333333333,0.28991666666666666,0.5033333333333333,0.006666666666666667,0.0,0.016666666666666666,0.01694915254237288,0.0,0.05103355775299804,0.4915254237288136,0.3692884311400909,0.6164507843570481,0.03125,0.0,0.0722935219137419,0.7866666666666666,0.7099166666666666,0.86,0.5766666666666667,0.78,0.006666666666666667
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.15,20.0,300,20,0.5033333333333333,0.35333333333333333,0.65,0.0033333333333333335,0.0,0.01,0.006622516556291391,0.0,0.024853854585312335,0.5859375,0.43748086734693875,0.7153947042300064,0.022727272727272728,0.0,0.08888888888888889,0.8533333333333334,0.76,0.9333333333333333,0.5766666666666667,0.8266666666666667,0.0033333333333333335
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.4,0.0,300,20,0.25,0.17,0.35,0.006666666666666667,0.0,0.016666666666666666,0.02666666666666667,0.0,0.07042253521126761,0.437125748502994,0.3173612452514326,0.5736912176891934,0.015037593984962405,0.0,0.03787878787878788,0.5566666666666666,0.44333333333333336,0.6766666666666666,0.5766666666666667,0.56,0.02666666666666667
output-boba-slip,confirm_k2,confirmation,2.0,slip,cell,0.4,20.0,300,20,0.44,0.30333333333333334,0.5766666666666667,0.0033333333333333335,0.0,0.01,0.007575757575757576,0.0,0.02564102564102564,0.5527426160337553,0.415441127362586,0.6811160016514789,0.015873015873015872,0.0,0.05405405405405406,0.79,0.68325,0.8867499999999996,0.5766666666666667,0.7633333333333333,0.03
output-boba-slip,confirm_k2,confirmation,2.0,slip,pooled,,,2400,20,0.4525,0.33707291666666667,0.5650208333333332,0.0033333333333333335,0.00125,0.00625,0.007366482504604052,0.0022795056354288847,0.014953770803138585,0.5347222222222222,0.40445969834783657,0.6537430674240139,0.020833333333333332,0.00702576112412178,0.038461538461538464,0.84,0.7808333333333334,0.8975104166666665,0.5766666666666667,0.8133333333333334,0.010416666666666666
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.01,0.0,300,20,0.8166666666666667,0.6933333333333334,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.7187342701342282,0.9319842801985659,0.0,0.0,0.0,0.98,0.96,1.0,0.78,0.93,0.0
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.01,20.0,300,20,0.7566666666666667,0.61,0.88,0.0033333333333333335,0.0,0.01,0.004405286343612335,0.0,0.01676691848654135,0.7874564459930313,0.6476817122814205,0.9037964885120157,0.07692307692307693,0.0,0.2,0.9566666666666667,0.9166666666666666,0.9866666666666667,0.78,0.9333333333333333,0.0
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.05,0.0,300,20,0.6933333333333334,0.5365833333333333,0.8266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7938931297709924,0.6383722587225873,0.9084501347708893,0.0,0.0,0.0,0.8733333333333333,0.7666666666666667,0.95,0.78,0.8533333333333334,0.0033333333333333335
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.05,20.0,300,20,0.7133333333333334,0.58,0.8366666666666667,0.0033333333333333335,0.0,0.01,0.004672897196261682,0.0,0.015959580157014437,0.8037735849056604,0.6786945534948784,0.9135470512218045,0.02857142857142857,0.0,0.1111111111111111,0.8833333333333333,0.7966666666666666,0.9533333333333334,0.78,0.8766666666666667,0.01
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.15,0.0,300,20,0.6,0.48991666666666667,0.7067499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.6652164208074535,0.8649870834409713,0.0,0.0,0.0,0.78,0.7,0.8566666666666667,0.78,0.7566666666666667,0.01
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.15,20.0,300,20,0.7,0.56,0.83,0.006666666666666667,0.0,0.016666666666666666,0.009523809523809525,0.0,0.02703441146064093,0.803088803088803,0.6810788517326023,0.9074412003244119,0.04878048780487805,0.0,0.13333333333333333,0.8633333333333333,0.7766666666666666,0.94,0.78,0.86,0.013333333333333334
