dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
michalewicz,value,exact,gaussian,0,0.05,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.4,-6.208941445223076,-19.195314487690126,-0.12671309071883802,213.98871254288133,0.0,True
michalewicz,value,exact,gaussian,0,0.05,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.6,11.860232928275986,-6.417987683145668,0.24204556996481594,230.70817057452905,0.0,False
michalewicz,value,exact,gaussian,0,0.25,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.6,38.63856854624016,30.295781718924104,0.788542215229391,258.83622253434453,0.0,True
michalewicz,value,exact,gaussian,0,0.25,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.4,31.655356772281742,35.431021623249336,0.6460276892302396,250.50329441853478,0.0,False
michalewicz,value,exact,gaussian,0,1.0,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.4,68.20036923951488,78.121559301974,1.391844270194181,288.39802322761926,0.0,True
michalewicz,value,exact,gaussian,0,1.0,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.6,76.7097103368452,73.62042578978537,1.5655042925886777,295.5576479830982,0.0,False
michalewicz,value,exact,gaussian,0,5.0,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.5,106.86543609604817,100.40505791334738,2.180927267266289,327.0630900841526,0.0,True
michalewicz,value,exact,gaussian,0,5.0,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.5,107.6979921585245,113.48243046476412,2.1979182073168264,326.54592980477753,0.0,False
michalewicz,value,exact,gaussian,20,0.05,noise-self_report,logei,5,2,1.0,0.0,1.2,-6.521579073127396,-0.5734901123846896,-0.2248820370043921,213.67607491497697,0.3373376199043296,True
michalewicz,value,exact,gaussian,20,0.05,noise-self_report,qnei,5,2,2.0,1.0,1.8,33.08378202480634,35.704426801292385,1.1408200698209086,251.9317196710594,-0.044719309147903535,False
michalewicz,value,exact,gaussian,20,0.25,noise-self_report,logei,5,2,1.2,0.19999999999999996,1.2,0.5933980743439349,14.198906830370305,0.020462002563583503,220.7910520624483,0.283706996649606,True
michalewicz,value,exact,gaussian,20,0.25,noise-self_report,qnei,5,2,1.8,0.8,1.8,36.73105929418759,40.81215439058411,1.2665882515237104,255.57899694044062,0.10811580698175653,False
michalewicz,value,exact,gaussian,20,1.0,noise-self_report,logei,5,2,1.2,0.19999999999999996,1.4,18.70385306933513,31.447583823977737,0.6449604506667279,238.90150705743955,-0.08318962398468455,True
michalewicz,value,exact,gaussian,20,1.0,noise-self_report,qnei,5,2,1.8,0.8,1.6,38.43157392185254,37.47898112564491,1.3252266869604326,257.27951156810553,-0.1618521003028137,False
michalewicz,value,exact,gaussian,20,5.0,noise-self_report,logei,5,2,1.2,0.19999999999999996,1.2,45.94165150612557,46.61794550248803,1.5841948795215708,266.1393054942299,0.35349852390811964,True
michalewicz,value,exact,gaussian,20,5.0,noise-self_report,qnei,5,2,1.8,0.8,1.8,64.78581833688528,55.099085654733244,2.233993735754667,283.6337559831383,0.15235341063217098,False
