run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
0551ba08-a7af-4498-901b-2be46c975140,branin,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.4028993862979968,1.2499821650123295,7.330088773915833e-05,18.6132369080606,0.3722647381612119,0.4438611568357508,0.00905839095583165,9.45155410350118e-05,0.4460658692361886,"x0,x1",-1.2755682435444449,-0.5839968699712659
62d1fc13-ae0e-443d-92b0-db6ff8de1428,branin,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,17.618353979326976,0.3523670795865395,0.8266668578272,0.0168707522005551,0.1140580789709997,3.947527725504876,"x0,x1",-1.2755682435444449,-0.5839968699712659
3302efef-68bc-4581-9e49-bbb042cccbbc,branin,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,38.20090538665372,0.7640181077330743,0.8266668578272,0.0168707522005551,0.9658966118334288,7.225381941823283,"x0,x1",-1.2755682435444449,-0.5839968699712659
3692c690-2c02-40e7-9c56-ecf39057f9d9,branin,value,logei,11,exact,True,none,0.0,0,50,0,1,2,6.67169325753929,1.2498811422827016,0.000174323617367,16.168589622902342,0.3233717924580468,6.004036117733216,0.1225313493414942,0.0002686057217173,6.016246824101357,"x0,x1",4.729281548541579,-4.705888540681705
ff21aca7-9f8e-47ab-98bb-62cce70542c0,branin,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,6.67169325753929,1.2484452334517315,0.0016102324483371,18.1186509786198,0.362373019572396,9.761524209819509,0.19921477979223487,0.0105588873153164,13.73088348216893,"x0,x1",4.729281548541579,-4.705888540681705
c1958ae7-3b69-4cb0-8cb2-c2192fd3f260,branin,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,6.67169325753929,1.142950505614961,0.1071049602851077,28.64837178311068,0.5729674356622136,12.651248286825508,0.25818874054745933,0.3357426320935194,26.167013555051412,"x0,x1",4.729281548541579,-4.705888540681705
4e07fe91-f78d-4d6f-9f40-25af27ef374d,branin,value,logei,7,exact,True,none,0.0,0,50,0,1,2,6.886728545946638,1.2499838631386757,7.160276139317467e-05,17.80679458742011,0.3561358917484022,4.388272086189941,0.08955657318754982,0.0004215274832857,4.399112080934375,"x0,x1",1.5059022364052659,-6.720066109789836
8ac60120-09b4-477f-b91c-4f9fde6e6004,branin,value,logei,7,exact,False,gaussian,0.25,0,50,0,1,2,6.886728545946638,1.2436503822723195,0.0064050836277489,20.590819133156483,0.4118163826631296,5.5249790460447326,0.11275467440907617,0.0726556514815652,12.337883039661447,"x0,x1",1.5059022364052659,-6.720066109789836
57c7edd0-18f8-498b-907c-7eb8078b4a42,branin,value,logei,7,exact,False,gaussian,1.0,0,50,0,1,2,6.886728545946638,1.2318498256251398,0.0182056402749288,28.838644886366804,0.5767728977273361,6.08019072231406,0.1240855249451849,0.1058436988742594,16.814924531036645,"x0,x1",1.5059022364052659,-6.720066109789836
36cb6b3a-7a0f-456a-99ac-6d35a30e032b,branin,value,logei,8,exact,True,none,0.0,0,50,0,1,2,1.9889955401220238,1.2497053814141732,0.0003500844858954,20.57545833143051,0.4115091666286102,5.026340769666083,0.10257838305440986,0.0008299881993973,5.069702663429122,"x0,x1",-0.08261438120043918,-1.987279075178967
