dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
iso_yerkes_dodson,composite,ei,gaussian,0,0.266487,gradient_boosting,0.0,-0.40110385908095025,-3.2123916347081574,-0.06424783269416326,-7.703281049931495,0.0,1.0731055417700273,35.49345695360168,0.7098691390720335,36.66345853655501,5
iso_yerkes_dodson,composite,ei,gaussian,0,1.06595,gradient_boosting,0.0,0.33292724749425207,30.962577766526827,0.6192515553305363,20.162563985793398,0.0,1.0449401966627077,28.174900526767118,0.5634980105353424,23.582179549691023,5
iso_yerkes_dodson,composite,ei,gaussian,0,5.329748,gradient_boosting,0.0,1.0429632565440072,86.90241037882649,1.7380482075765293,44.47284961805009,0.0,1.0872053728714863,54.998322734670225,1.0999664546934047,24.283253022968818,5
iso_yerkes_dodson,composite,logei,gaussian,0,0.266487,gradient_boosting,0.0,-0.2725227467818385,-26.78071491553819,-0.5356142983107637,-9.037523408316014,0.0,0.2904401026364081,29.387529952766585,0.5877505990553316,14.765527086418412,5
iso_yerkes_dodson,composite,logei,gaussian,0,1.06595,gradient_boosting,0.0,0.6652221462756722,24.070515119543977,0.4814103023908797,37.78491893477504,0.0,0.7844863703040248,44.937184436267934,0.8987436887253587,31.530598752971827,5
iso_yerkes_dodson,composite,logei,gaussian,0,5.329748,gradient_boosting,0.0,0.8277224525668176,51.70629069188142,1.0341258138376284,44.0374945011249,0.0,1.4643605254701144,54.69880428043965,1.0939760856087932,47.01030398788571,5
iso_yerkes_dodson,composite,qnei,gaussian,0,0.266487,gradient_boosting,0.0,0.28882960884883807,-4.469157711444401,-0.08938315422888791,15.920098060301587,0.0,0.6238097836185156,34.35552755882971,0.6871105511765941,25.438316629270417,5
iso_yerkes_dodson,composite,qnei,gaussian,0,1.06595,gradient_boosting,0.0,0.3483424367857014,-2.593668809027747,-0.051873376180554764,17.843002565637523,0.0,0.42590328481274753,27.400426438346656,0.5480085287669332,18.851591905397814,5
iso_yerkes_dodson,composite,qnei,gaussian,0,5.329748,gradient_boosting,0.0,1.3302177409885463,64.9308371879587,1.2986167437591745,44.77822146415817,0.0,0.6618788445618451,54.67317168326629,1.0934634336653257,15.254122012727596,5
iso_yerkes_dodson,composite,random,gaussian,0,0.266487,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_yerkes_dodson,composite,random,gaussian,0,1.06595,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_yerkes_dodson,composite,random,gaussian,0,5.329748,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_yerkes_dodson,composite,sobol,gaussian,0,0.266487,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_yerkes_dodson,composite,sobol,gaussian,0,1.06595,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_yerkes_dodson,composite,sobol,gaussian,0,5.329748,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_yerkes_dodson,composite,ucb,gaussian,0,0.266487,gradient_boosting,0.0,-0.18520139809636937,1.8859036308097643,0.03771807261619546,-0.5007801241733205,0.0,0.22698194780245312,15.905648475215067,0.31811296950430135,9.7008562246549,5
iso_yerkes_dodson,composite,ucb,gaussian,0,1.06595,gradient_boosting,0.0,0.3553887431548909,42.115393801050544,0.842307876021011,8.14632218709088,0.0,0.3700460535254634,23.66077323876926,0.4732154647753851,27.98638871617089,5
iso_yerkes_dodson,composite,ucb,gaussian,0,5.329748,gradient_boosting,0.0,1.3544094963976998,113.84766611906329,2.2769533223812664,43.48727788347718,0.0,0.7577476011084716,22.837416507002647,0.4567483301400528,23.898120200585893,5
all,composite,ei,gaussian,0,0.266487,gradient_boosting,0.0,-0.40110385908095025,-3.2123916347081574,-0.06424783269416326,-7.703281049931495,0.0,1.0731055417700273,35.49345695360168,0.7098691390720335,36.66345853655501,5
all,composite,ei,gaussian,0,1.06595,gradient_boosting,0.0,0.33292724749425207,30.962577766526827,0.6192515553305363,20.162563985793398,0.0,1.0449401966627077,28.174900526767118,0.5634980105353424,23.582179549691023,5
all,composite,ei,gaussian,0,5.329748,gradient_boosting,0.0,1.0429632565440072,86.90241037882649,1.7380482075765293,44.47284961805009,0.0,1.0872053728714863,54.998322734670225,1.0999664546934047,24.283253022968818,5
all,composite,logei,gaussian,0,0.266487,gradient_boosting,0.0,-0.2725227467818385,-26.78071491553819,-0.5356142983107637,-9.037523408316014,0.0,0.2904401026364081,29.387529952766585,0.5877505990553316,14.765527086418412,5
all,composite,logei,gaussian,0,1.06595,gradient_boosting,0.0,0.6652221462756722,24.070515119543977,0.4814103023908797,37.78491893477504,0.0,0.7844863703040248,44.937184436267934,0.8987436887253587,31.530598752971827,5
all,composite,logei,gaussian,0,5.329748,gradient_boosting,0.0,0.8277224525668176,51.70629069188142,1.0341258138376284,44.0374945011249,0.0,1.4643605254701144,54.69880428043965,1.0939760856087932,47.01030398788571,5
