dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_x0,delta_excess_x1,delta_excess_x2,delta_excess_x3,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
iso_yerkes_dodson,composite,logei,gradient_boosting,gaussian,0.266487,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.08848774874886534,11.630582320100686,0.2326116464020136,4.5606052179866765
iso_yerkes_dodson,composite,logei,gradient_boosting,gaussian,1.06595,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.219291687568862,68.93938391114138,1.3787876782228277,61.394093369076586
iso_yerkes_dodson,composite,logei,gradient_boosting,gaussian,5.329748,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,2.253081542783919,112.07435379000553,2.241487075800111,85.35119285146197
iso_yerkes_dodson,composite,qnei,gradient_boosting,gaussian,0.266487,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.2376404060966721,45.327875627000196,0.9065575125400036,50.325502534503684
iso_yerkes_dodson,composite,qnei,gradient_boosting,gaussian,1.06595,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.21935793052170105,11.68779141841884,0.23375582836837694,29.88563593445052
iso_yerkes_dodson,composite,qnei,gradient_boosting,gaussian,5.329748,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.2077859426931505,39.77319992089619,0.7954639984179241,32.21619594842785
iso_yerkes_dodson,composite,ucb,gradient_boosting,gaussian,0.266487,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.24503682583386466,2.513448794350097,0.0502689758870023,-0.7635934084752307
iso_yerkes_dodson,composite,ucb,gradient_boosting,gaussian,1.06595,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.020873498123146206,9.929003171853225,0.1985800634370647,-25.571798293431158
iso_yerkes_dodson,composite,ucb,gradient_boosting,gaussian,5.329748,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.8569136639582671,122.27024020103832,2.4454048040207663,39.739763489317426
iso_yerkes_dodson,composite,ei,gradient_boosting,gaussian,0.266487,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.28054491686906013,27.043742156842626,0.5408748431368524,29.942013872210538
iso_yerkes_dodson,composite,ei,gradient_boosting,gaussian,1.06595,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.38112614001369405,16.03344049112863,0.3206688098225725,18.782367801717456
iso_yerkes_dodson,composite,ei,gradient_boosting,gaussian,5.329748,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.7180641485905297,99.55047417316382,1.991009483463276,54.97248472603829
iso_yerkes_dodson,composite,random,gradient_boosting,gaussian,0.266487,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,random,gradient_boosting,gaussian,1.06595,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,random,gradient_boosting,gaussian,5.329748,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,sobol,gradient_boosting,gaussian,0.266487,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,sobol,gradient_boosting,gaussian,1.06595,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,sobol,gradient_boosting,gaussian,5.329748,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,logei,gradient_boosting,gaussian,0.266487,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.5175483712989952,-19.808105220372724,-0.3961621044074546,-26.865444893592667
iso_yerkes_dodson,composite,logei,gradient_boosting,gaussian,1.06595,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.4133518177674649,70.06386986835764,1.4012773973671528,70.10638657238597
iso_yerkes_dodson,composite,logei,gradient_boosting,gaussian,5.329748,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.4922280283891278,108.09971109707087,2.161994221941417,81.61964743220712
iso_yerkes_dodson,composite,qnei,gradient_boosting,gaussian,0.266487,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.431004149316379,-41.049078015288785,-0.8209815603057753,5.216927083863226
iso_yerkes_dodson,composite,qnei,gradient_boosting,gaussian,1.06595,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.24339198997816114,-42.692189799391144,-0.8538437959878227,13.757582355201293
iso_yerkes_dodson,composite,qnei,gradient_boosting,gaussian,5.329748,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.26213000971274836,-15.886986553998469,-0.317739731079969,26.97852584039626
iso_yerkes_dodson,composite,ucb,gradient_boosting,gaussian,0.266487,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.18682051242257636,-22.596473399447774,-0.4519294679889554,-3.5577082483266906
iso_yerkes_dodson,composite,ucb,gradient_boosting,gaussian,1.06595,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.45019367329874216,53.674635397573894,1.0734927079514782,19.974581519061005
iso_yerkes_dodson,composite,ucb,gradient_boosting,gaussian,5.329748,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.1331207339982718,105.77025262127978,2.115405052425596,48.46193142210723
iso_yerkes_dodson,composite,ei,gradient_boosting,gaussian,0.266487,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.001275852604945893,-34.56132813492397,-0.6912265626984797,-5.528521281883357
iso_yerkes_dodson,composite,ei,gradient_boosting,gaussian,1.06595,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.19176291376542842,2.636135544197714,0.05272271088395408,2.5315604711298647
iso_yerkes_dodson,composite,ei,gradient_boosting,gaussian,5.329748,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.06383978346255681,30.591574110322114,0.6118314822064419,26.894238980731885
iso_yerkes_dodson,composite,random,gradient_boosting,gaussian,0.266487,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,random,gradient_boosting,gaussian,1.06595,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_yerkes_dodson,composite,random,gradient_boosting,gaussian,5.329748,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
