run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
63ee4833-1b26-4e2b-8c6e-cded72dc066a,eggholder,value,logei,10,exact,True,none,0.0,0,50,0,1,2,143.65689715691502,2.3804513752746117,0.8245941557804475,96.86365776255332,1.9372731552510665,42.17517223187944,0.8607178006506009,0.8245941557804475,42.17517223187944,"x0,x1",-130.61818813895133,-59.80127948505765
63ee4833-1b26-4e2b-8c6e-cded72dc066a,eggholder,value,logei,10,exact,True,none,0.0,20,50,0,21,22,245.73425725936855,2.3804513752746117,0.8245941557804475,96.86365776255332,1.9372731552510665,42.17517223187944,0.8516413355955568,0.8245941557804475,42.17517223187944,"x0,x1",-245.68155818345895,5.088925167576974
40098188-d65e-4a83-9079-984e9e046f8d,eggholder,value,logei,10,exact,False,gaussian,0.05,0,50,0,1,2,143.65689715691502,2.3748926803765253,0.8301528506785334,101.22131782465893,2.024426356493178,41.66132073004046,0.8502310353069481,0.8301528506785334,42.50218748779049,"x0,x1",-130.61818813895133,-59.80127948505765
38381e56-86ab-44c4-a49c-61294da4abbd,eggholder,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,106.52375052091028,2.130475010418205,42.82005507404031,0.8738786749804145,0.9794484867925232,47.77500991175519,"x0,x1",-130.61818813895133,-59.80127948505765
bc1c95a9-2c09-4643-b635-6d7f1cb9d033,eggholder,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,133.4711897649058,2.669423795298116,42.82005507404031,0.8738786749804145,2.166231817469847,77.21665359391758,"x0,x1",-130.61818813895133,-59.80127948505765
7627e96b-7b1e-4f8a-a49d-66a7286bab84,eggholder,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,154.02216036637068,3.0804432073274137,42.82005507404031,0.8738786749804145,2.540792138586906,53.42974187376184,"x0,x1",-130.61818813895133,-59.80127948505765
f927f49c-4ee1-47d7-af87-bbddf5a15fa4,eggholder,value,logei,10,exact,False,gaussian,0.05,20,50,0,21,22,245.74143082526314,2.3829269648292137,0.822118566225845,96.33853900323469,1.9267707800646936,42.079600498674985,0.8483457585885069,0.907544600505016,43.264506746737666,"x0,x1",-245.68873052496463,5.089058565088294
b5be6c36-e9e1-4e49-b910-00d8f121488f,eggholder,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,246.8684567428089,2.387823230337597,0.8172223007174617,92.24695652013128,1.8449391304026252,41.375317530335025,0.8240601389905765,0.8692252079755414,42.992134080814544,"x0,x1",-246.81598947522048,5.089427663692788
03bad9c6-b55b-475c-8ccf-8f5f0ccafef6,eggholder,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,265.87483700648363,2.331166856074644,0.8738786749804146,102.04206748950725,2.0408413497901448,42.82005507404031,0.8738786749804145,1.25648878477481,54.626498585455344,"x0,x1",-265.82578977882645,5.106705561063734
592b3980-3251-4b45-b79e-9d737e0c20e6,eggholder,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,77.29448170308828,2.331166856074644,0.8738786749804146,150.64046538022356,3.012809307604471,42.82005507404031,0.8738786749804145,1.957724122501491,63.37241673238422,"x0,x1",0.0,77.29448170308828
37471425-12b0-4ede-ad0e-c06071fccdc5,eggholder,value,logei,11,exact,True,none,0.0,0,50,0,1,2,683.1813895720231,2.624264151129288,0.5807813799257708,119.19651702668368,2.3839303405336736,39.8403277025959,0.8130679122978756,0.5807813799257708,39.8403277025959,"x0,x1",484.27843057065763,-481.8829865658065
37471425-12b0-4ede-ad0e-c06071fccdc5,eggholder,value,logei,11,exact,True,none,0.0,20,50,0,21,22,51.29930511221159,2.624264151129288,0.5807813799257708,119.19651702668368,2.3839303405336736,39.8403277025959,0.5809849084153491,0.5807813799257708,39.8403277025959,"x0,x1",13.256118795485463,-49.55697750545079
3805b3e7-33c1-45c7-a6ed-9eb67aa3a022,eggholder,value,logei,11,exact,False,gaussian,0.05,0,50,0,1,2,683.1813895720231,2.6231141279264825,0.5819314031285763,117.18583908215702,2.34371678164314,41.31616831187981,0.8431871084057103,0.5819314031285763,41.31616831187981,"x0,x1",484.27843057065763,-481.8829865658065
65b69107-a344-4b1c-8c32-715efe97c89e,eggholder,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,683.1813895720231,2.497143918688191,0.7079016123668675,112.23048675742665,2.244609735148533,51.01052484175474,1.0410311192194843,0.9494491427763294,65.91231717954518,"x0,x1",484.27843057065763,-481.8829865658065
32a5e637-51bb-48e5-9e01-c3b77cac8a89,eggholder,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,683.1813895720231,2.3037211741727988,0.90132435688226,124.32003283651432,2.4864006567302863,52.65461817013557,1.074584044288481,1.150838330299643,67.68372774351894,"x0,x1",484.27843057065763,-481.8829865658065
e1dfa7f6-fbd7-4961-bada-ebec54f23248,eggholder,value,logei,11,exact,False,gaussian,5.0,0,50,0,1,2,683.1813895720231,2.3037211741727988,0.90132435688226,169.10813336563575,3.382162667312715,52.65461817013557,1.074584044288481,2.698287865954835,207.06555806897714,"x0,x1",484.27843057065763,-481.8829865658065
4914d2f0-7de4-4505-bbaf-e164612ee0a4,eggholder,value,logei,11,exact,False,gaussian,0.05,20,50,0,21,22,50.757363871396755,2.621903220650179,0.5831423104048796,124.6720737580837,2.493441475161674,39.90289236029228,0.5831423104048796,0.591130467939315,39.91015221792695,"x0,x1",13.886068545874423,-48.82096975186636
852ee0e3-49c5-43a3-aa01-38956edd0f20,eggholder,value,logei,11,exact,False,gaussian,0.25,20,50,0,21,22,50.46945766085349,2.622610621673733,0.5824349093813259,118.6364128848186,2.372728257696372,39.88839063930943,0.5826422510606435,0.5864080892723331,40.01092881866919,"x0,x1",14.224990599034356,-48.423298101617036
fb247bab-b166-41d4-bfc4-3c6dbbeccf41,eggholder,value,logei,11,exact,False,gaussian,1.0,20,50,0,21,22,56.07087677257848,2.621903220650179,0.5831423104048796,109.93676666520555,2.198735333304111,39.90289236029228,0.5831423104048796,1.2192418238435612,62.79333791599874,"x0,x1",8.317999196726475,-55.45046538496263
9639b30c-fff1-41d8-9172-facb4de0d355,eggholder,value,logei,11,exact,False,gaussian,5.0,20,50,0,21,22,963.7131642326116,2.621903220650179,0.5831423104048796,169.47164950988548,3.38943299019771,39.90289236029228,0.5831423104048796,0.5831423104048796,59.487882412798555,"x0,x1",-198.6801217526251,943.0107486850798
28debeea-9ea0-482a-a074-a8117ae1f42d,eggholder,value,logei,7,exact,True,none,0.0,0,50,0,1,2,705.2010031049356,2.986073721628168,0.2189718094268906,117.81463406098077,2.356292681219615,44.82947282235009,0.9148872004561243,0.2189718094268906,44.82947282235009,"x0,x1",154.20438900789918,-688.1347696424792
28debeea-9ea0-482a-a074-a8117ae1f42d,eggholder,value,logei,7,exact,True,none,0.0,20,50,0,21,22,55.27173206124153,2.986073721628168,0.2189718094268906,117.81463406098077,2.356292681219615,44.82947282235009,0.2332952197467984,0.2189718094268906,44.82947282235009,"x0,x1",-0.3019008009628692,-55.27090754597805
e006f6f3-340a-4c33-aa31-91fbf74ad641,eggholder,value,logei,7,exact,False,gaussian,0.05,0,50,0,1,2,705.2010031049356,2.390829073854315,0.8142164572007435,133.921675936335,2.6784335187267,69.92869892878807,1.4271163046691442,0.8142164572007435,69.93288845190278,"x0,x1",154.20438900789918,-688.1347696424792
116c3703-bffb-41c0-bcdd-e379ba1ece74,eggholder,value,logei,7,exact,False,gaussian,0.25,0,50,0,1,2,705.2010031049356,2.893210963478408,0.3118345675766512,122.6030228479756,2.4520604569595124,48.67730831658558,0.9934144554405221,0.3118345675766512,52.999494534496236,"x0,x1",154.20438900789918,-688.1347696424792
89f7dd33-800f-4dbe-9c42-7546a6214acc,eggholder,value,logei,7,exact,False,gaussian,1.0,0,50,0,1,2,705.2010031049356,2.869393934864411,0.3356515961906479,76.31502172770516,1.5263004345541031,33.8840032162152,0.6915102697186776,0.4387063760005523,42.81169114883666,"x0,x1",154.20438900789918,-688.1347696424792
c8669e22-6256-4a46-b8d3-d5a2a550e6f0,eggholder,value,logei,7,exact,False,gaussian,5.0,0,50,0,1,2,705.2010031049356,2.153059812195703,1.0519857188593558,145.52655516881052,2.9105311033762105,71.68858074414172,1.463032260084525,1.5600137645353214,129.34129292588324,"x0,x1",154.20438900789918,-688.1347696424792
9d684625-674d-4b2f-84cf-9bd75a7243cf,eggholder,value,logei,7,exact,False,gaussian,0.05,20,50,0,21,22,55.29931081907018,2.9820244296138654,0.2230211014411933,121.75676333685898,2.43513526673718,44.99439735077648,0.23898227245115686,0.2230211014411933,44.99439735077648,"x0,x1",-0.3306209741288626,-55.298322459506835
31a001fa-2391-415f-bca5-3d969595be04,eggholder,value,logei,7,exact,False,gaussian,0.25,20,50,0,21,22,55.392045565542794,2.951227236895091,0.2538182941599678,111.31107373310051,2.2262214746620104,45.722695695489875,0.26409600847575637,0.2898760152214197,47.08628178814568,"x0,x1",-0.580017254529821,-55.38900876455199
66dbd792-6934-4faf-a6a5-09f003599789,eggholder,value,logei,7,exact,False,gaussian,1.0,20,50,0,21,22,55.34322503008161,2.9505079210131697,0.254537610041889,111.90103933529676,2.238020786705936,45.743196198124615,0.26480292235971337,1.059359745270314,80.23910757702272,"x0,x1",-0.6661674201054666,-55.33921555008385
1d2d943d-fd4f-4e0d-a028-54b6ffad5e99,eggholder,value,logei,7,exact,False,gaussian,5.0,20,50,0,21,22,450.5851734915242,2.3551198065793586,0.8499257244757001,114.88955332720089,2.297791066544017,62.71175745948824,0.8499257244757,1.598245419794427,77.5042571715169,"x0,x1",-37.650490164937594,-449.0093976307477
1e7d7984-e79d-4109-a980-282beac751b5,eggholder,value,logei,8,exact,True,none,0.0,0,50,0,1,2,203.67314330849516,2.9175596937583266,0.2874858372967321,86.13159730970898,1.7226319461941797,35.84598660504486,0.7315507470417317,0.2874858372967321,35.84598660504486,"x0,x1",-8.459712634925069,-203.49737729832611
1e7d7984-e79d-4109-a980-282beac751b5,eggholder,value,logei,8,exact,True,none,0.0,20,50,0,21,22,0.5734585355446598,2.9175596937583266,0.2874858372967321,86.13159730970898,1.7226319461941797,35.84598660504486,0.29651044936298776,0.2874858372967321,35.84598660504486,"x0,x1",-0.5734585355446598,0.0
fb3ff3e9-fd08-4e32-b1a5-e2adcef4ac08,eggholder,value,logei,8,exact,False,gaussian,0.05,0,50,0,1,2,203.67314330849516,1.8795631952342664,1.325482335820792,121.07417570988328,2.4214835141976656,78.33134163637155,1.5985988089055418,1.3946498468866737,80.0822934312295,"x0,x1",-8.459712634925069,-203.49737729832611
