iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-24.342023191317736,-0.047326007124624425,6.651796365204355,-30.887837147336242,-0.30121434332175484,-3.567073713938741,True,-3.2658593706169863,qnei,0.0,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,-0.30121434332175484,20.403661497175186,20.403661497175186,20.403661497175186,20.403661497175186,-0.30121434332175484,20.403661497175186,ackley
2,-23.07351612113185,28.06323760073078,-28.152917121158556,-24.263134452167606,0.04634656030053056,0.7305743545742084,True,0.6842277942736779,qnei,0.0,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,0.04634656030053056,20.0561005935529,40.45976209072809,20.0561005935529,20.229881045364046,0.04634656030053056,20.0561005935529,ackley
3,29.381653514929774,7.987763137503748,-8.58566664324442,0.7464564688986215,-0.1365968378712567,1.9973098487460588,True,2.1339066866173155,qnei,0.0,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,0.04634656030053056,20.23904399172469,60.698806082452776,20.0561005935529,20.232935360817592,-0.1365968378712567,20.23904399172469,ackley
4,10.672075736140954,-14.72536145027863,-23.726124376591216,18.87696286541361,-0.26446524072856786,-3.685503756917614,True,-3.4210385161890464,qnei,0.0,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,0.04634656030053056,20.366912394582002,81.06571847703478,20.0561005935529,20.266429619258695,-0.1365968378712567,20.23904399172469,ackley
5,11.164751239740376,0.8114872964324036,20.757639067707508,3.216196820666049,1.2897487109322534,-0.6710291214803856,True,-1.960777832412639,qnei,0.0,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,18.812698442921178,99.87841691995595,18.812698442921178,19.97568338399119,-0.1365968378712567,20.23904399172469,ackley
6,24.625139633394667,17.512595422020002,-7.644921136535871,2.4231690704074196,-0.49732872175090803,2.50727276538687,True,3.0046014871377777,qnei,0.2496034000068903,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,20.59977587560434,120.47819279556029,18.812698442921178,20.079698799260047,-0.49732872175090803,20.59977587560434,ackley
7,32.768,18.119268300783407,22.29714196275807,-32.768,-0.5548767761843783,1.8917353424112937,True,2.446612118595672,qnei,0.39234530000248924,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,20.657323930037812,141.1355167255981,18.812698442921178,20.162216675085443,-0.49732872175090803,20.59977587560434,ackley
8,32.768,16.702562355135857,-32.768,32.768,-0.7490732045815435,-3.6904065119480127,True,-2.9413333073664694,qnei,0.3221503999666311,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,20.851520358434975,161.9870370840331,18.812698442921178,20.248379635504136,-0.49732872175090803,20.59977587560434,ackley
9,32.768,32.768,-2.07992549715098,7.13843979595408,-0.10805025191002347,0.5126341951181544,True,0.6206844470281779,qnei,0.28707720001693815,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,20.210497405763455,182.19753448979654,18.812698442921178,20.244170498866282,-0.49732872175090803,20.59977587560434,ackley
10,10.83499502410059,32.768,-9.684050532638775,-5.568656916745364,-0.45232334228903065,9.734022420112991,True,10.186345762402022,qnei,0.3728997000143863,False,1.6667,11,552e48a4-9910-48cc-aa9f-9960d99bef22,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,20.554770496142464,202.752304985939,18.812698442921178,20.2752304985939,-0.45232334228903065,20.554770496142464,ackley
