iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,80.30020665523807,-83.10702541177727,-487.11140944617057,-182.30453947680542,145.8108460568153,-574.0139961807474,0.3247784199342257,0.13359576401686996,True,-0.19118265591735573,qnei,0.0,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3247784199342257,2.429077395724745,2.429077395724745,2.429077395724745,2.429077395724745,0.3247784199342257,2.429077395724745,griewank
2,449.5588535346453,424.8594378323305,-546.8349410540583,362.905155439085,-378.24580621578167,234.7486978783129,-1.1088218700966845,-1.4477402046136407,True,-0.3389183345169562,qnei,0.0,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3247784199342257,3.8626776857556555,6.2917550814804,2.429077395724745,3.1458775407402,0.3247784199342257,2.429077395724745,griewank
3,-413.99969416119995,229.94370717991978,550.3605972773044,581.9819852999372,195.95432039184038,-403.6942052133157,-1.3204264869168842,-1.4918136804084903,True,-0.17138719349160603,qnei,0.0,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3247784199342257,4.074282302575855,10.366037384056256,2.429077395724745,3.4553457946854187,0.3247784199342257,2.429077395724745,griewank
4,-126.1072232691962,-266.4057448261183,546.8036343358303,-240.78592380031438,73.29239367159562,-111.16164576067467,0.9829684450360517,0.905636948519153,True,-0.07733149651689875,qnei,0.0,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9829684450360517,1.7708873706229191,12.136924754679175,1.7708873706229191,3.0342311886697937,0.9829684450360517,1.7708873706229191,griewank
5,-433.52693903909085,-138.31018576137365,323.2980645944573,-103.6807710427554,215.17750470982344,98.22465179550295,1.2997239297557068,1.2344664435791841,True,-0.06525748617652272,qnei,0.0,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.2997239297557068,1.454131885903264,13.591056640582439,1.454131885903264,2.718211328116488,1.2997239297557068,1.454131885903264,griewank
6,-600.0,-252.0227453006732,381.6415496020523,-225.22069785184192,494.442108333919,498.3501236107104,-1.4958057548614023,-1.7079593957150176,True,-0.21215364085361532,qnei,0.24121459998423234,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.2997239297557068,4.249661570520373,17.84071821110281,1.454131885903264,2.9734530351838018,1.2997239297557068,1.454131885903264,griewank
7,-463.8088006679959,-146.4001193411917,104.84886855843126,-177.3018778951006,188.99596739172586,-38.57025807018038,1.5390001382288683,1.245004527596541,True,-0.2939956106323274,qnei,0.34707800002070144,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5390001382288683,1.2148556774301025,19.055573888532912,1.2148556774301025,2.7222248412189876,1.5390001382288683,1.2148556774301025,griewank
8,-539.380473164187,-95.83800823897485,214.44203372110528,-144.8753471544962,122.60211646566003,385.61117138903865,0.7195138228289052,0.6983852026877646,True,-0.021128620141140586,qnei,0.42866849998245016,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5390001382288683,2.0343419928300657,21.089915881362977,1.2148556774301025,2.636239485170372,1.5390001382288683,1.2148556774301025,griewank
9,-598.4260395010722,-419.59155730756214,600.0,-83.03589727049572,173.79635457013583,-90.20980269799445,-0.8345272502575785,-0.670503054951378,True,0.1640241953062005,qnei,0.5078904000110924,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5390001382288683,3.588383065916549,24.678298947279526,1.2148556774301025,2.742033216364392,1.5390001382288683,1.2148556774301025,griewank
10,-253.93199511568977,-158.1192085495565,600.0,51.83497207980747,145.79289367839257,-134.60007157780396,0.8689417400228324,0.6896089673367813,True,-0.17933277268605108,qnei,0.5275481999851763,False,1.245004527596541,16,cc7954cf-419e-4ecd-b483-eebf86bdbb48,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5390001382288683,1.8849140756361384,26.563213022915665,1.2148556774301025,2.6563213022915666,1.5390001382288683,1.2148556774301025,griewank
