iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,0.011997850390252064,True,-0.04547434402861318,qnei,0.0,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,-1.5467668383826982,True,-0.3302269244082183,qnei,0.0,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,-1.011002208861786,True,0.32799328438193753,qnei,0.0,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,0.057472194418865245,2.6963836212401056,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-1.203786811708777,True,-0.10394171329018032,qnei,0.0,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,0.057472194418865245,2.6963836212401056,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,-0.9772924635376823,True,0.17715116211288762,qnei,0.0,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,0.057472194418865245,2.6963836212401056,griewank
6,511.31631655872036,-442.3311103083859,214.69577950750607,329.4555616416448,198.37287541116575,392.54411107039834,-0.3240348478678701,-0.33227327830095654,True,-0.008238430433086419,qnei,0.27610489999642596,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.077890663526841,21.5995216786902,2.6963836212401056,3.5999202797816996,0.057472194418865245,2.6963836212401056,griewank
7,555.0005198193178,-96.75463766990045,232.7500855474242,396.43709521891736,367.52228242449246,600.0,-1.15775386210176,-1.2670132585589666,True,-0.10925939645720661,qnei,0.27537510002730414,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9116096777607305,25.511131356450928,2.6963836212401056,3.6444473366358467,0.057472194418865245,2.6963836212401056,griewank
8,267.3672067755492,-302.84119804415377,-68.08254169468043,262.0325679264488,178.1340602954142,459.31421396620755,0.9158726702272579,1.0706198652591303,True,0.1547471950318724,qnei,0.24181939999107271,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9158726702272579,1.8379831454317128,27.349114501882642,1.8379831454317128,3.4186393127353303,0.9158726702272579,1.8379831454317128,griewank
9,268.20498012044766,-600.0,5.355966974560411,258.2293618121472,73.43665699259756,459.80574468502084,0.017844933832219096,-0.6092132625082545,True,-0.6270581963404736,qnei,0.4765642999554984,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9158726702272579,2.7360108818267515,30.085125383709393,1.8379831454317128,3.3427917093010437,0.9158726702272579,1.8379831454317128,griewank
10,257.9801911573507,-290.37045387771707,-153.01749054491646,193.71845419369018,135.76757699797759,262.4753074183954,1.5984084700065733,1.245004527596541,True,-0.35340394241003237,qnei,0.23218069999711588,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5984084700065733,1.1554473456523975,31.24057272936179,1.1554473456523975,3.124057272936179,1.5984084700065733,1.1554473456523975,griewank
11,27.166253097665795,-289.5235303651128,-254.94439871499463,270.381885356152,150.04741263824582,600.0,0.4345121095578135,0.43745354848062123,True,0.0029414389228077376,qnei,0.36075470002833754,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5984084700065733,2.319343706101157,33.559916435462945,1.1554473456523975,3.050901494132995,1.5984084700065733,1.1554473456523975,griewank
12,242.5026482754908,-283.56079623392685,-289.55049776652606,-110.30797126687096,167.72154530420278,342.3490734521066,1.2911871389767342,1.245004527596541,True,-0.046182611380193306,qnei,0.3719995000283234,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5984084700065733,1.4626686766822365,35.02258511214518,1.1554473456523975,2.918548759345432,1.5984084700065733,1.1554473456523975,griewank
13,218.46610772982044,-263.2379081518185,-142.79229735382586,-321.83135592662575,-251.9548116572976,-17.225830967746646,1.5799199369318928,1.245004527596541,True,-0.3349154093353519,qnei,0.5473436000174843,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5984084700065733,1.173935878727078,36.19652099087226,1.1554473456523975,2.7843477685286353,1.5984084700065733,1.1554473456523975,griewank
14,212.70171698887825,-275.48396999865554,-423.26685943360883,108.41580777106843,600.0,-354.4791840890478,-0.2941970678844318,0.12988370469596888,True,0.42408077258040067,qnei,0.44983009999850765,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5984084700065733,3.0480528835434026,39.244573874415664,1.1554473456523975,2.8031838481725475,1.5984084700065733,1.1554473456523975,griewank
15,228.48267373967911,-271.10666197244365,-515.2401396722647,199.12378952661132,-385.0580111674846,282.0300905007554,0.2322128566325701,0.1983004122235546,True,-0.0339124444090155,qnei,0.5425388000439852,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5984084700065733,2.5216429590264005,41.766216833442066,1.1554473456523975,2.7844144555628043,1.5984084700065733,1.1554473456523975,griewank
16,319.3249552910249,-289.2449511921147,-190.38786269189677,-561.9258908988735,-108.56143547998143,407.09862611093047,0.018251738155327695,0.24467058169625971,True,0.22641884354093203,qnei,0.4889433999778703,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.5984084700065733,2.735604077503643,44.50182091094571,1.1554473456523975,2.781363806934107,1.5984084700065733,1.1554473456523975,griewank
17,225.44422585334246,-276.6037853432075,-111.35794339623453,-49.57857424686326,-214.60792709073746,250.5256186408164,1.783892550258568,1.245004527596541,True,-0.5388880226620272,qnei,0.45938630000455305,False,1.245004527596541,9,2fa3d349-3cef-4423-894e-6c5e5d7397a1,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.783892550258568,0.9699632654004027,45.47178417634611,0.9699632654004027,2.6748108339027126,1.5984084700065733,1.1554473456523975,griewank
