iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,0.4487569538057905,True,0.4727304921460162,logei,0.0,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,0.24970311438246878,True,0.38732289373570467,logei,0.0,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.5145166023387322,True,-0.04801387984272276,logei,0.0,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-1.1279140496573972,True,-0.18643492220587377,logei,0.0,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.51118047065431,True,0.0062395624256323945,logei,0.0,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-556.6282927198031,161.63384486403623,425.9663781262616,359.14507021540817,-282.8552562625334,333.0680066154048,-0.44741069435146363,-0.6717975150620618,True,-0.22438682071059812,logei,0.8808697999920696,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.2012665100104343,17.00614664304014,2.191325333477516,2.8343577738400234,0.562530482181455,2.191325333477516,griewank
7,-507.80149949441017,600.0,290.8580400977258,-527.9660863107741,-156.17355867863608,-600.0,-2.454952323938035,-2.143275151200059,True,0.3116771727379759,logei,0.36869669996667653,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,5.208808139597005,22.214954782637143,2.191325333477516,3.1735649689481633,0.562530482181455,2.191325333477516,griewank
8,-425.39213278356954,58.73120064344885,-84.5942625858021,171.82661409645794,389.2351819087188,-63.273776856224934,1.306244579490697,1.245004527596541,True,-0.061240051894156045,logei,0.27139419998275116,False,1.245004527596541,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.306244579490697,1.4476112361682738,23.662566018805418,1.4476112361682738,2.957820752350677,1.306244579490697,1.4476112361682738,griewank
9,198.27486646638735,144.94316869854993,-461.36372177389467,45.24436641393018,563.5385522434111,-6.396525527330922,0.4813957649571078,0.8983036698832559,True,0.41690790492614815,logei,0.42471110000042245,False,1.806244579490697,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.306244579490697,2.272460050701863,25.93502606950728,1.4476112361682738,2.881669563278587,1.306244579490697,1.4476112361682738,griewank
10,-600.0,-528.786782221528,-172.67152118990202,167.344709364448,600.0,-164.80386045442597,-1.3870953423171055,-1.4936253069638936,True,-0.1065299646467881,logei,0.4367255000397563,False,1.806244579490697,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.306244579490697,4.140951157976076,30.075977227483357,1.4476112361682738,3.0075977227483355,1.306244579490697,1.4476112361682738,griewank
11,-600.0,185.23946093548543,222.32684608386649,132.4617215802884,596.9974835838981,-125.39611318782086,-0.4268666366321451,-0.5969392158827829,True,-0.1700725792506378,logei,0.4629362999694422,False,1.806244579490697,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.306244579490697,3.180722452291116,33.25669967977447,1.4476112361682738,3.0233363345249518,1.306244579490697,1.4476112361682738,griewank
12,-62.12543314926765,47.36667100648253,-365.04560452261603,-32.56897530195273,530.4342081064719,-40.39324414354421,1.128201148174126,1.0946914210083738,True,-0.03350972716575229,logei,0.5068673000205308,False,1.806244579490697,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.306244579490697,1.6256546674848447,34.882354347259316,1.4476112361682738,2.9068628622716095,1.306244579490697,1.4476112361682738,griewank
13,-59.07911946160613,66.49645017863136,-322.3533035198928,129.93690114165594,305.5452956328176,49.36495133604276,1.8846898643288517,1.7832409242605263,True,-0.10144894006832539,logei,0.37056319997645915,False,1.806244579490697,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.8846898643288517,0.8691659513301191,35.75152029858943,0.8691659513301191,2.750116946045341,1.8846898643288517,0.8691659513301191,griewank
14,-376.0963006851956,82.81975691760347,-441.30160354902864,15.099642233384186,149.00074802293602,-17.833956750759942,1.346755220447985,0.9671145903223275,True,-0.3796406301256574,logei,0.23902549996273592,False,2.384689864328852,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.8846898643288517,1.4071005952109858,37.15862089380042,0.8691659513301191,2.65418720670003,1.8846898643288517,0.8691659513301191,griewank
15,509.40124870227237,32.700589762142606,-268.56885087572067,229.22848162677002,107.66790380790007,41.55240319315354,1.2227001703171438,1.2180660955848075,True,-0.004634074732336346,logei,0.3571051000035368,False,2.384689864328852,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.8846898643288517,1.531155645341827,38.689776539142244,0.8691659513301191,2.5793184359428163,1.8846898643288517,0.8691659513301191,griewank
16,444.568588100326,16.458972314011923,-424.2435522244677,224.1474126657773,365.4103421910976,157.27301747839397,0.5082148478131834,0.676905413406931,True,0.16869056559374762,logei,0.40625420003198087,False,2.384689864328852,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.8846898643288517,2.2456409678457874,40.93541750698803,0.8691659513301191,2.558463594186752,1.8846898643288517,0.8691659513301191,griewank
17,-123.9230539713496,116.37445100981381,-235.91307517806578,181.55269657168415,144.7221224100003,193.4664085572698,2.069365111322813,2.384689864328852,True,0.3153247530060388,logei,0.5015442000003532,False,2.384689864328852,7,843fcbf3-d521-44a3-81e2-67d9d1ca0670,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.069365111322813,0.6844907043361577,41.61990821132419,0.6844907043361577,2.4482298947837755,2.069365111322813,0.6844907043361577,griewank
