iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-207.63326807332714,584.7322120055107,-217.54699381737993,346.25872298403476,443.87581403545937,-130.69823215296725,-0.18020793523944853,0.21976309923306717,True,0.3999710344725157,qnei,0.0,False,1.245004527596541,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.18020793523944853,2.934063750898419,2.934063750898419,2.934063750898419,2.934063750898419,-0.18020793523944853,2.934063750898419,griewank
2,-74.54175225264146,-152.70131629277637,-471.65568423267075,-25.24145500473969,-310.37742589838126,-291.4257017386443,1.0891377787356822,1.111541586617942,True,0.022403807882259708,qnei,0.0,False,1.245004527596541,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.6647180369232886,4.598781787821707,1.6647180369232886,2.2993908939108536,1.0891377787356822,1.6647180369232886,griewank
3,-378.3221317987021,-367.3625413148271,376.5932041860252,-92.41897422692841,-292.8953938101287,109.0834221184939,0.7369340198337742,-0.7012450931908503,True,-1.4381791130246244,qnei,0.0,False,1.5891377787356822,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.016921795825197,6.615703583646904,1.6647180369232886,2.2052345278823013,1.0891377787356822,1.6647180369232886,griewank
4,125.12675527014699,176.2296324722255,493.62765653822885,-419.7526656456379,-154.33544586912456,-258.45523498702494,0.6201583017330186,-0.5333148063921638,True,-1.1534731081251823,qnei,0.0,False,1.5891377787356822,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.133697513925952,8.749401097572857,1.6647180369232886,2.1873502743932143,1.0891377787356822,1.6647180369232886,griewank
5,-579.8615372106591,-382.1352751647246,-126.39770244167659,-128.0271478964109,140.0735332884011,-57.28016540742442,0.693856662348287,0.6143778213561176,True,-0.0794788409921694,qnei,0.0,False,1.5891377787356822,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.0599991533106836,10.809400250883542,1.6647180369232886,2.161880050176708,1.0891377787356822,1.6647180369232886,griewank
6,-595.5401467147515,-600.0,-514.9238575347182,-416.00554465157995,-142.1781421859294,-202.4258220677011,-1.8788502618465033,0.3440394044219499,True,2.222889666268453,qnei,0.2219596999930218,False,1.5891377787356822,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,4.632706077505474,15.442106328389016,1.6647180369232886,2.573684388064836,1.0891377787356822,1.6647180369232886,griewank
7,0.2406946008198858,-473.8345628833079,-382.4181780510612,204.48940196945568,-206.68326572152088,-295.01041323383026,0.6757327164663316,0.7166328575599559,True,0.040900141093624276,qnei,0.2559907999821007,False,1.5891377787356822,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.078123099192639,17.520229427581654,1.6647180369232886,2.5028899182259505,1.0891377787356822,1.6647180369232886,griewank
8,-600.0,6.4954726769539395,-380.3369897715123,239.13384484107314,-393.2816848553805,-295.95896179531303,-0.31984901789096043,-0.044771113667769924,True,0.2750779042231905,qnei,0.24693850002950057,False,1.5891377787356822,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,3.073704833549931,20.593934261131587,1.6647180369232886,2.5742417826414483,1.0891377787356822,1.6647180369232886,griewank
9,24.31437082111399,-229.5627355948983,-376.23291809522874,-143.5895465049867,-4.171237901672619,-189.3366750386744,1.7830818481021842,1.5891377787356822,True,-0.193944069366502,qnei,0.3847008000011556,False,1.5891377787356822,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7830818481021842,0.9707739675567866,21.564708228688374,0.9707739675567866,2.396078692076486,1.7830818481021842,0.9707739675567866,griewank
10,296.3845228027734,-95.43844958846772,-358.6218399911757,-209.93560940325247,179.53764438861438,-136.54525095378807,1.5195291190788047,2.283081848102184,True,0.7635527290233795,qnei,0.31831569998757914,False,2.283081848102184,8,d99ca4c0-52ec-479f-b5c2-5096602fbc9d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7830818481021842,1.234326696580166,22.79903492526854,0.9707739675567866,2.279903492526854,1.5195291190788047,1.234326696580166,griewank
