arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,standard,standard,0,0.0,1.3627720190106447,0.0941373666075975,1.3627720190106447,0.0941373666075975,False,False,,,,,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m1,shortlist,0,1.0,1.1122549602081429,0.10279679550457566,1.3627720190106447,0.0941373666075975,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m2,shortlist,0,2.0,0.5107972152437084,0.09413736660759753,1.3627720190106447,0.0941373666075975,False,False,2.0,True,2.0,True,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m3,shortlist,0,3.0,0.5107972152437084,0.09413736660759753,1.3627720190106447,0.0941373666075975,False,False,3.0,True,3.0,True,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m5,shortlist,0,5.0,0.5107972152437084,0.09413736660759753,1.3627720190106447,0.0941373666075975,False,False,5.0,True,5.0,True,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,ordinal_pm,ordinal,0,50.0,0.792578552609748,0.10279679550457566,1.3627720190106447,0.0941373666075975,False,False,50.0,True,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,ordinal_lcb1,ordinal,0,50.0,0.792578552609748,0.10279679550457566,1.3627720190106447,0.0941373666075975,False,False,50.0,True,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k4_rho1,lucb,4,12.0,0.792578552609748,0.16362677024294037,1.3627720190106447,0.0941373666075975,False,False,12.0,True,12.0,False,3.0,2.0,1.1122549602081429,0.5107972152437084,3.0,2.0,0.16362677024294037,0.15596437139697095,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k4_rho0.5,lucb,4,12.0,0.5107972152437084,0.16362677024294037,1.3627720190106447,0.0941373666075975,False,False,12.0,True,12.0,False,3.0,2.0,1.1122549602081429,0.5107972152437084,3.0,2.0,0.16362677024294037,0.15596437139697095,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_lcb_rho1_post,tournament,4,,0.5107972152437084,0.16362677024294037,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,False,,,1.1122549602081429,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_lcb_rho1_look,tournament,4,,0.5107972152437084,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,True,,,1.1122549602081429,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_post,tournament,4,,0.5107972152437084,0.16362677024294037,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,False,,,1.1122549602081429,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_look,tournament,4,,0.5107972152437084,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,True,,,1.1122549602081429,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho1_post,tournament,4,,1.042568329425437,0.16362677024294037,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,True,,,1.3627720190106447,0.8218812356869154,,,0.15596437139697095,0.15596437139697095,obs,1.0,post,obs,1.0,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho1_look,tournament,4,,1.042568329425437,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,False,,,1.3627720190106447,0.8218812356869154,,,0.15596437139697095,0.15596437139697095,obs,1.0,look,obs,1.0,look
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_post,tournament,4,,1.042568329425437,0.16362677024294037,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,True,,,1.3627720190106447,0.8218812356869154,,,0.15596437139697095,0.15596437139697095,obs,0.5,post,obs,0.5,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_look,tournament,4,,1.042568329425437,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,4.0,True,4.0,False,,,1.3627720190106447,0.8218812356869154,,,0.15596437139697095,0.15596437139697095,obs,0.5,look,obs,0.5,look
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho1,lucb,8,24.0,0.5107972152437084,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,24.0,False,24.0,True,5.0,4.0,0.5107972152437084,0.39649673768777793,5.0,3.0,0.16362677024294037,0.15596437139697095,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho0.5,lucb,8,24.0,0.5107972152437084,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,24.0,False,24.0,True,5.0,4.0,0.5107972152437084,0.39649673768777793,5.0,3.0,0.16362677024294037,0.15596437139697095,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_post,tournament,8,,0.5553992429545977,0.17475833747100777,1.3627720190106447,0.0941373666075975,False,False,8.0,True,8.0,True,,,0.5107972152437084,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_look,tournament,8,,0.5107972152437084,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,8.0,False,8.0,True,,,0.5107972152437084,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_post,tournament,8,,0.5553992429545977,0.17475833747100777,1.3627720190106447,0.0941373666075975,False,False,8.0,True,8.0,True,,,0.5107972152437084,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_look,tournament,8,,0.5107972152437084,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,8.0,False,8.0,True,,,0.5107972152437084,0.5107972152437084,,,0.16362677024294037,0.15596437139697095,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_post,tournament,8,,0.39649673768777793,0.17475833747100777,1.3627720190106447,0.0941373666075975,False,False,8.0,True,8.0,True,,,1.3627720190106447,0.39649673768777793,,,0.15596437139697095,0.15596437139697095,obs,1.0,post,obs,1.0,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_look,tournament,8,,0.39649673768777793,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,8.0,True,8.0,False,,,1.3627720190106447,0.39649673768777793,,,0.15596437139697095,0.15596437139697095,obs,1.0,look,obs,1.0,look
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_post,tournament,8,,0.39649673768777793,0.17475833747100777,1.3627720190106447,0.0941373666075975,False,False,8.0,True,8.0,True,,,1.3627720190106447,0.39649673768777793,,,0.15596437139697095,0.15596437139697095,obs,0.5,post,obs,0.5,post
output-boba-ceiling,levy_10,qnei,15,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_look,tournament,8,,0.39649673768777793,0.15596437139697095,1.3627720190106447,0.0941373666075975,False,False,8.0,True,8.0,False,,,1.3627720190106447,0.39649673768777793,,,0.15596437139697095,0.15596437139697095,obs,0.5,look,obs,0.5,look
output-boba-ceiling,levy_10,qnei,15,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,standard,standard,0,0.0,1.7587655160211628,0.0941373666075975,1.7587655160211628,0.0941373666075975,False,False,,,,,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m1,shortlist,0,1.0,1.1882390953814916,0.10279679550457566,1.7587655160211628,0.0941373666075975,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m2,shortlist,0,2.0,1.1882390953814916,0.09413736660759753,1.7587655160211628,0.0941373666075975,False,False,2.0,False,2.0,True,,,,,,,,,,,,,,
output-boba-ceiling,levy_10,qnei,15,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_levy_10_value_qnei_seed15_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m3,shortlist,0,3.0,1.1882390953814916,0.09413736660759753,1.7587655160211628,0.0941373666075975,False,False,3.0,False,3.0,True,,,,,,,,,,,,,,
