iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,0.90007361838061,0.90007361838061,0.0,False,True,0.0,logei,0.0,False,False,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,-0.07730669503760453,-0.07730669503760453,0.0,False,True,0.0,logei,0.0,False,False,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,0.90007361838061,7.147647548308369,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.04660950384501,-1.04660950384501,0.0,False,True,0.0,logei,0.0,False,False,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,0.90007361838061,7.147647548308369,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.40980425343275584,0.40980425343275584,0.0,False,True,0.0,logei,0.0,False,False,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.90007361838061,7.147647548308369,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,-1.0539382228456007,-1.0539382228456007,0.0,False,True,0.0,logei,0.0,False,False,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.90007361838061,7.147647548308369,michalewicz
6,2.6998745974180345,3.0348785717662254,2.8437785728662486,0.0,0.0,-0.5731596848869187,,-0.5731596848869187,0.0,False,True,,logei,0.35297669999999925,False,True,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.620880851575897,49.727463234935634,7.147647548308369,8.28791053915594,0.90007361838061,7.147647548308369,michalewicz
7,2.699875643687073,3.0348768613840034,2.843781256909805,0.0,0.0,-0.5731454717445386,,-0.5731454717445386,0.0,False,True,,logei,0.29713890003040433,False,True,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.620866638433517,58.34832987336915,7.147647548308369,8.335475696195592,0.90007361838061,7.147647548308369,michalewicz
8,2.6998750340186435,3.034875483915526,2.8437879634702603,0.0,0.0,-0.5731097866882274,,-0.5731097866882274,0.0,False,True,,logei,0.3538978000287898,False,True,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.620830953377206,66.96916082674636,7.147647548308369,8.371145103343295,0.90007361838061,7.147647548308369,michalewicz
9,2.6998751390956817,3.034879029852011,2.8437649806346483,0.0,0.0,-0.5732320100815151,-0.5732320100815151,-0.5732320100815151,0.0,False,True,0.0,logei,0.3573364000185393,False,False,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.620953176770493,75.59011400351686,7.147647548308369,8.398901555946317,0.90007361838061,7.147647548308369,michalewicz
10,1.7738801507705606,3.141592653589793,2.9639929797545124,0.0,0.0,-0.9755948424306584,-0.9755948424306584,-0.9755948424306584,0.0,False,True,0.0,logei,0.3634920999757014,False,False,7,46bbb07c-604e-4ce4-b099-3a9eef117a3e,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.023316009119636,84.6134300126365,7.147647548308369,8.46134300126365,0.90007361838061,7.147647548308369,michalewicz
