iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.595848047753563,0.595848047753563,0.0,False,True,0.0,logei,0.0,False,False,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,,0.19303114101745533,0.0,False,True,,logei,0.0,False,True,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,,-1.0527126446734347,0.0,False,True,,logei,0.0,False,True,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.006504808815746,1.006504808815746,0.0,False,True,0.0,logei,0.0,False,False,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,,-1.0537215195984087,0.0,False,True,,logei,0.0,False,True,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,2.3354077272169764,1.035027347132606,2.3704249109758275,0.21643968918196083,2.364439573378839,0.024486820292536904,,0.024486820292536904,0.0,False,True,,logei,0.3107812999514863,False,True,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.02323434639644,48.572890346526414,7.041216357873232,8.095481724421068,1.006504808815746,7.041216357873232,michalewicz
7,2.3354043713550876,1.0350326976542856,2.370416732489192,0.21643901585917963,2.36444502094823,0.02451574149490755,,0.02451574149490755,0.0,False,True,,logei,0.23666930000763386,False,True,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.023205425194071,56.596095771720485,7.041216357873232,8.085156538817213,1.006504808815746,7.041216357873232,michalewicz
8,2.335415418870639,1.0350294669352116,2.3704682704912345,0.21644137640706554,2.364445249814986,0.0243973717325658,0.0243973717325658,0.0243973717325658,0.0,False,True,0.0,logei,0.23142680001910776,False,False,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.023323794956413,64.6194195666769,7.041216357873232,8.077427445834612,1.006504808815746,7.041216357873232,michalewicz
9,2.516100892825677,0.9743039923460373,2.1547905093326123,1.2257173353759845,2.3123885977901524,0.3988156667070995,0.3988156667070995,0.3988156667070995,0.0,False,True,0.0,logei,0.25023839995265007,False,False,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.648905499981879,72.26832506665878,7.041216357873232,8.029813896295419,1.006504808815746,7.041216357873232,michalewicz
10,2.441958211595878,0.9989307175775105,2.2455895907535224,0.8022149223098661,2.3344610081366417,0.7324852814386891,0.7324852814386891,0.7324852814386891,0.0,False,True,0.0,logei,0.2924759000306949,False,False,9,40b53104-de36-4085-846a-69324a743095,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.3152358852502894,79.58356095190906,7.041216357873232,7.958356095190906,1.006504808815746,7.041216357873232,michalewicz
