iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,,0.90007361838061,0.0,False,True,,logei,0.0,False,True,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,-0.07730669503760453,-0.07730669503760453,0.0,False,True,0.0,logei,0.0,False,False,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,-0.07730669503760453,8.125027861726583,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.04660950384501,-1.04660950384501,0.0,False,True,0.0,logei,0.0,False,False,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,-0.07730669503760453,8.125027861726583,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.40980425343275584,0.40980425343275584,0.0,False,True,0.0,logei,0.0,False,False,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.40980425343275584,7.637916913256222,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,-1.0539382228456007,-1.0539382228456007,0.0,False,True,0.0,logei,0.0,False,False,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.40980425343275584,7.637916913256222,michalewicz
6,2.6225118249081962,3.141592653589793,3.141592653589793,2.65381925494926,3.141592653589793,-1.0379129410141787,,-1.0379129410141787,0.0,False,True,,logei,0.41105350002180785,False,True,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.085634107703157,50.192216491062894,7.147647548308369,8.365369415177149,0.40980425343275584,7.637916913256222,michalewicz
7,2.6225120659436554,3.141592653589793,3.141592653589793,2.653819061313495,3.141592653589793,-1.0379130395376743,,-1.0379130395376743,0.0,False,True,,logei,0.35933120001573116,False,True,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.085634206226652,59.277850697289544,7.147647548308369,8.468264385327078,0.40980425343275584,7.637916913256222,michalewicz
8,2.6225118780533645,3.141592653589793,3.141592653589793,2.6538206534174598,3.141592653589793,-1.0379129627665111,,-1.0379129627665111,0.0,False,True,,logei,0.3565980000421405,False,True,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.085634129455489,68.36348482674504,7.147647548308369,8.54543560334313,0.40980425343275584,7.637916913256222,michalewicz
9,2.622509550001194,3.141592653589793,3.141592653589793,2.65381548124142,3.141592653589793,-1.0379120110048494,-1.0379120110048494,-1.0379120110048494,0.0,False,True,0.0,logei,0.24360339995473623,False,False,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.085633177693827,77.44911800443886,7.147647548308369,8.605457556048762,0.40980425343275584,7.637916913256222,michalewicz
10,1.4814682203918592,3.141592653589793,3.141592653589793,1.7846590631007797,3.141592653589793,-1.0358705658554521,-1.0358705658554521,-1.0358705658554521,0.0,False,True,0.0,logei,0.43769109999993816,False,False,7,a4b355ad-f34f-404b-916f-84e8cd9452d6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.08359173254443,86.53270973698329,7.147647548308369,8.65327097369833,0.40980425343275584,7.637916913256222,michalewicz
