iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,True,0.0,ucb,0.0,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,-0.9325116878672203,0.0,False,True,0.0,ucb,0.0,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,0.8650715343080728,0.0,False,True,0.0,ucb,0.0,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,1.1832821562984503,0.0,False,True,0.0,ucb,0.0,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,-0.6877722785634273,0.0,False,True,0.0,ucb,0.0,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.0,2.9204546385017447,3.141592653589793,0.0,0.0,-1.0524545856375016,-1.0524545856375016,-1.0524545856375016,0.0,False,True,0.0,ucb,0.2982141000102274,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.10017575232648,48.02343238111055,6.864439010390528,8.003905396851758,1.1832821562984503,6.864439010390528,michalewicz
7,0.0,1.8083117503888797,0.0,3.141592653589793,2.3383227823305415,-0.9308522990058574,-0.9308522990058574,-0.9308522990058574,0.0,False,True,0.0,ucb,0.3418330000131391,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.978573465694836,57.00200584680539,6.864439010390528,8.14314369240077,1.1832821562984503,6.864439010390528,michalewicz
8,0.7294457185598999,1.955825114459131,1.9734961578558108,0.0,3.141592653589793,-1.0536113930554323,-1.0536113930554323,-1.0536113930554323,0.0,False,True,0.0,ucb,0.3818996999762021,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.10133255974441,66.1033384065498,6.864439010390528,8.262917300818724,1.1832821562984503,6.864439010390528,michalewicz
9,2.591103618013872,2.0780661565163463,1.295753326364563,0.03545094415811881,0.9977831495162482,2.4575737446519934,2.4575737446519934,2.4575737446519934,0.0,False,True,0.0,ucb,0.3470482000266202,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,5.590147422036985,71.69348582858677,5.590147422036985,7.965942869842975,2.4575737446519934,5.590147422036985,michalewicz
10,3.141592653589793,2.2359980537990007,0.0,2.1206020055905777,0.8802744045082707,-0.5854454262430532,,-0.5854454262430532,0.0,False,True,,ucb,0.4428216000087559,False,True,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,8.633166592932032,80.3266524215188,5.590147422036985,8.03266524215188,2.4575737446519934,5.590147422036985,michalewicz
11,3.141592653589793,2.2359979857885874,0.0,2.1206008404653236,0.8802746713088968,-0.5854428636282283,,-0.5854428636282283,0.0,False,True,,ucb,0.4132798999780789,False,True,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,8.633164030317207,88.959816451836,5.590147422036985,8.087256041076001,2.4575737446519934,5.590147422036985,michalewicz
12,3.141592653589793,2.235997427638922,0.0,2.120598925010001,0.8802741725177137,-0.5854476510228211,-0.5854476510228211,-0.5854476510228211,0.0,False,True,0.0,ucb,0.45755210000788793,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,8.6331688177118,97.59298526954781,5.590147422036985,8.132748772462318,2.4575737446519934,5.590147422036985,michalewicz
13,3.141592653589793,2.43535475228199,1.5592882593885204,0.025491897255408777,0.5363472290346838,-1.0502162659494851,-1.0502162659494851,-1.0502162659494851,0.0,False,True,0.0,ucb,0.3433709000237286,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,9.097937432638464,106.69092270218627,5.590147422036985,8.206994054014329,2.4575737446519934,5.590147422036985,michalewicz
14,2.5851547791394798,0.0,3.141592653589793,0.0,0.0,-1.015004168695418,-1.015004168695418,-1.015004168695418,0.0,False,True,0.0,ucb,0.43101180001394823,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,9.062725335384396,115.75364803757067,5.590147422036985,8.268117716969334,2.4575737446519934,5.590147422036985,michalewicz
15,2.498442816163048,2.255374240773441,0.10313626837637123,0.0,0.3257050519175619,-0.8584227693072459,,-0.8584227693072459,0.0,False,True,,ucb,0.6454456999781542,False,True,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,8.906143935996225,124.6597919735669,5.590147422036985,8.310652798237793,2.4575737446519934,5.590147422036985,michalewicz
16,2.4984423611010946,2.2553730275927695,0.10315493881786844,0.0,0.32569985030479826,-0.8584213996613332,,-0.8584213996613332,0.0,False,True,,ucb,0.39456750004319474,False,True,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,8.906142566350312,133.5659345399172,5.590147422036985,8.347870908744826,2.4575737446519934,5.590147422036985,michalewicz
17,2.498442900513009,2.255373240704174,0.1031402412527737,0.0,0.32570296596822496,-0.8584230231830929,-0.8584230231830929,-0.8584230231830929,0.0,False,True,0.0,ucb,0.37722570000914857,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,8.906144189872071,142.47207872978927,5.590147422036985,8.380710513517016,2.4575737446519934,5.590147422036985,michalewicz
18,2.3822642948823516,1.952367413875524,1.5169474123347535,0.3390190314501965,0.7363869886083452,-0.25647236534140966,-0.25647236534140966,-0.25647236534140966,0.0,False,True,0.0,ucb,0.48861780000152066,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,8.304193532030387,150.77627226181966,5.590147422036985,8.376459570101092,2.4575737446519934,5.590147422036985,michalewicz
19,2.369904735024955,2.2435182478146305,1.54037483961302,0.0,1.089560770672131,0.4111679533484211,0.4111679533484211,0.4111679533484211,0.0,False,True,0.0,ucb,0.44391460000770167,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,7.636553213340557,158.41282547516022,5.590147422036985,8.337517130271591,2.4575737446519934,5.590147422036985,michalewicz
20,2.4783722721060393,1.984821015803189,1.661397260246943,0.0,0.9547012923446727,0.5798714094543097,0.5798714094543097,0.5798714094543097,0.0,False,True,0.0,ucb,0.5478660000371747,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,7.467849757234669,165.88067523239488,5.590147422036985,8.294033761619744,2.4575737446519934,5.590147422036985,michalewicz
21,0.8308283299561454,3.141592653589793,1.1550609110877657,0.0,0.9609822741805927,1.1096161483322922,1.1096161483322922,1.1096161483322922,0.0,False,True,0.0,ucb,0.4699858000385575,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,6.938105018356686,172.81878025075156,5.590147422036985,8.229465726226264,2.4575737446519934,5.590147422036985,michalewicz
22,3.141592653589793,0.6967416857229819,1.145549244537527,0.0,0.9630595676220374,1.036855139844867,1.036855139844867,1.036855139844867,0.0,False,True,0.0,ucb,0.33764719997998327,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,7.010866026844111,179.82964627759566,5.590147422036985,8.174074830799803,2.4575737446519934,5.590147422036985,michalewicz
23,2.06892976493822,1.9251759419908243,1.2557564120312836,0.7774031636525162,1.470568619397882,1.8202893914870897,1.8202893914870897,1.8202893914870897,0.0,False,True,0.0,ucb,0.3619771000230685,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,6.227431775201889,186.05707805279755,5.590147422036985,8.089438176208589,2.4575737446519934,5.590147422036985,michalewicz
24,3.141592653589793,2.5387933091480535,1.1730576897428788,1.367498248787542,0.9759870728634739,1.4478041125398817,1.4478041125398817,1.4478041125398817,0.0,False,True,0.0,ucb,0.37335440004244447,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4575737446519934,6.599917054149096,192.65699510694665,5.590147422036985,8.027374796122777,2.4575737446519934,5.590147422036985,michalewicz
25,0.5338917267026873,1.4469879891412498,1.2824157956484925,1.2228534128804633,0.7326867696473728,2.4893795867283415,2.4893795867283415,2.4893795867283415,0.0,False,True,0.0,ucb,0.5531120999949053,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4893795867283415,5.558341579960636,198.21533668690728,5.558341579960636,7.928613467476291,2.4893795867283415,5.558341579960636,michalewicz
26,3.141592653589793,0.7692004793511283,1.3235586846323584,0.0,1.0573315458298744,1.733732546657255,1.733732546657255,1.733732546657255,0.0,False,True,0.0,ucb,0.3510903000133112,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4893795867283415,6.313988620031723,204.529325306939,5.558341579960636,7.866512511805346,2.4893795867283415,5.558341579960636,michalewicz
27,3.141592653589793,0.0,1.24483345707167,0.0,0.7527818367980975,0.6493316308840491,0.6493316308840491,0.6493316308840491,0.0,False,True,0.0,ucb,0.503792799951043,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4893795867283415,7.398389535804929,211.92771484274394,5.558341579960636,7.8491746238053315,2.4893795867283415,5.558341579960636,michalewicz
28,0.0,1.9776431831682273,1.3042262041660895,3.141592653589793,1.0116757650103074,2.3574495982653647,2.3574495982653647,2.3574495982653647,0.0,False,True,0.0,ucb,0.4231796999811195,False,False,11,bede97b8-d874-4cd0-b695-5bb10b536a39,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4893795867283415,5.690271568423613,217.61798641116755,5.558341579960636,7.772070943255984,2.4893795867283415,5.558341579960636,michalewicz
