iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,,0.15323094724110708,0.0,False,True,,ucb,0.0,False,True,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,,0.32604765500876154,0.0,False,True,,ucb,0.0,False,True,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.15323094724110708,7.894490219447871,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,,-1.0282202964532643,0.0,False,True,,ucb,0.0,False,True,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.15323094724110708,7.894490219447871,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,0.5224310245244812,0.5224310245244812,0.0,False,True,0.0,ucb,0.0,False,False,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.5224310245244812,7.525290142164497,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,-0.1443543065132659,-0.1443543065132659,0.0,False,True,0.0,ucb,0.0,False,False,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.5224310245244812,7.525290142164497,michalewicz
6,0.29542972491973934,1.0296906586738983,2.3161152619266345,2.569107983341526,3.141592653589793,-0.7580572029488953,-0.7580572029488953,-0.7580572029488953,0.0,False,True,0.0,ucb,0.36662089999299496,False,False,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.805778369637874,49.21524917927495,7.525290142164497,8.202541529879158,0.5224310245244812,7.525290142164497,michalewicz
7,2.1844052915949734,0.615682195248084,1.4808154251104326,1.362814260249846,1.5595343648957591,0.6027673044622005,,0.6027673044622005,0.0,False,True,,ucb,0.44189560000086203,False,True,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.6027673044622005,7.444953862226778,56.660203041501724,7.444953862226778,8.094314720214532,0.5224310245244812,7.525290142164497,michalewicz
8,2.1820045749632397,0.6142397811297948,1.4858640880398142,1.3551210140484917,1.559551105982487,0.5840687509242438,,0.5840687509242438,0.0,False,True,,ucb,0.4822893999516964,False,True,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.6027673044622005,7.463652415764734,64.12385545726646,7.444953862226778,8.015481932158307,0.5224310245244812,7.525290142164497,michalewicz
9,2.1821765662979264,0.6140870456318123,1.4851733250865096,1.355881909646054,1.5595623394481375,0.5863373476151478,0.5863373476151478,0.5863373476151478,0.0,False,True,0.0,ucb,0.41303550003794953,False,False,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.6027673044622005,7.461383819073831,71.58523927634029,7.444953862226778,7.953915475148921,0.5863373476151478,7.461383819073831,michalewicz
10,0.447425317170369,1.0133773918175775,2.2209739552741725,2.421369310043995,1.1976956458454124,0.7695765755834879,,0.7695765755834879,0.0,False,True,,ucb,0.33408880000934005,False,True,8,5b60b989-5bd4-4107-a1ff-d072f6463651,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.7695765755834879,7.27814459110549,78.86338386744578,7.27814459110549,7.886338386744578,0.5863373476151478,7.461383819073831,michalewicz
