iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,0.90007361838061,0.90007361838061,0.0,False,True,0.0,logei,0.0,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,-0.07730669503760453,-0.07730669503760453,0.0,False,True,0.0,logei,0.0,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,0.90007361838061,7.147647548308369,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.04660950384501,-1.04660950384501,0.0,False,True,0.0,logei,0.0,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,0.90007361838061,7.147647548308369,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.40980425343275584,0.40980425343275584,0.0,False,True,0.0,logei,0.0,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.90007361838061,7.147647548308369,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,,-1.0539382228456007,0.0,False,True,,logei,0.0,False,True,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.90007361838061,7.147647548308369,michalewicz
6,2.383466089494457,3.141592653589793,3.0222045805236806,0.30955038555461634,0.3875686378095694,-0.298491162737755,-0.298491162737755,-0.298491162737755,0.0,False,True,0.0,logei,0.8092727999901399,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.346212329426733,49.45279471278647,7.147647548308369,8.242132452131079,0.90007361838061,7.147647548308369,michalewicz
7,1.828328640639769,2.6630966098877695,2.197084665884587,0.6811263048382943,0.8495156964414248,1.325058492614986,1.325058492614986,1.325058492614986,0.0,False,True,0.0,logei,0.41305740003008395,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.325058492614986,6.722662674073993,56.175457386860465,6.722662674073993,8.025065340980067,1.325058492614986,6.722662674073993,michalewicz
8,1.6147455993414814,2.6916845698369403,1.802876476105155,0.49427218742129286,0.497779141685083,-0.28555616552310187,-0.28555616552310187,-0.28555616552310187,0.0,False,True,0.0,logei,0.39952370000537485,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.325058492614986,8.33327733221208,64.50873471907255,6.722662674073993,8.063591839884069,1.325058492614986,6.722662674073993,michalewicz
9,1.1104593662817202,2.1427780215659333,2.2566026198282927,0.0,0.7689428207541127,0.16270540067113562,0.16270540067113562,0.16270540067113562,0.0,False,True,0.0,logei,0.4779745999840088,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.325058492614986,7.885015766017843,72.3937504850904,6.722662674073993,8.043750053898933,1.325058492614986,6.722662674073993,michalewicz
10,2.059175046947855,2.276037003349374,2.219525935973359,1.1716344646958392,1.2535328369858407,2.845293005722466,2.845293005722466,2.845293005722466,0.0,False,True,0.0,logei,0.5021947000059299,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.845293005722466,5.202428160966512,77.5961786460569,5.202428160966512,7.75961786460569,2.845293005722466,5.202428160966512,michalewicz
11,1.9022969883341951,2.376848433016543,1.7714453030176833,1.1939940989799585,1.2436559227027204,0.2347500053644524,0.2347500053644524,0.2347500053644524,0.0,False,True,0.0,logei,0.4908735000062734,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.845293005722466,7.812971161324526,85.40914980738143,5.202428160966512,7.764468164307402,2.845293005722466,5.202428160966512,michalewicz
12,2.2066331719434404,2.0672499633554096,2.2643500415262623,1.3738761146313139,1.3289346539305174,1.5651210874983505,1.5651210874983505,1.5651210874983505,0.0,False,True,0.0,logei,0.3347403999650851,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.845293005722466,6.482600079190628,91.89174988657206,5.202428160966512,7.657645823881005,2.845293005722466,5.202428160966512,michalewicz
13,2.0420432050280186,2.376489613431057,2.2967126488352134,1.2166693034210938,1.4698237788030086,1.0613573526137814,1.0613573526137814,1.0613573526137814,0.0,False,True,0.0,logei,0.48369939997792244,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.845293005722466,6.986363814075197,98.87811370064725,5.202428160966512,7.606008746203634,2.845293005722466,5.202428160966512,michalewicz
14,2.032447361058573,2.2857181871571384,2.185863701779974,1.2014525887546628,1.3419974520781972,1.988296868721882,1.988296868721882,1.988296868721882,0.0,False,True,0.0,logei,0.4073688000207767,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.845293005722466,6.059424297967096,104.93753799861435,5.202428160966512,7.495538428472453,2.845293005722466,5.202428160966512,michalewicz
15,2.0200982980401636,2.322689558257889,2.234127084822008,1.0684427755677905,1.147077405478057,2.8420538206978883,2.8420538206978883,2.8420538206978883,0.0,False,True,0.0,logei,0.3861569999717176,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.845293005722466,5.20566734599109,110.14320534460543,5.202428160966512,7.342880356307029,2.845293005722466,5.202428160966512,michalewicz
16,2.3498520973166843,2.7421469084281926,2.224831069509648,1.1552170217178654,0.9753061234356587,5.232478832765988,5.232478832765988,5.232478832765988,0.0,False,True,0.0,logei,0.5707072999794036,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.232478832765988,2.81524233392299,112.95844767852843,2.81524233392299,7.059902979908027,5.232478832765988,2.81524233392299,michalewicz
17,2.404201242341249,2.163845181042897,2.2533176561296133,1.184043305275202,0.9053001026331913,2.7010966585349485,2.7010966585349485,2.7010966585349485,0.0,False,True,0.0,logei,0.418167199997697,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.232478832765988,5.346624508154029,118.30507218668245,2.81524233392299,6.959121893334262,5.232478832765988,2.81524233392299,michalewicz
18,2.3958828569406623,2.8473346267037702,2.201902876973211,1.2601633575590403,1.023046777732403,2.8969436425399464,2.8969436425399464,2.8969436425399464,0.0,False,True,0.0,logei,0.4062689999700524,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.232478832765988,5.1507775241490314,123.45584971083149,2.81524233392299,6.858658317268416,5.232478832765988,2.81524233392299,michalewicz
19,2.279941887604394,2.8390660756063464,2.3118721351482696,1.1329685136080576,0.9847160748619035,4.005469267863662,4.005469267863662,4.005469267863662,0.0,False,True,0.0,logei,0.350504300033208,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.232478832765988,4.042251898825317,127.4981016096568,2.81524233392299,6.710426400508252,5.232478832765988,2.81524233392299,michalewicz
20,2.4001014452146605,2.758670577956507,2.1461476842308973,1.1461159974652562,0.9223010959452209,3.3618671605811783,3.3618671605811783,3.3618671605811783,0.0,False,True,0.0,logei,0.543250699993223,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.232478832765988,4.6858540061078,132.1839556157646,2.81524233392299,6.6091977807882305,5.232478832765988,2.81524233392299,michalewicz
21,2.7777011980269366,2.8416370676672296,2.29450380190538,1.0751155329010291,0.9682432586109383,2.6140946596977135,2.6140946596977135,2.6140946596977135,0.0,False,True,0.0,logei,0.33850900002289563,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.232478832765988,5.433626506991265,137.61758212275586,2.81524233392299,6.5532181963217075,5.232478832765988,2.81524233392299,michalewicz
22,2.1789724530378707,2.949948219289902,2.258789678121485,1.1026361851898967,0.9022688346648874,4.076457742067308,4.076457742067308,4.076457742067308,0.0,False,True,0.0,logei,0.4562428999925032,False,False,7,f5073795-1c43-4d04-ba0a-755675383397,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.232478832765988,3.9712634246216707,141.58884554737753,2.81524233392299,6.435856615789888,5.232478832765988,2.81524233392299,michalewicz
