iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,True,0.0,logei,0.0,False,False,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,-0.9325116878672203,0.0,False,True,0.0,logei,0.0,False,False,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,0.8650715343080728,0.0,False,True,0.0,logei,0.0,False,False,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,1.1832821562984503,0.0,False,True,0.0,logei,0.0,False,False,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,,-0.6877722785634273,0.0,False,True,,logei,0.0,False,True,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.13880212491365948,2.477046059250893,1.6470830309923756,0.08687605829235519,1.382598164839562,-1.053169692277318,-1.053169692277318,-1.053169692277318,0.0,False,True,0.0,logei,0.398142599966377,False,False,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.100890858966297,48.02414748775037,6.864439010390528,8.004024581291729,1.1832821562984503,6.864439010390528,michalewicz
7,2.740033185399553,1.8018331124751015,1.2888417581878018,2.88297337531055,1.969787313874954,1.03750057084507,1.03750057084507,1.03750057084507,0.0,False,True,0.0,logei,0.46082510001724586,False,False,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.010220595843908,55.03436808359427,6.864439010390528,7.862052583370611,1.1832821562984503,6.864439010390528,michalewicz
8,3.141592653589793,2.0512929362780725,2.678994442525332,3.141592653589793,1.5072037924849682,-1.053933922370499,-1.053933922370499,-1.053933922370499,0.0,False,True,0.0,logei,0.35624180000741035,False,False,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.101655089059477,64.13602317265375,6.864439010390528,8.017002896581719,1.1832821562984503,6.864439010390528,michalewicz
9,1.9384693486961786,1.7034343716555513,1.550164783477578,1.8324043227382794,0.9927263363175507,2.155522820573067,,2.155522820573067,0.0,False,True,,logei,0.4247319999849424,False,True,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.155522820573067,5.8921983461159115,70.02822151876967,5.8921983461159115,7.780913502085519,1.1832821562984503,6.864439010390528,michalewicz
10,1.938469532831429,1.7034344185649408,1.5501651579801494,1.8324030292000495,0.9927285386532595,2.15551120117411,,2.15551120117411,0.0,False,True,,logei,0.4131104000261985,False,True,11,983370ad-0b6d-4a04-b59d-b964b5560b80,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.155522820573067,5.892209965514868,75.92043148428453,5.8921983461159115,7.592043148428454,1.1832821562984503,6.864439010390528,michalewicz
