iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,True,0.0,ucb,0.0,False,False,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,,-0.9325116878672203,0.0,False,True,,ucb,0.0,False,True,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,,0.8650715343080728,0.0,False,True,,ucb,0.0,False,True,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,1.1832821562984503,0.0,False,True,0.0,ucb,0.0,False,False,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,-0.6877722785634273,0.0,False,True,0.0,ucb,0.0,False,False,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.9973620301182731,2.4568342970876027,1.713482902816498,1.601581526352049,1.2714902536304529,-1.0537395343973308,-1.0537395343973308,-1.0537395343973308,0.0,False,True,0.0,ucb,0.2388881000224501,False,False,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.101460701086308,48.024717329870384,6.864439010390528,8.004119554978397,1.1832821562984503,6.864439010390528,michalewicz
7,3.141592653589793,1.6332444971709321,1.4675773175984923,3.141592653589793,2.341133629235353,0.7580940796495194,,0.7580940796495194,0.0,False,True,,ucb,0.4615534999757074,False,True,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.289627087039459,55.31434441690984,6.864439010390528,7.902049202415691,1.1832821562984503,6.864439010390528,michalewicz
8,3.141592653589793,1.632920683645798,1.4702122208800799,3.141592653589793,2.341491929738609,0.7484943786354158,,0.7484943786354158,0.0,False,True,,ucb,0.4978986000060104,False,True,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.299226788053563,62.61357120496341,6.864439010390528,7.826696400620426,1.1832821562984503,6.864439010390528,michalewicz
9,3.141592653589793,1.6326314479460091,1.4683867784615636,3.141592653589793,2.3412752561320307,0.7596057796710799,,0.7596057796710799,0.0,False,True,,ucb,0.4660602000076324,False,True,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.288115387017898,69.9016865919813,6.864439010390528,7.7668540657757,1.1832821562984503,6.864439010390528,michalewicz
10,3.141592653589793,1.6309109351623274,1.469410648071545,3.141592653589793,2.3412161271378595,0.7697716089266015,0.7697716089266015,0.7697716089266015,0.0,False,True,0.0,ucb,0.5709925999981351,False,False,11,42983fab-cee2-402c-83da-431a040e2979,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.277949557762377,77.17963614974369,6.864439010390528,7.7179636149743684,1.1832821562984503,6.864439010390528,michalewicz
