iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,True,0.0,ucb,0.0,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,,-0.9325116878672203,0.0,False,True,,ucb,0.0,False,True,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,0.8650715343080728,0.0,False,True,0.0,ucb,0.0,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,1.1832821562984503,0.0,False,True,0.0,ucb,0.0,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,-0.6877722785634273,0.0,False,True,0.0,ucb,0.0,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.0,2.5101489550669167,2.0619099015524496,0.0,0.0,-1.0314455143488312,-1.0314455143488312,-1.0314455143488312,0.0,False,True,0.0,ucb,0.269765000033658,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.07916668103781,48.002423309821886,6.864439010390528,8.000403884970314,1.1832821562984503,6.864439010390528,michalewicz
7,0.0,1.684156726066151,1.83681179416781,1.732470682176708,1.8927393764324323,0.05158419043460591,0.05158419043460591,0.05158419043460591,0.0,False,True,0.0,ucb,0.427331899991259,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.996136976254372,55.998560286076255,6.864439010390528,7.999794326582323,1.1832821562984503,6.864439010390528,michalewicz
8,3.141592653589793,1.9359424388372015,0.5284296207333241,1.122432263616339,1.128385145995622,0.8813638952200382,0.8813638952200382,0.8813638952200382,0.0,False,True,0.0,ucb,0.4412208999856375,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.16635727146894,63.164917557545195,6.864439010390528,7.895614694693149,1.1832821562984503,6.864439010390528,michalewicz
9,3.141592653589793,2.338391138722477,0.0,0.8340660130963885,2.159716305272803,-0.8068329234367496,,-0.8068329234367496,0.0,False,True,,ucb,0.3334135999903083,False,True,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.854554090125728,72.01947164767093,6.864439010390528,8.002163516407881,1.1832821562984503,6.864439010390528,michalewicz
10,3.141592653589793,2.3383911932365957,0.0,0.834070622643634,2.159716576993841,-0.806827456726217,-0.806827456726217,-0.806827456726217,0.0,False,True,0.0,ucb,0.29373820003820583,False,False,11,6b8dbe4a-c1c5-4c6b-b055-bf6e2bbe0399,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.854548623415194,80.87402027108612,6.864439010390528,8.087402027108613,1.1832821562984503,6.864439010390528,michalewicz
