iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,0.15323094724110708,0.15323094724110708,0.0,False,True,0.0,logei,0.0,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,,0.32604765500876154,0.0,False,True,,logei,0.0,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.15323094724110708,7.894490219447871,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,-1.0282202964532643,-1.0282202964532643,0.0,False,True,0.0,logei,0.0,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.15323094724110708,7.894490219447871,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,0.5224310245244812,0.5224310245244812,0.0,False,True,0.0,logei,0.0,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.5224310245244812,7.525290142164497,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,-0.1443543065132659,-0.1443543065132659,0.0,False,True,0.0,logei,0.0,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.5224310245244812,7.525290142164497,michalewicz
6,1.6203907878304917,1.0036095115077681,2.18370084975462,2.3480321784349827,1.7634369125056584,1.2662176803374403,1.2662176803374403,1.2662176803374403,0.0,False,True,0.0,logei,0.344962100032717,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.2662176803374403,6.7815034863515375,47.19097429598861,6.7815034863515375,7.865162382664768,1.2662176803374403,6.7815034863515375,michalewicz
7,1.8783295090558636,1.0371716389141217,2.612633764108047,2.7999806300093826,1.515045050705205,-0.8215765964825831,-0.8215765964825831,-0.8215765964825831,0.0,False,True,0.0,logei,0.4226357000297867,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.2662176803374403,8.869297763171561,56.06027205916017,6.7815034863515375,8.008610294165738,1.2662176803374403,6.7815034863515375,michalewicz
8,1.828063004148762,1.48873720291149,2.0833090569358252,2.5389943921614684,1.5976220962227095,0.9527369681505181,,0.9527369681505181,0.0,False,True,,logei,0.5209245000150986,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.2662176803374403,7.0949841985384605,63.15525625769863,6.7815034863515375,7.894407032212329,1.2662176803374403,6.7815034863515375,michalewicz
9,1.828056574983532,1.4886854370632874,2.0833064936363725,2.539054622010749,1.5975975761108667,0.9512943085316314,,0.9512943085316314,0.0,False,True,,logei,0.4910270000109449,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.2662176803374403,7.096426858157347,70.25168311585598,6.7815034863515375,7.8057425684284425,1.2662176803374403,6.7815034863515375,michalewicz
10,1.8280602624227007,1.488697005661024,2.083307146651199,2.539036163706594,1.5976015979231604,0.951693367190498,,0.951693367190498,0.0,False,True,,logei,0.4173467999789864,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.2662176803374403,7.09602779949848,77.34771091535447,6.7815034863515375,7.734771091535447,1.2662176803374403,6.7815034863515375,michalewicz
11,1.828048453725019,1.4886665739745726,2.0833055613915605,2.53906415577911,1.5976230252663113,0.9510000479618018,0.9510000479618018,0.9510000479618018,0.0,False,True,0.0,logei,0.37996529997326434,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.2662176803374403,7.096721118727176,84.44443203408164,6.7815034863515375,7.676766548552877,1.2662176803374403,6.7815034863515375,michalewicz
12,1.2528620033979032,0.36774506985110045,2.1424924334573427,1.9234428686182312,2.073398084735348,1.3103094952768037,1.3103094952768037,1.3103094952768037,0.0,False,True,0.0,logei,0.4300416000187397,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3103094952768037,6.737411671412175,91.18184370549382,6.737411671412175,7.598486975457818,1.3103094952768037,6.737411671412175,michalewicz
13,0.7207710075658189,1.0859603135505045,2.1754882617677387,2.5476323931184064,2.732752291730436,0.23796318308142653,0.23796318308142653,0.23796318308142653,0.0,False,True,0.0,logei,0.6432641000137664,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3103094952768037,7.809757983607552,98.99160168910137,6.737411671412175,7.614738591469337,1.3103094952768037,6.737411671412175,michalewicz
14,1.5188685581192312,0.0,2.1528836589617484,1.4743953691050529,1.7149725234243145,1.5553845604411183,1.5553845604411183,1.5553845604411183,0.0,False,True,0.0,logei,0.3345971999806352,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.5553845604411183,6.49233660624786,105.48393829534923,6.49233660624786,7.5345670210963736,1.5553845604411183,6.49233660624786,michalewicz
15,2.053962800486846,0.0,2.155011053317998,1.0797273393584432,2.1486342875023574,2.4059625319192537,2.4059625319192537,2.4059625319192537,0.0,False,True,0.0,logei,0.4510730000329204,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4059625319192537,5.641758634769724,111.12569693011896,5.641758634769724,7.408379795341264,2.4059625319192537,5.641758634769724,michalewicz
16,2.3748695236593584,0.0,2.163907317585668,0.6884651348149536,2.5236750124515908,0.6525455691842358,,0.6525455691842358,0.0,False,True,,logei,0.3084019999951124,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4059625319192537,7.395175597504743,118.52087252762371,5.641758634769724,7.407554532976482,2.4059625319192537,5.641758634769724,michalewicz
17,2.374869719128748,0.0,2.163907320905768,0.688465374891451,2.5236749794531055,0.6525443683532877,,0.6525443683532877,0.0,False,True,,logei,0.41378329996950924,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4059625319192537,7.39517679833569,125.91604932595939,5.641758634769724,7.4068264309387875,2.4059625319192537,5.641758634769724,michalewicz
18,2.3748695899359027,0.0,2.1639073172357635,0.68846527845398,2.5236750080554224,0.6525451363992513,,0.6525451363992513,0.0,False,True,,logei,0.4036239000270143,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4059625319192537,7.395176030289727,133.3112253562491,5.641758634769724,7.406179186458284,2.4059625319192537,5.641758634769724,michalewicz
19,2.3748695522200425,0.0,2.1639073455649713,0.688464719879642,2.5236749886058694,0.6525458762208954,,0.6525458762208954,0.0,False,True,,logei,0.398274399980437,False,True,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4059625319192537,7.3951752904680825,140.70640064671719,5.641758634769724,7.405600034037747,2.4059625319192537,5.641758634769724,michalewicz
20,2.3748696320221208,0.0,2.1639073113159575,0.688465248583008,2.523674973757164,0.6525447599538516,0.6525447599538516,0.6525447599538516,0.0,False,True,0.0,logei,0.40374249999877065,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4059625319192537,7.395176406735127,148.1015770534523,5.641758634769724,7.405078852672615,2.4059625319192537,5.641758634769724,michalewicz
21,2.061148660264291,0.0,2.152240599860273,0.949124880106417,1.9697960755659045,0.9474855455312634,0.9474855455312634,0.9474855455312634,0.0,False,True,0.0,logei,0.3265158000285737,False,False,8,e6642029-88fd-4484-b678-d464cde296a6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.4059625319192537,7.100235621157715,155.20181267461,5.641758634769724,7.390562508314763,2.4059625319192537,5.641758634769724,michalewicz
