iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.595848047753563,0.595848047753563,0.0,False,True,0.0,logei,0.0,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,0.19303114101745533,0.19303114101745533,0.0,False,True,0.0,logei,0.0,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,,-1.0527126446734347,0.0,False,True,,logei,0.0,False,True,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.006504808815746,1.006504808815746,0.0,False,True,0.0,logei,0.0,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,,-1.0537215195984087,0.0,False,True,,logei,0.0,False,True,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,2.204966826551168,0.6152852992927785,2.2355532209858375,0.27773441855281317,2.6113431757667804,2.7764515583757525,2.7764515583757525,2.7764515583757525,0.0,False,True,0.0,logei,0.2094597999821417,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.7764515583757525,5.271269608313226,45.8209256084432,5.271269608313226,7.636820934740533,2.7764515583757525,5.271269608313226,michalewicz
7,2.0574028765059684,0.32071440932006795,2.1959718478417867,0.03977653253979594,2.809269931342614,1.3859462207656028,1.3859462207656028,1.3859462207656028,0.0,False,True,0.0,logei,0.3082010999787599,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.7764515583757525,6.6617749459233755,52.48270055436657,5.271269608313226,7.497528650623797,2.7764515583757525,5.271269608313226,michalewicz
8,1.7130955186738084,0.6568139715221216,2.7448467105339462,0.0,2.808915017279555,-1.0226087596213722,-1.0226087596213722,-1.0226087596213722,0.0,False,True,0.0,logei,0.32602780003799126,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.7764515583757525,9.07032992631035,61.553030480676924,5.271269608313226,7.6941288100846155,2.7764515583757525,5.271269608313226,michalewicz
9,2.2351788327455093,0.8856043031632466,2.2216561791480967,0.0,2.0327789904979214,2.013571994703324,2.013571994703324,2.013571994703324,0.0,False,True,0.0,logei,0.36869939998723567,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.7764515583757525,6.034149171985654,67.58717965266258,5.271269608313226,7.50968662807362,2.7764515583757525,5.271269608313226,michalewicz
10,2.2656937756635855,0.6190543007880375,2.3327935013364214,0.000952197880559505,3.028968775164796,0.524257879894427,0.524257879894427,0.524257879894427,0.0,False,True,0.0,logei,0.4389143000007607,False,False,9,31786cb6-23ba-4df6-8c74-f8d0c9252656,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.7764515583757525,7.523463286794551,75.11064293945714,5.271269608313226,7.511064293945713,2.7764515583757525,5.271269608313226,michalewicz
