iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,,0.595848047753563,0.0,False,True,,ucb,0.0,False,True,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,0.19303114101745533,0.19303114101745533,0.0,False,True,0.0,ucb,0.0,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.19303114101745533,7.854690025671523,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-1.0527126446734347,-1.0527126446734347,0.0,False,True,0.0,ucb,0.0,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.19303114101745533,7.854690025671523,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.006504808815746,1.006504808815746,0.0,False,True,0.0,ucb,0.0,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-1.0537215195984087,-1.0537215195984087,0.0,False,True,0.0,ucb,0.0,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,1.826840363940128,0.0,3.141592653589793,0.32426876840344004,3.141592653589793,-0.9283772302508672,,-0.9283772302508672,0.0,False,True,,ucb,0.44427799998084083,False,True,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.976098396939845,49.52575439706982,7.041216357873232,8.254292399511636,1.006504808815746,7.041216357873232,michalewicz
7,1.8268404603738087,0.0,3.141592653589793,0.32426850800843615,3.141592653589793,-0.928377076442147,,-0.928377076442147,0.0,False,True,,ucb,0.4569447999820113,False,True,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.976098243131124,58.501852640200944,7.041216357873232,8.357407520028707,1.006504808815746,7.041216357873232,michalewicz
8,1.8268390010077882,0.0,3.141592653589793,0.3242679351968738,3.141592653589793,-0.928379404069073,-0.928379404069073,-0.928379404069073,0.0,False,True,0.0,ucb,0.46499609999591485,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.976100570758051,67.477953210959,7.041216357873232,8.434744151369875,1.006504808815746,7.041216357873232,michalewicz
9,3.0307881612287275,1.8571231819013843,1.9612650361331179,0.7327783080548739,1.6126827970876056,-0.9659439441518934,-0.9659439441518934,-0.9659439441518934,0.0,False,True,0.0,ucb,0.33376280002994463,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.013665110840872,76.49161832179988,7.041216357873232,8.499068702422209,1.006504808815746,7.041216357873232,michalewicz
10,2.9858062384323927,0.9221553490880574,3.141592653589793,1.6069503032133303,2.2352223646170475,0.3351443555374045,0.3351443555374045,0.3351443555374045,0.0,False,True,0.0,ucb,0.6236045000259764,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.712576811151574,84.20419513295145,7.041216357873232,8.420419513295146,1.006504808815746,7.041216357873232,michalewicz
11,1.5841871177926106,0.9998156346947636,2.9344525974433364,0.1904763196407709,2.549134941018233,-0.9415327670545846,-0.9415327670545846,-0.9415327670545846,0.0,False,True,0.0,ucb,0.6504335000063293,False,False,9,9f2a1375-e8ee-472d-abe5-251e150570f6,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.989253933743562,93.19344906669502,7.041216357873232,8.472131733335912,1.006504808815746,7.041216357873232,michalewicz
