run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
d0905012-e063-42b0-9445-000c3b0fe6cf,michalewicz,value,logei,10,exact,False,slip,0.05,0,50,0,1,2,3.409690555775156,2.9561295668462595,5.091591599842719,402.1842554761442,8.043685109522883,328.0832819423983,6.695577182497924,5.899540603371266,383.6884905774133,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,4.124523243322435,3.9231979233665433,336.2681189183813,6.725362378367626,269.2387086321924,5.494667523105967,3.9231979233665433,269.2387086321924,0.0,-1.1683936764761755,1.1683936764761755,65.91613655776291,1.3183227311552574,58.844573310205874,1.2009096593919573,1.9763426800047226,114.44978194522088
fb3c6bba-38ea-46a1-a0b7-ce84c68dd4d0,michalewicz,value,logei,10,exact,False,slip,0.05,20,50,0,21,22,2.8231391970428863,3.7984493555069,4.249271811182078,371.49499896625787,7.429899979325158,267.40830778087957,4.382808069981851,5.472947085790292,299.52582882451253,"x0,x1,x2,x3,x4",1.6989147290542437,-0.8166857546400847,-0.06354029652722337,2.100657026880252,0.005543788082937207,2.7780185570012184,4.124523243322435,3.9231979233665433,336.2681189183813,6.725362378367626,269.2387086321924,4.445925340716776,3.9231979233665433,269.2387086321924,0.045120640041667937,-0.3260738878155349,0.3260738878155349,35.22688004787659,0.7045376009575319,-1.8304008513128451,-0.06311727073492435,1.5497491624237485,30.287120192320117
5e1d1584-c7ff-467b-9825-052fe3a19784,michalewicz,value,logei,11,exact,False,slip,0.05,0,50,0,1,2,4.57017014560389,5.071387122730651,2.9763340439583272,362.14270228385226,7.242854045677046,253.75292426972968,5.178631107545503,4.636784626292801,303.37293120977125,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,1.2160928734312986,6.83162829325768,416.1302914428241,8.322605828856481,336.65457351737615,6.8705015003546155,6.83162829325768,336.65457351737615,0.0,3.8552942492993525,-3.8552942492993525,-53.98758915897184,-1.0797517831794359,-82.90164924764647,-1.6918703928091121,-2.1948436669648785,-33.2816423076049
fd2a75d5-cdaa-4f92-aa01-3de99026754e,michalewicz,value,logei,11,exact,False,slip,0.05,20,50,0,21,22,0.4566425608684794,1.1832821562984503,6.864439010390528,414.32658062258025,8.286531612451604,337.0975181986696,6.864439010390528,6.864439010390528,337.0975181986696,"x0,x1,x2,x3,x4",-0.020733727762564325,0.0,0.2944762416543827,0.29155632643966967,-0.1907123292912787,0.43722406156463034,1.2160928734312986,6.83162829325768,416.1302914428241,8.322605828856481,336.65457351737615,6.849165055863166,6.83162829325768,336.65457351737615,0.019418499303849035,-0.03281071713284822,0.032810717132848666,-1.8037108202438503,-0.03607421640487729,0.4429446812934543,0.015273954527362577,0.032810717132848666,0.4429446812934543
e3a642e5-00a4-40b7-a611-c2d1bc1e799c,michalewicz,value,logei,7,exact,False,slip,0.05,0,50,0,1,2,3.462243739646996,2.5706861239315333,5.477035042757445,370.84738558420736,7.416947711684148,289.8834465288929,5.915988704671284,7.597239641802179,370.5825466155508,"x0,x1,x2,x3,x4",0.7805537608974431,-2.802138843683271,0.14307670014143614,1.7965582081583973,0.5270608146792729,3.462243739646996,4.603278790991298,3.4444423756976805,342.5242248118647,6.850484496237295,272.8834834985994,5.569050683644885,3.4444423756976805,272.8834834985994,0.0,-2.0325926670597645,2.032592667059764,28.323160772342646,0.566463215446853,16.999963030293486,0.34693802102639815,4.152797266104498,97.69906311695144
364fe1d8-2d03-427e-a1b2-00654c8a0ef4,michalewicz,value,logei,7,exact,False,slip,0.05,20,50,0,21,22,1.900814253235063,2.5170046284845555,5.530716538204423,392.0926725272569,7.841853450545138,315.5353625975805,5.9511176424625205,7.003542854847885,341.277788802547,"x0,x1,x2,x3,x4",1.7483438457566265,-0.6258848629720131,-0.3656015767886296,-0.1746084017391607,-0.022453367247845857,2.2033972992836444,4.603278790991298,3.4444423756976805,342.5242248118647,6.850484496237295,272.8834834985994,4.4803631907735175,3.4444423756976805,272.8834834985994,-0.30258304604858144,-2.0862741625067422,2.0862741625067427,49.56844771539221,0.991368954307843,42.65187909898111,1.470754451689003,3.5591004791502048,68.39430530394759
828cb4f1-fb16-4a73-9102-b2b952743e37,michalewicz,value,logei,8,exact,False,slip,0.05,0,50,0,1,2,3.023551846861266,3.727112216526233,4.320608950162745,358.1955616148032,7.163911232296064,247.77769041822256,5.056687559555563,4.589288247390675,264.60849370972136,"x0,x1,x2,x3,x4",0.20141545304255803,-1.7259752023470254,0.16976558677362275,-2.141294910814377,-1.2281461384073296,3.023551846861266,4.8569180800665865,3.190803086622392,329.2456778667625,6.584913557335251,212.6059909684019,4.338897774865345,3.190803086622392,212.6059909684019,0.0,-1.1298058635403536,1.1298058635403527,28.94988374804069,0.5789976749608128,35.171699449820665,0.7177897846902184,1.3984851607682827,52.00250274131946
de1c5343-ca21-4fb3-b3e2-617c9ad6a67e,michalewicz,value,logei,8,exact,False,slip,0.05,20,50,0,21,22,0.776968371161556,4.8569180800665865,3.190803086622392,378.4288660050912,7.568577320101823,212.6059909684019,3.1908030866223926,3.190803086622392,212.6059909684019,"x0,x1,x2,x3,x4",0.09867810923825138,0.0,-0.6026112075946201,0.32173461593958486,0.3567759099633365,0.949577902568408,4.8569180800665865,3.190803086622392,329.2456778667625,6.584913557335251,212.6059909684019,3.1908030866223926,3.190803086622392,212.6059909684019,-0.17260953140685198,0.0,0.0,49.18318813832872,0.9836637627665716,0.0,0.0,0.0,0.0
957644c9-74c4-4cf5-bf22-28e34547ad27,michalewicz,value,logei,9,exact,False,slip,0.05,0,50,0,1,2,3.252683147508541,4.165845532039314,3.881875634649664,367.227729572624,7.34455459145248,259.13063608557724,5.2883803282770865,4.702807695210728,304.1602172005975,"x0,x1,x2,x3,x4",0.1417829557903345,1.8019435304756724,0.9898827924410405,-2.359167531538711,-0.8759596907808993,3.252683147508541,3.9489104699940816,4.098810696694897,355.1160525040046,7.102321050080092,250.63414667009297,5.114982585103938,4.098810696694897,250.63414667009297,0.0,0.21693506204523239,-0.21693506204523283,12.111677068619429,0.2422335413723884,8.496489415484263,0.17339774317314838,0.6039969985158313,53.52607053050454
9a8864eb-5897-43de-974a-60391c0ad220,michalewicz,value,logei,9,exact,False,slip,0.05,20,50,0,21,22,1.0675946576989568,3.4109103485951366,4.636810818093842,370.1109060336312,7.402218120672625,267.47495108815934,4.701802238705755,5.662004433602229,294.6425818991316,"x0,x1,x2,x3,x4",-0.7072113690862976,-0.7010047272546053,-0.26393569462006417,0.16279929323387066,-0.2281165144769446,0.9569654918562015,3.9489104699940816,4.098810696694897,355.1160525040046,7.102321050080092,250.63414667009297,4.12108484497933,4.098810696694897,250.63414667009297,0.11062916584275528,-0.5380001213989449,0.5380001213989454,14.994853529626596,0.29989707059253323,16.84080441806637,0.5807173937264256,1.5631937369073325,44.00843522903861
