run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5
5c0faa55-c653-424e-b121-5430bb9ae8b6,hartmann_6,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,1.194384138562719,7.896887099826368,0.070276863465569,176.02518978450848,3.520503795690169,120.93668179933074,2.468095546925117,0.070276863465569,120.93668179933074,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
5c0faa55-c653-424e-b121-5430bb9ae8b6,hartmann_6,value,logei,10,exact,True,,none,0.0,20,50,0,21,22,0.17842170789190603,7.896887099826368,0.070276863465569,176.02518978450848,3.520503795690169,120.93668179933074,0.45866292015659327,0.070276863465569,120.93668179933074,"x0,x1,x2,x3,x4,x5",-0.1584404923488292,0.0,-0.017590052223665387,-0.021436206495041188,-0.05864563169533793,-0.05022633998462056
b821e9a6-d8e9-41ec-8bb6-50810957baef,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.01,0,50,0,1,2,1.194384138562719,7.896887099826368,0.070276863465569,176.02518978450848,3.520503795690169,120.93668179933074,2.468095546925117,0.070276863465569,120.93668179933074,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
8fb2ab0b-7cc9-4289-b8cd-9ec6781b50f6,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.05,0,50,0,1,2,1.194384138562719,7.896887099826368,0.070276863465569,176.02518978450848,3.520503795690169,120.93668179933074,2.468095546925117,0.070276863465569,120.93668179933074,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
f62a6e94-d04e-4262-ad8e-4ff7e05575ae,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.15,0,50,0,1,2,1.194384138562719,6.606297996174738,1.3608659671171992,290.424821674318,5.8084964334863605,177.8195154777211,3.6289697036269613,1.3608659671171992,179.06355148145025,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
76abb5bf-b8d7-47ad-9871-dfeac8dcc318,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.4,0,50,0,1,2,1.194384138562719,3.4549303228016024,4.512233640490335,377.85581867149176,7.557116373429835,282.57930022615795,5.766924494411387,7.080359157917211,337.79399885083575,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
56d93796-7bc4-44ad-a709-dae421bce4a1,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.01,20,50,0,21,22,0.17842170789190603,7.896887099826368,0.070276863465569,175.88176031063404,3.517635206212681,120.93668179933074,0.45866292015659327,0.070276863465569,120.93668179933074,"x0,x1,x2,x3,x4,x5",-0.1584404923488292,0.0,-0.017590052223665387,-0.021436206495041188,-0.05864563169533793,-0.05022633998462056
82357f78-d7fc-4c98-91d3-5ac2579e4bef,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.05,20,50,0,21,22,0.17842170789190603,7.896887099826368,0.070276863465569,185.68456950717237,3.713691390143447,120.93668179933074,0.45866292015659327,0.070276863465569,120.93668179933074,"x0,x1,x2,x3,x4,x5",-0.1584404923488292,0.0,-0.017590052223665387,-0.021436206495041188,-0.05864563169533793,-0.05022633998462056
d4f455f6-ff6d-4aaf-9fa9-0c4e39b38ab3,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.15,20,50,0,21,22,0.17842170789190603,6.605554255615567,1.3616097076763705,290.11488880042816,5.8022977760085634,147.1221386374043,1.3616097076763707,1.3616097076763705,147.1221386374043,"x0,x1,x2,x3,x4,x5",-0.1584404923488292,0.0,-0.017590052223665387,-0.021436206495041188,-0.05864563169533793,-0.05022633998462056
a41fe729-8d68-4975-9273-1e7e327fc8da,hartmann_6,value,logei,10,exact,False,studenttrbf,misclick,0.4,20,50,0,21,22,0.17842170789190603,6.951890615373734,1.0152733479182032,314.6184121042855,6.292368242085709,141.40758870139453,1.1645562616070684,1.0152733479182032,141.40758870139453,"x0,x1,x2,x3,x4,x5",-0.1584404923488292,0.0,-0.017590052223665387,-0.021436206495041188,-0.05864563169533793,-0.05022633998462056
