iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3387277521627092,False,0.0,logei,0.0,False,0,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.3260358375542693,False,0.0,logei,0.0,False,1,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.7350220338372151,False,0.0,logei,0.0,False,2,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.3037211741727988,False,0.0,logei,0.0,False,3,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-0.9373089677051462,False,0.0,logei,0.0,False,4,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-444.59702278889614,1.0675924653707285,1.0675924653707285,False,0.0,logei,0.567669800017029,False,0,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.1374530656843302,20.196054138046165,0.90132435688226,3.366009023007694,2.3037211741727988,0.90132435688226,eggholder
7,-356.1036955903781,-352.26328817781905,-0.9159203197856775,-0.9159203197856775,False,0.0,logei,0.6145073999650776,False,1,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.1209658508407365,24.3170199888869,0.90132435688226,3.4738599984124146,2.3037211741727988,0.90132435688226,eggholder
8,-453.96550406151147,-512.0,-1.1788748332829047,-1.1788748332829047,False,0.0,logei,0.5921169000212103,False,2,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.383920364337963,28.700940353224865,0.90132435688226,3.587617544153108,2.3037211741727988,0.90132435688226,eggholder
9,-470.20481257222156,-385.13856403944544,2.4260178818279274,2.4260178818279274,False,0.0,logei,0.5017906000139192,False,3,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4260178818279274,0.7790276492271313,29.479968002451997,0.7790276492271313,3.275552000272444,2.4260178818279274,0.7790276492271313,eggholder
10,-456.7565968145027,-403.66244290492125,1.795353685639751,1.795353685639751,False,0.0,logei,0.5868453999864869,False,4,11,58f794b9-5b65-4aeb-b486-79c0fec6a2a1,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4260178818279274,1.4096918454153078,30.889659847867303,0.7790276492271313,3.0889659847867303,2.4260178818279274,0.7790276492271313,eggholder
