iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,29.884528042244526,-19.15736489465303,21.52496400135165,-22.984646781696718,-0.2727770232257518,,-0.2727770232257518,0.0,False,True,,logei,0.0,False,True,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.375224177079186,20.375224177079186,20.375224177079186,20.375224177079186,-0.2727770232257518,20.375224177079186,ackley
2,0.839163342786712,-23.860372830912077,12.38869473893621,22.396778860529515,-0.32017121302705803,,-0.32017121302705803,0.0,False,True,,logei,0.0,False,True,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.422618366880492,40.797842543959675,20.375224177079186,20.398921271979837,-0.2727770232257518,20.375224177079186,ackley
3,-4.8818423460674545,29.94510256231981,21.32101735283414,-10.602721281862795,-0.2908194028109775,-0.2908194028109775,-0.2908194028109775,0.0,False,True,0.0,logei,0.0,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.39326655666441,61.19110910062409,20.375224177079186,20.397036366874698,-0.2908194028109775,20.39326655666441,ackley
4,4.965043270091641,16.600391005534746,21.437083616856995,28.40582362572924,-0.7589728754818585,-0.7589728754818585,-0.7589728754818585,0.0,False,True,0.0,logei,0.0,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.861420029335292,82.05252912995938,20.375224177079186,20.513132282489845,-0.2908194028109775,20.39326655666441,ackley
5,-23.265627672659406,16.094344710975484,-23.635467051478393,26.64226856061677,-0.7325776267479386,-0.7325776267479386,-0.7325776267479386,0.0,False,True,0.0,logei,0.0,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.835024780601373,102.88755391056075,20.375224177079186,20.57751078211215,-0.2908194028109775,20.39326655666441,ackley
6,-6.6443779867643284,32.768,24.35436730682636,-25.199864183648106,-0.8352799764584092,-0.8352799764584092,-0.8352799764584092,0.0,False,True,0.0,logei,0.5735976000432856,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.937727130311842,123.8252810408726,20.375224177079186,20.637546840145433,-0.2908194028109775,20.39326655666441,ackley
7,-4.321476792421392,29.048244574464015,20.358204517805365,-5.964706173058115,-0.06440710821261292,-0.06440710821261292,-0.06440710821261292,0.0,False,True,0.0,logei,0.6183740000124089,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.06440710821261292,20.166854262066046,143.99213530293864,20.166854262066046,20.57030504327695,-0.06440710821261292,20.166854262066046,ackley
8,-3.335533173731528,28.263447242743993,19.50383509930022,0.13375225532351445,-0.4000993942887718,-0.4000993942887718,-0.4000993942887718,0.0,False,True,0.0,logei,0.5161055999924429,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.06440710821261292,20.502546548142206,164.49468185108083,20.166854262066046,20.561835231385103,-0.06440710821261292,20.166854262066046,ackley
9,-13.76833355740233,14.118312005576831,4.782603700284049,-6.035871686324184,2.143054584534526,2.143054584534526,2.143054584534526,0.0,False,True,0.0,logei,0.7870195000432432,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,2.143054584534526,17.959392569318908,182.45407442039973,17.959392569318908,20.27267493559997,2.143054584534526,17.959392569318908,ackley
10,-15.961067982552908,7.816482484640362,3.9719778787338864,-13.231947345757206,2.0402883437561683,2.0402883437561683,2.0402883437561683,0.0,False,True,0.0,logei,0.5202265999978408,False,False,10,2a2f7489-cd92-4345-999c-b3186229a7db,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,2.143054584534526,18.062158810097266,200.516233230497,17.959392569318908,20.0516233230497,2.143054584534526,17.959392569318908,ackley
