iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,0.12470067521304856,True,0.06722848079418331,qnei,0.0,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,-1.1541683444836779,True,0.062371569490802026,qnei,0.0,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,-1.6211423550762651,True,-0.28214686183254156,qnei,0.0,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,0.057472194418865245,2.6963836212401056,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-1.077762430604864,True,0.022082667813732693,qnei,0.0,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,0.057472194418865245,2.6963836212401056,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,-1.288764641054375,True,-0.13432101540380503,qnei,0.0,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,0.057472194418865245,2.6963836212401056,griewank
6,353.31651352436194,-430.3965817583576,-561.7693584560333,464.19314490040597,600.0,313.66114558570644,-2.2040771040476828,-2.37940716145264,True,-0.17533005740495744,qnei,0.31828400000813417,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.9579329197066535,23.47956393487001,2.6963836212401056,3.9132606558116687,0.057472194418865245,2.6963836212401056,griewank
7,291.57815435205674,-236.77158589011685,177.63675361036752,403.98839704950217,548.2841461098448,600.0,-1.0535294370458304,-1.288471639201664,True,-0.2349422021558336,qnei,0.23118460000841878,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.807385252704801,27.286949187574812,2.6963836212401056,3.898135598224973,0.057472194418865245,2.6963836212401056,griewank
8,385.06936338340074,-130.65652790726645,374.6820438656288,270.65847187750927,229.71110921309526,596.7830377620093,-0.25838457786433255,0.19708567473849947,True,0.455470252602832,qnei,0.29608620001818053,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.012240393523303,30.299189581098116,2.6963836212401056,3.7873986976372644,-0.25838457786433255,3.012240393523303,griewank
9,183.24422852848267,120.09704158396843,177.72816733171936,600.0,247.21225266511738,600.0,-0.5351182610660025,-0.21412943585926514,True,0.3209888252067373,qnei,0.3463692999794148,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.288974076724973,33.58816365782309,2.6963836212401056,3.7320181842025653,-0.25838457786433255,3.012240393523303,griewank
10,550.5564808716728,-505.961542215637,600.0,438.15759897569177,199.1239563185778,600.0,-3.0098335088449333,-2.4762660963301775,True,0.5335674125147558,qnei,0.30986439998378046,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,5.763689324503904,39.35185298232699,2.6963836212401056,3.9351852982326987,-0.25838457786433255,3.012240393523303,griewank
11,377.7638688311788,-101.5377944656835,122.10250560057678,298.12640151660355,234.8858560082565,518.8937536662011,0.5278635978498852,0.3004630263470903,True,-0.2274005715027949,qnei,0.2988344000186771,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.5278635978498852,2.2259922178090856,41.577845200136075,2.2259922178090856,3.7798041091032797,0.5278635978498852,2.2259922178090856,griewank
12,352.42630041158515,-151.96098355889737,-234.8200417789113,600.0,248.77435969929127,426.56434966671884,-0.32817909079665725,-0.449106002705174,True,-0.12092691190851673,qnei,0.47496099999989383,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.5278635978498852,3.082034906455628,44.6598801065917,2.2259922178090856,3.7216566755493083,0.5278635978498852,2.2259922178090856,griewank
13,196.0299205844258,-111.39501968340441,252.53181123756926,126.33621066901766,286.67585758413753,291.98634731452245,1.6061177367609953,1.9971700638476726,True,0.39105232708667725,qnei,0.3429611999890767,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6061177367609953,1.1477380788979754,45.80761818548967,1.1477380788979754,3.5236629373453594,1.6061177367609953,1.1477380788979754,griewank
14,164.35075792842377,-80.31804350006237,349.4768254534306,17.63069633275533,321.5239316278085,354.0948019417043,1.271704865680914,1.7391283719789858,True,0.46742350629807183,qnei,0.43300029999227263,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6061177367609953,1.4821509499780567,47.28976913546773,1.1477380788979754,3.377840652533409,1.6061177367609953,1.1477380788979754,griewank
15,200.82799945482685,-70.31300924733016,510.7209541083501,99.08885164033966,293.37248318266086,-232.92184238445998,1.0074056041092994,0.22982828599748228,True,-0.7775773181118171,qnei,0.39725509998970665,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6061177367609953,1.7464502115496714,49.0362193470174,1.1477380788979754,3.26908128980116,1.6061177367609953,1.1477380788979754,griewank
16,80.52352199902799,-226.4195023165429,43.45317844249174,93.57737301857118,284.7537000596001,434.29204513227654,1.4525361885717654,1.1833525831157887,True,-0.26918360545597664,qnei,0.440837800008012,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6061177367609953,1.3013196270872054,50.3375389741046,1.1477380788979754,3.1460961858815377,1.6061177367609953,1.1477380788979754,griewank
17,-12.697756387891948,-40.061844292981505,600.0,37.89994083146519,279.55908687112236,273.2633368678191,0.7755752663030835,0.7755627074500044,True,-1.2558853079047694e-05,qnei,0.5042853000049945,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6061177367609953,1.9782805493558873,52.31581952346049,1.1477380788979754,3.0774011484388524,1.6061177367609953,1.1477380788979754,griewank
18,275.56215911728816,46.11197271802804,600.0,113.30421529585793,306.3107564649707,356.2323547793059,0.18445611575682103,0.5394389383824725,True,0.35498282262565145,qnei,0.5248306000139564,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6061177367609953,2.56939969990215,54.88521922336264,1.1477380788979754,3.049178845742369,1.6061177367609953,1.1477380788979754,griewank
19,72.66724606608055,-132.84469756597082,173.54484057449943,-45.99076250979961,311.75009483418046,164.46052081423048,2.055291109268159,2.2888294469755053,True,0.23353833770734633,qnei,0.2849419999984093,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.055291109268159,0.6985647063908118,55.58378392975345,0.6985647063908118,2.925462312092287,2.055291109268159,0.6985647063908118,griewank
20,-232.243152891283,-125.27606327370992,156.2243177201421,275.7761611427915,321.28158806736076,146.6729518018771,1.6218376980915568,1.5008180155411666,True,-0.1210196825503902,qnei,0.3591576000035275,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.055291109268159,1.132018117567414,56.715802047320864,0.6985647063908118,2.835790102366043,2.055291109268159,0.6985647063908118,griewank
21,133.43178616739783,-145.98024384845922,190.46634887114095,-596.4807058939296,290.44154774512407,161.5076441849558,0.6779537101265505,0.26242336951271744,True,-0.41553034061383304,qnei,0.4588407000119332,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.055291109268159,2.0759021055324203,58.791704152853285,0.6985647063908118,2.79960495965968,2.055291109268159,0.6985647063908118,griewank
22,600.0,-190.37389033380893,179.79239939582632,-36.73542783631398,290.45918698983195,121.981688502753,0.7307698355200677,0.11153582354961633,True,-0.6192340119704514,qnei,0.45853879998321645,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.055291109268159,2.023085980138903,60.81479013299219,0.6985647063908118,2.7643086424087357,2.055291109268159,0.6985647063908118,griewank
23,62.84582396704782,-99.63209807590766,175.53142404432512,107.98080855643424,321.5894982209018,116.69812571645254,2.0805001454199425,2.367959010924938,True,0.28745886550499566,qnei,0.38699430000269786,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.0805001454199425,0.6733556702390282,61.48814580323121,0.6733556702390282,2.6733976436187485,2.0805001454199425,0.6733556702390282,griewank
24,14.29395283088869,2.5442992680589693,155.25924463701745,44.2946058657918,278.45953399893324,99.50340204204561,2.3060695730199345,2.1742704598000966,True,-0.13179911321983795,qnei,0.43190840000170283,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.4477862426390362,61.935932045870246,0.4477862426390362,2.5806638352445934,2.0805001454199425,0.6733556702390282,griewank
25,39.07477478288354,-223.88541973711085,179.70374948655714,100.2172274383256,264.7319048111573,60.19730598196672,2.1003332013943785,2.402078923613916,True,0.30174572221953744,qnei,0.31221699999878183,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.6535226142645922,62.58945466013484,0.4477862426390362,2.5035781864053934,2.1003332013943785,0.6535226142645922,griewank
26,26.471318415679242,-242.54095061424738,203.68368003045293,50.46527773981678,333.7604722524367,71.3544661100483,1.9016461160187956,2.0183563340956234,True,0.1167102180768278,qnei,0.42580319999251515,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.8522096996401751,63.44166435977502,0.4477862426390362,2.4400640138375005,2.1003332013943785,0.6535226142645922,griewank
27,60.579451813196656,-144.58130739085803,173.71355172102636,133.72726477466438,214.93511144883232,99.69825533515814,2.2486139993755585,1.6804055788703476,True,-0.5682084205052109,qnei,0.3310295999981463,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.5052418162834122,63.946906176058434,0.4477862426390362,2.3684039324466086,2.1003332013943785,0.6535226142645922,griewank
28,45.43710174254979,-150.97290208918668,110.67890344620247,121.21050767341391,291.4894261851405,-3.2165914036890424,2.2183946077098566,1.8707941468834928,True,-0.34760046082636387,qnei,0.4445885999884922,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.5354612079491141,64.48236738400755,0.4477862426390362,2.3029416922859838,2.1003332013943785,0.6535226142645922,griewank
29,-4.630857247239154,-93.24724968184597,245.01150539900192,26.515753935887062,293.0640600745817,156.39932126370778,2.0544349594463602,2.0418259519997255,True,-0.012609007446634735,qnei,0.49460229999385774,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.6994208562126105,65.18178824022016,0.4477862426390362,2.247647870352419,2.1003332013943785,0.6535226142645922,griewank
30,67.37078492739157,197.33659682649298,216.70819504428562,69.70936090596625,321.40829150648557,166.3476113673552,1.8781005319254716,1.9038827233682107,True,0.02578219144273919,qnei,0.25758169998880476,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.8757552837334992,66.05754352395365,0.4477862426390362,2.2019181174651217,2.1003332013943785,0.6535226142645922,griewank
31,-290.2373052556013,20.586222094678323,-109.05926687345737,-239.86375137634664,368.6050432344142,229.13619999985997,1.4359010786496935,1.6814201998354368,True,0.24551912118574326,qnei,0.20320069999434054,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,1.3179547370092772,67.37549826096293,0.4477862426390362,2.1734031697084815,2.1003332013943785,0.6535226142645922,griewank
32,-57.60604040066094,-67.07425100320442,139.97186552907928,-43.34021574802705,349.38671588950757,133.10700052327144,2.093774676460644,1.8440857987332886,True,-0.2496888777273556,qnei,0.32754229998681694,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,0.6600811391983266,68.03557940016125,0.4477862426390362,2.126111856255039,2.1003332013943785,0.6535226142645922,griewank
33,-319.30609696277764,451.4159769637136,-317.1558840884553,-177.13687522969275,310.0860768994771,7.504725154590478,0.7068813075185314,0.6433981195186781,True,-0.06348318799985331,qnei,0.3165391999937128,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,2.0469745081404396,70.08255390830169,0.4477862426390362,2.123713754797021,2.1003332013943785,0.6535226142645922,griewank
34,-546.3546885879332,-494.3938297943233,-157.3452688929617,-352.76959188209975,300.0378294554861,104.72413415890612,-0.2798153671624534,-0.7919552955562321,True,-0.5121399283937786,qnei,0.254348199989181,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,3.0336711828214242,73.11622509112311,0.4477862426390362,2.1504772085624446,2.1003332013943785,0.6535226142645922,griewank
35,-445.51936463937363,453.4406582040714,-182.04601575371746,-599.8110039821167,444.8170875585682,393.53876464122925,-1.6345098981358699,-1.670789120935044,True,-0.03627922279917417,qnei,0.2303482000133954,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,4.38836571379484,77.50459080491795,0.4477862426390362,2.214416880140513,2.1003332013943785,0.6535226142645922,griewank
36,-223.43189641661422,87.65314178207416,-404.620993153492,-71.22915208477013,199.68516731955242,195.77468820194417,1.579966056540262,1.952599951033759,True,0.37263389449349704,qnei,0.2906119000108447,False,9,537c6fa5-46e6-45cd-a474-567740e68e84,bias,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3060695730199345,1.1738897591187087,78.67848056403666,0.4477862426390362,2.1855133490010186,2.1003332013943785,0.6535226142645922,griewank
