iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,4.039248316918619,True,3.981776122499754,qnei,0.0,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,-6.926300705655371,True,-5.709760791680891,qnei,0.0,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,11.737528381768069,True,13.076523875011793,qnei,0.0,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,-1.3389954932437236,4.092851308902694,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-6.361700160162029,True,-5.261855061743432,qnei,0.0,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,-1.3389954932437236,4.092851308902694,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,8.20093087697524,True,9.35537450262581,qnei,0.0,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,-1.3389954932437236,4.092851308902694,griewank
6,600.0,48.83611075295999,600.0,-9.310550675385787,-199.69943479150183,-600.0,-1.5305417948121267,-3.3312164033483005,True,-1.8006746085361738,qnei,0.4237509999948088,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.284397610471098,22.806028625634454,2.6963836212401056,3.8010047709390755,-1.3389954932437236,4.092851308902694,griewank
7,-397.3748053219454,494.5088628076943,470.59915373764005,310.46052791968094,59.286789100386244,131.41713131352748,-0.08018351973141746,7.125141332285072,True,7.205324852016489,qnei,0.34673130000010133,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.834039335390388,25.64006796102484,2.6963836212401056,3.6628668515749774,-1.3389954932437236,4.092851308902694,griewank
8,-600.0,491.30791323108065,600.0,595.5759654374898,-483.3737260829078,600.0,-4.523685178959638,-9.061219249014815,True,-4.537534070055178,qnei,0.39603649999480695,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,7.277540994618608,32.917608955643445,2.6963836212401056,4.114701119455431,-1.3389954932437236,4.092851308902694,griewank
9,-600.0,202.84480990532577,600.0,231.566363642477,-355.50525970899486,182.6404796611247,-0.9690286180614495,-3.8625201073337827,True,-2.8934914892723334,qnei,0.5064772000187077,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.72288443372042,36.64049338936387,2.6963836212401056,4.0711659321515405,-1.3389954932437236,4.092851308902694,griewank
10,-564.1224829495097,450.68001151843663,559.8298173654256,355.9533362779121,-143.77184725010866,238.30237379911298,-1.2130280052591098,-5.255957657244602,True,-4.042929651985492,qnei,0.40024849999463186,False,9,fb4abb21-0e8b-43dd-9059-662d784ae800,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9668838209180803,40.607377210281946,2.6963836212401056,4.060737721028195,-1.3389954932437236,4.092851308902694,griewank
