run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2
e7c7842c-389c-4f90-a65a-b1d9dd7deea2,hartmann_3,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.1061137750945342,3.052870573485451,0.0020303686702765,58.96260084612786,1.179252016922557,16.283401613222505,0.33231431863719396,0.0020303686702765,16.283401613222505,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
e7c7842c-389c-4f90-a65a-b1d9dd7deea2,hartmann_3,value,logei,10,exact,True,none,0.0,20,50,0,21,22,0.361207680033815,3.052870573485451,0.0020303686702765,58.96260084612786,1.179252016922557,16.283401613222505,0.004602811734623227,0.0020303686702765,16.283401613222505,"x0,x1,x2",0.0,0.13380212538137987,0.335511518965946
a305d629-34d2-412e-a8e5-97ddf9a6a7bd,hartmann_3,value,logei,10,exact,False,slip,0.01,0,50,0,1,2,1.1061137750945342,3.0530953825175766,0.0018055596381509,62.172606057023366,1.2434521211404672,19.569674689899536,0.39938111612039867,0.0235628717308493,19.693361790818493,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
ce297bb6-ccaa-4b52-b1f6-42fd0885c655,hartmann_3,value,logei,10,exact,False,slip,0.05,0,50,0,1,2,1.1061137750945342,3.0351528159488206,0.019748126206907,35.97100112010895,0.7194200224021791,15.57665336745522,0.31789088505010654,0.0462257180694396,16.79751426139883,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
c7d3e955-a721-4719-a25a-eeec4ba3edc7,hartmann_3,value,logei,10,exact,False,slip,0.15,0,50,0,1,2,1.1061137750945342,2.8890292644151847,0.1658716777405429,100.74333704365252,2.0148667408730505,23.427365711935483,0.47810950432521393,0.4767961010476651,46.98359956166312,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
be58807c-a6ea-4490-a535-6d76092581bb,hartmann_3,value,logei,10,exact,False,slip,0.4,0,50,0,1,2,1.1061137750945342,2.872328666957469,0.1825722751982588,149.95874136631585,2.999174827326317,71.25147257161954,1.4541116851350928,3.691891765268929,165.9894425505763,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
78734fce-1161-43d4-bbc5-22be4a5e12f4,hartmann_3,value,logei,10,exact,False,slip,0.01,20,50,0,21,22,0.008848479036574779,3.0462435686956955,0.0086573734600321,57.34138267533243,1.1468276535066486,16.48203192608382,0.008657373460032099,0.0161582209373074,16.70330692666344,"x0,x1,x2",0.0,0.008782430459602475,-0.0010791183822685957
3a647211-1795-451b-ab9f-dd730f258ec2,hartmann_3,value,logei,10,exact,False,slip,0.05,20,50,0,21,22,0.04359228827941983,3.0458885577018844,0.0090123844538432,37.99173789048681,0.7598347578097362,16.62535803685378,0.009012384453843201,0.0090123844538432,16.62535803685378,"x0,x1,x2",0.0,0.024313757020354543,-0.03618188520504706
f4cd7b16-7b77-469e-8b47-da1d41c80036,hartmann_3,value,logei,10,exact,False,slip,0.15,20,50,0,21,22,0.002310772682449725,2.9920023242923337,0.0628986178633939,70.6339739077038,1.412679478154076,19.51889379149749,0.0628986178633939,0.0628986178633939,19.51889379149749,"x0,x1,x2",0.0,-0.0004809700142467399,0.0022601633205039384
89def271-0da6-46e3-aad9-6ecdc8795c72,hartmann_3,value,logei,10,exact,False,slip,0.4,20,50,0,21,22,0.013944720798638444,2.327304164159152,0.7275967779965757,138.68844127883122,2.7737688255766244,44.06492387017118,0.7275967779965754,0.7275967779965757,44.06492387017118,"x0,x1,x2",0.0035054589475108644,-0.012288866528643916,-0.0055812861564760174
