run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3
12150764-cc19-4a35-8c58-4642e959877a,moving_peaks,value,ei,10,exact,True,none,0.0,0,50,0,1,2,0.836968810674568,1.997166792742769,0.9603329888391484,91.4456918950164,1.828913837900328,51.137461467377356,1.0436216625995378,0.9603329888391484,51.137461467377356,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
12150764-cc19-4a35-8c58-4642e959877a,moving_peaks,value,ei,10,exact,True,none,0.0,20,50,0,21,22,0.004983129814990252,1.997166792742769,0.9603329888391484,91.4456918950164,1.828913837900328,51.137461467377356,0.9603329888391484,0.9603329888391484,51.137461467377356,"x0,x1,x2,x3",0.0009421918251037997,-0.004823976446175576,-0.0008204319377593805,0.0
6ff6744e-ab0a-4d61-bae9-004086f95040,moving_peaks,value,ei,10,exact,False,slip,0.01,0,50,0,1,2,0.836968810674568,2.915185230102256,0.0423145514796612,76.07419689095018,1.5214839378190037,29.179697863297516,0.5955040380264799,0.0658584163361406,27.831478789305272,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
3bb435b6-a5a0-442e-8cb5-6c7d70624881,moving_peaks,value,ei,10,exact,False,slip,0.05,0,50,0,1,2,0.836968810674568,2.0265883056709093,0.930911475911008,106.06731829186492,2.121346365837298,65.63520469758889,1.3394939734201814,1.1900581118857816,81.3966863856551,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
abdecac8-b2cf-4d45-8022-cb31849ae484,moving_peaks,value,ei,10,exact,False,slip,0.15,0,50,0,1,2,0.836968810674568,1.3453199740451518,1.6121798075367657,142.13764951616326,2.842752990323265,89.34050287230605,1.8232755688225724,1.0299636897134072,126.41336099663884,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
52b67b19-62ad-4eee-a842-7e572de5e6c5,moving_peaks,value,ei,10,exact,False,slip,0.4,0,50,0,1,2,0.836968810674568,1.5341859204598078,1.4233138611221094,174.34081707930144,3.486816341586029,74.25088881840374,1.5153242616000764,1.394320586860225,69.70648200227944,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
7216a02d-80c6-4158-a182-f22df631e163,moving_peaks,value,ei,10,exact,False,slip,0.01,20,50,0,21,22,0.007810374923485824,1.997166792742769,0.9603329888391484,92.74703091665076,1.8549406183330155,51.137461467377356,0.9603329888391484,0.9603329888391484,51.137461467377356,"x0,x1,x2,x3",0.0016882425005882995,-0.007501375853394693,-0.001371551679934302,0.0
2e90c216-a95a-4fd3-9818-6280b1e9ed54,moving_peaks,value,ei,10,exact,False,slip,0.05,20,50,0,21,22,0.20375898892849167,2.004365728301898,0.9531340532800194,101.10126743331392,2.0220253486662783,51.04027583732911,0.9569817602167954,1.5163945148104598,58.644292067990065,"x0,x1,x2,x3",-0.0056115513044364684,-0.017836235363339087,-0.033634867627900356,-0.20009197997130235
0a32a460-b421-421d-8e9a-261e01bc9b7d,moving_peaks,value,ei,10,exact,False,slip,0.15,20,50,0,21,22,0.0176477344384465,2.041120505669418,0.9163792759124992,111.5450487018486,2.230900974036972,49.97268807482116,0.9201683890958314,1.5413618288216837,66.53472572691454,"x0,x1,x2,x3",-0.004245321681542902,0.017062212907274915,0.001516794428053303,0.0
930581b1-99cc-40bb-894c-8e00f2bb013e,moving_peaks,value,ei,10,exact,False,slip,0.4,20,50,0,21,22,0.18534781991754148,2.0614774190061778,0.8960223625757395,148.6061758887992,2.972123517775984,50.46219989161157,0.93704810691619,1.462601667005612,56.41128258812523,"x0,x1,x2,x3",0.011448279049975418,0.051398886770812696,0.008579421423164812,-0.17750295552960293
a22bce7c-788b-4f8c-b21b-9cec77e00313,moving_peaks,value,ei,11,exact,True,none,0.0,0,50,0,1,2,0.69037676787909,2.386606918843641,0.5708928627382761,90.39828325918768,1.807965665183754,54.48134897721136,1.1118642648410482,0.5708928627382761,54.48134897721136,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
a22bce7c-788b-4f8c-b21b-9cec77e00313,moving_peaks,value,ei,11,exact,True,none,0.0,20,50,0,21,22,0.07357204976884245,2.386606918843641,0.5708928627382761,90.39828325918768,1.807965665183754,54.48134897721136,0.6537975754731978,0.5708928627382761,54.48134897721136,"x0,x1,x2,x3",0.046481542207865045,-0.037446997149751304,-0.0430120348929693,0.0
2cebc9df-a463-4667-b65c-ad9c34c68376,moving_peaks,value,ei,11,exact,False,slip,0.01,0,50,0,1,2,0.69037676787909,2.5340114315909728,0.4234883499909445,79.57370740170514,1.5914741480341028,54.53178389721638,1.1128935489227831,0.4415652323186201,54.422151506111135,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
fbbc837d-7c6d-4a44-a474-e096b8b66ace,moving_peaks,value,ei,11,exact,False,slip,0.05,0,50,0,1,2,0.69037676787909,1.8270446433061085,1.130455138275809,107.50719172126396,2.1501438344252795,71.72922149678185,1.4638616631996295,1.690312929797278,92.7484578482163,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
a12701e5-53b1-45ba-9906-684d3c05a04d,moving_peaks,value,ei,11,exact,False,slip,0.15,0,50,0,1,2,0.69037676787909,1.6675034323130271,1.2899963492688902,154.06679633942375,3.081335926788475,86.19810068279999,1.7591449118938773,1.136758304525742,138.8238149293781,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
450dd07d-644d-481e-822b-2c5fcef55e1f,moving_peaks,value,ei,11,exact,False,slip,0.4,0,50,0,1,2,0.69037676787909,0.8756615487935843,2.081838232788333,184.40953201478612,3.688190640295723,109.18603759385434,2.228286481507231,3.696703021727093,156.48094616665668,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
c8773b4b-f848-43e9-bcf5-16b75fa3f367,moving_peaks,value,ei,11,exact,False,slip,0.01,20,50,0,21,22,0.07282439423052693,2.2666831690553035,0.6908166125266137,99.4814482154558,1.989628964309116,57.27005322093964,0.749959790774173,0.6916959314646554,56.89474922742706,"x0,x1,x2,x3",0.042490005572876965,-0.03514664715781535,-0.04756789899737131,0.0
7831443a-1439-475a-945a-bc1230f7d14a,moving_peaks,value,ei,11,exact,False,slip,0.05,20,50,0,21,22,0.10011077599121279,2.3358676766857127,0.6216321048962046,89.07511470944924,1.7815022941889849,57.28714953548885,0.7505493188620765,0.8693899617430367,62.25807838421149,"x0,x1,x2,x3",0.0738058771023481,-0.0355426620740914,0.0575463217538951,0.0
8ce7019c-1a5e-470c-b962-9069f42834b0,moving_peaks,value,ei,11,exact,False,slip,0.15,20,50,0,21,22,0.07696047702284901,1.853839006535688,1.1036607750462295,115.98760406931102,2.31975208138622,67.52738176482927,1.1036607750462295,1.1036607750462295,67.52738176482927,"x0,x1,x2,x3",0.07218619607673527,-0.025892085120720165,-0.006455079213842502,0.0
