iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.4905120302476643,-2.490825860894967,True,-2.981337891142631,qnei,0.0,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,0.4905120302476643,3.0449005135391944,3.0449005135391944,3.0449005135391944,3.0449005135391944,0.4905120302476643,3.0449005135391944,yerkes_dodson
2,0.14792608457745593,0.9282110229603695,0.07042057615419683,0.12977394939929798,-1.922423152278595,-1.2978052438670395,True,0.6246179084115555,qnei,0.0,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,0.4905120302476643,5.4578356960654535,8.502736209604649,3.0449005135391944,4.251368104802324,-1.922423152278595,5.4578356960654535,yerkes_dodson
3,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,1.2849654156782424,3.2329662751803276,True,1.9480008595020852,qnei,0.0,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.2849654156782424,2.2504471281086165,10.753183337713265,2.2504471281086165,3.584394445904422,1.2849654156782424,2.2504471281086165,yerkes_dodson
4,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,-0.5800672184088173,-3.703065056936666,True,-3.1229978385278487,qnei,0.0,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.2849654156782424,4.115479762195676,14.868663099908941,2.2504471281086165,3.7171657749772353,1.2849654156782424,2.2504471281086165,yerkes_dodson
5,0.6703605841024838,0.5123823134831604,0.8167364359696581,0.5490752688700263,1.5205660746098035,-0.2693889064523294,True,-1.789954981062133,qnei,0.0,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,2.014846469177055,16.883509569085994,2.014846469177055,3.376701913817199,1.2849654156782424,2.2504471281086165,yerkes_dodson
6,1.0,0.7107087843461557,0.475580098040669,0.5174270450553677,1.20916773499233,3.952008514353586,True,2.742840779361256,qnei,0.3897990000550635,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,2.3262448087945287,19.20975437788052,2.014846469177055,3.2016257296467536,1.20916773499233,2.3262448087945287,yerkes_dodson
7,1.0,0.9858359712021181,0.6468771578607508,0.3894708537913982,-0.15875910992954045,2.0747043024034926,True,2.233463412333033,qnei,0.3881845000432804,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,3.694171653716399,22.90392603159692,2.014846469177055,3.2719894330852743,1.20916773499233,2.3262448087945287,yerkes_dodson
8,1.0,0.7112518448077955,0.4303620667323765,0.02945124915777811,-0.31534000306169313,-3.0004245228139537,True,-2.6850845197522606,qnei,0.3409369000000879,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,3.8507525468485517,26.75467857844547,2.014846469177055,3.344334822305684,1.20916773499233,2.3262448087945287,yerkes_dodson
9,1.0,1.0,0.5878194176977672,0.584674098327157,0.2835077675200515,0.8501182214228562,True,0.5666104539028047,qnei,0.40506730001652613,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,3.251904776266807,30.006583354712276,2.014846469177055,3.334064817190253,1.20916773499233,2.3262448087945287,yerkes_dodson
10,1.0,0.7590210418412247,0.10103736117536202,0.44720497274613263,-0.43124928478217894,8.867662623966673,True,9.298911908748853,qnei,0.6447340000304393,False,2.0,11,224cd453-5d68-4313-adcc-e4668a3f0a5e,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,3.9666618285690376,33.973245183281314,2.014846469177055,3.3973245183281313,-0.43124928478217894,3.9666618285690376,yerkes_dodson
