run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
b2e5d7f2-4abc-49eb-bb24-678833d201ba,griewank,value,logei,10,exact,False,noise-self_report_conf-r0.3,gaussian,0.25,0,50,0,1,2,1433.2609662752625,2.486992739919618,0.2668630757393528,52.22535815257999,1.0445071630515996,25.924360373244077,0.5290685790457975,0.4109233190700743,32.31154527345819,"x0,x1,x2,x3,x4,x5",-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,2.7369902504167847,0.016865565242186,185.23846766696155,3.704769353339231,15.031408688038928,0.30676344261303934,0.016865565242186,15.031408688038928,0.0,-0.24999751049716679,0.2499975104971668,-133.01310951438157,-2.6602621902876313,10.89295168520515,0.22230513643275818,0.39405775382788827,17.280136585419257
aa041ded-95e4-41ef-beca-c620b219c111,griewank,value,logei,10,exact,False,noise-self_report_conf-r0.3,gaussian,1.0,0,50,0,1,2,1433.2609662752625,2.4482244487107394,0.3056313669482313,61.58699593089648,1.2317399186179296,25.44401027500991,0.5192655158165288,1.0900921302664626,56.63826377298312,"x0,x1,x2,x3,x4,x5",-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,2.7369902504167847,0.016865565242186,185.23846766696155,3.704769353339231,15.031408688038928,0.30676344261303934,0.016865565242186,15.031408688038928,0.0,-0.28876580170604527,0.28876580170604527,-123.65147173606508,-2.473029434721301,10.41260158697098,0.21250207320348946,1.0732265650242765,41.60685508494419
0c190396-0ec9-4c50-9f16-756c283d5d64,griewank,value,logei,11,exact,False,noise-self_report_conf-r0.3,gaussian,0.25,0,50,0,1,2,1096.3402760066645,2.6433996397026998,0.1104561759562714,48.99716356450323,0.9799432712900646,24.81883499987871,0.5065068367322185,0.2427916499859939,30.801581662781118,"x0,x1,x2,x3,x4,x5",-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.28044698280206,-500.1852013885283,1096.3402760066645,2.735756886806676,0.0180989288522948,144.16690394879913,2.883338078975983,15.525026722011303,0.316837280041047,0.0180989288522948,15.525026722011303,0.0,-0.09235724710397619,0.0923572471039766,-95.16974038429589,-1.9033948076859182,9.293808277867408,0.18966955669117153,0.2246927211336991,15.276554940769815
d28b2381-c16f-4bea-9022-e4d79b3905da,griewank,value,logei,11,exact,False,noise-self_report_conf-r0.3,gaussian,1.0,0,50,0,1,2,1096.3402760066645,1.969365697451762,0.7844901182072088,113.58173487646368,2.2716346975292736,72.54485968071974,1.480507340422852,1.0796837028454465,93.82045886174171,"x0,x1,x2,x3,x4,x5",-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.28044698280206,-500.1852013885283,1096.3402760066645,2.735756886806676,0.0180989288522948,144.16690394879913,2.883338078975983,15.525026722011303,0.316837280041047,0.0180989288522948,15.525026722011303,0.0,-0.766391189354914,0.766391189354914,-30.585169072335447,-0.6117033814467092,57.019832958708434,1.1636700603818049,1.0615847739931517,78.29543213973041
18114ff0-f03b-40c3-b12b-b2baa627e13f,griewank,value,logei,7,exact,False,noise-self_report_conf-r0.3,gaussian,0.25,0,50,0,1,2,1075.6730602218613,2.5514309850182286,0.2024248306407421,45.582089879260906,0.911641797585218,30.53025644312434,0.6230664580229457,0.2254336542830688,33.42530704357486,"x0,x1,x2,x3,x4,x5",-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.4393702897057494,-714.1533999545863,1075.6730602218613,2.733056451059028,0.0207993645999429,158.59894446059243,3.171978889211849,34.95629681776801,0.7133938126075104,0.0207993645999429,34.95629681776801,0.0,-0.1816254660407992,0.1816254660407992,-113.01685458133153,-2.2603370916266305,-4.426040374643673,-0.09032735458456476,0.20463428968312591,-1.5309897741931522
c78cae2e-799b-49b9-bd0e-a0f0128f6906,griewank,value,logei,7,exact,False,noise-self_report_conf-r0.3,gaussian,1.0,0,50,0,1,2,1075.6730602218613,1.9912790103061584,0.7625768053528124,76.07807255437432,1.5215614510874864,51.67553430415795,1.0546027409011827,1.267190075589539,70.6656643968825,"x0,x1,x2,x3,x4,x5",-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.4393702897057494,-714.1533999545863,1075.6730602218613,2.733056451059028,0.0207993645999429,158.59894446059243,3.171978889211849,34.95629681776801,0.7133938126075104,0.0207993645999429,34.95629681776801,0.0,-0.7417774407528694,0.7417774407528694,-82.52087190621812,-1.6504174381243624,16.719237486389936,0.3412089282936722,1.246390710989596,35.70936757911449
b1c99235-ef84-488b-ba6f-a009fc7394ed,griewank,value,logei,8,exact,False,noise-self_report_conf-r0.3,gaussian,0.25,0,50,0,1,2,1165.6913993258613,2.590890708826802,0.1629651068321687,36.380226774984685,0.7276045354996937,24.29481415701047,0.4958125338165402,0.3209399183216863,27.357085140919835,"x0,x1,x2,x3,x4,x5",133.09151582068571,-737.4335282982871,-254.10869041529085,-371.5001779887745,-754.2532399338406,-160.72746958567706,1165.6913993258613,2.732727178723648,0.0211286369353227,189.9559544264092,3.799119088528184,22.278670896934788,0.45466675299866915,0.0211286369353227,22.278670896934788,0.0,-0.14183646989684595,0.141836469896846,-153.5757276514245,-3.07151455302849,2.0161432600756832,0.04114578081787107,0.2998112813863636,5.078414243985048
53abe348-2b45-431e-a70d-333b152e74c1,griewank,value,logei,8,exact,False,noise-self_report_conf-r0.3,gaussian,1.0,0,50,0,1,2,1165.6913993258613,2.057248464528911,0.6966073511300599,76.5287239971362,1.530574479942724,47.83686551622252,0.9762625615555616,1.068625397331481,56.97748054968426,"x0,x1,x2,x3,x4,x5",133.09151582068571,-737.4335282982871,-254.10869041529085,-371.5001779887745,-754.2532399338406,-160.72746958567706,1165.6913993258613,2.732727178723648,0.0211286369353227,189.9559544264092,3.799119088528184,22.278670896934788,0.45466675299866915,0.0211286369353227,22.278670896934788,0.0,-0.6754787141947372,0.6754787141947372,-113.427230429273,-2.2685446085854597,25.55819461928773,0.5215958085568924,1.0474967603961582,34.698809652749475
51c14ac2-75d3-4987-9d92-6c750125f33d,griewank,value,logei,9,exact,False,noise-self_report_conf-r0.3,gaussian,0.25,0,50,0,1,2,1528.9105517963656,2.7147892940335696,0.0390665216254011,56.62513490112564,1.1325026980225128,33.868179003165935,0.6911873265952232,0.134281059581498,38.306294994708374,"x0,x1,x2,x3,x4,x5",-11.826665744640025,757.7045039534485,-691.8724987007575,-408.34329934880407,-277.3563631515326,-1020.27110774448,1528.9105517963656,2.7329026092305724,0.0209532064283983,195.76415783002008,3.9152831566004016,28.885262753170498,0.5894951582279694,0.0209532064283983,28.885262753170498,0.0,-0.018113315197002766,0.018113315197002797,-139.13902292889443,-2.782780458577889,4.982916249995437,0.10169216836725381,0.11332785315309969,9.421032241537876
37f8b174-99a0-404d-ae16-fcb8f2692b27,griewank,value,logei,9,exact,False,noise-self_report_conf-r0.3,gaussian,1.0,0,50,0,1,2,1528.9105517963656,1.5011792029439504,1.2526766127150204,155.685304323175,3.1137060864635,106.28364826614876,2.169054046247934,1.2833198292448966,155.9929183352959,"x0,x1,x2,x3,x4,x5",-11.826665744640025,757.7045039534485,-691.8724987007575,-408.34329934880407,-277.3563631515326,-1020.27110774448,1528.9105517963656,2.7329026092305724,0.0209532064283983,195.76415783002008,3.9152831566004016,28.885262753170498,0.5894951582279694,0.0209532064283983,28.885262753170498,0.0,-1.231723406286622,1.231723406286622,-40.07885350684509,-0.8015770701369016,77.39838551297827,1.5795588880199647,1.2623666228164983,127.10765558212542
cc3fd6c8-1cb0-4c92-8dd7-8b39f9621071,griewank,value,qnei,10,exact,False,noise-self_report_conf-r0.3,gaussian,0.25,0,50,0,1,2,1433.2609662752625,2.700137284576739,0.0537185310822319,88.29404287952272,1.7658808575904543,18.670605471886297,0.3810327647323734,0.1242198297031444,20.13446572039114,"x0,x1,x2,x3,x4,x5",-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,2.681496570751061,0.0723592449079095,106.18101841532436,2.123620368306488,20.945029416059644,0.42744957991958454,0.0723592449079095,20.945029416059644,0.0,0.01864071382567767,-0.0186407138256776,-17.88697553580164,-0.3577395107160335,-2.2744239441733463,-0.046416815187211136,0.05186058479523489,-0.8105636956685025
e697f7a9-99c7-42ca-abee-3c1c1a83d17e,griewank,value,qnei,10,exact,False,noise-self_report_conf-r0.3,gaussian,1.0,0,50,0,1,2,1433.2609662752625,2.5683934726392605,0.1854623430197102,102.74642896239573,2.0549285792479144,42.734045304187426,0.8721233735548454,0.5695491602269849,79.34856536493999,"x0,x1,x2,x3,x4,x5",-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,2.681496570751061,0.0723592449079095,106.18101841532436,2.123620368306488,20.945029416059644,0.42744957991958454,0.0723592449079095,20.945029416059644,0.0,-0.11310309811180064,0.1131030981118007,-3.434589452928634,-0.06869178905857343,21.789015888127782,0.44467379363526083,0.49718991531907536,58.40353594888035
