run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2
5d567336-4df3-4fd6-a0a3-7ac7eb84ca4b,hartmann_3,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.1061137750945342,3.052924126664923,0.0019768154908046,63.5214203926558,1.270428407853116,16.061976629062436,0.32779544140943745,0.0019768154908046,16.153905135508946,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
cba16a39-76d9-4a9a-afd1-c529993f68f3,hartmann_3,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,1.1061137750945342,3.045183362245511,0.0097175799102164,47.74053401322404,0.9548106802644808,28.100684153040312,0.5734833500620472,0.0097175799102164,35.567543218272476,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
5a2b3ed1-1474-4854-a054-f7d5ac9f8eb9,hartmann_3,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.1061137750945342,2.895338298409494,0.1595626437462329,77.93804726310819,1.5587609452621638,24.219677904118708,0.4942791409003818,0.8892103985309214,52.97437230137439,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
db70cc23-8c4e-404b-9ea0-549c604be830,hartmann_3,value,logei,11,exact,True,none,0.0,0,50,0,1,2,0.4900668224773924,3.05340215405113,0.0014987881045978,101.34320053413472,2.026864010682694,24.985914993989013,0.509916632530388,0.0014987881045978,25.023210555252042,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
dbb9940c-dec4-4000-9113-3e02c020b4bb,hartmann_3,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,0.4900668224773924,3.0322697898435216,0.022631152312206,51.20501008248983,1.0241002016497966,34.52271544429591,0.7045452131488962,0.0969212589386327,37.436918208222515,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
c9959d49-f3b3-4816-9fde-80e01f51aa01,hartmann_3,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,0.4900668224773924,2.971048217334267,0.0838527248214604,97.12263574441344,1.9424527148882689,55.168029180354345,1.1258781465378438,0.1425759672161004,99.03266460872207,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
18347382-21d6-4f28-bd03-8be46436b05a,hartmann_3,value,logei,7,exact,True,none,0.0,0,50,0,1,2,0.7252271835108848,3.0538831951483822,0.0010177470073453,77.27554496527397,1.5455108993054794,12.630220827106552,0.25775960871646025,0.0010177470073453,12.630580079611157,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
c5c9e329-c775-441c-9a75-7b9671211954,hartmann_3,value,logei,7,exact,False,gaussian,0.25,0,50,0,1,2,0.7252271835108848,3.0428069941120643,0.0120939480436632,73.07751619307919,1.461550323861584,27.172768792976186,0.5545463018974732,0.0312501953626158,31.678480975136477,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
2557de66-b193-44ed-8818-dfa45907ebea,hartmann_3,value,logei,7,exact,False,gaussian,1.0,0,50,0,1,2,0.7252271835108848,2.9773506342528724,0.0775503079028552,71.08607823590448,1.4217215647180896,25.229602138805106,0.5148898395674512,0.3069831104664855,45.50631711627896,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
dfaf335c-27d3-41c5-9975-faad204f8158,hartmann_3,value,logei,8,exact,True,none,0.0,0,50,0,1,2,0.48173555592227335,3.045943504975157,0.00895743718057,82.2702386867696,1.645404773735392,34.34314418533242,0.7008804935782127,0.0089988735634105,34.34637582260257,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
55548f11-90f7-40ce-8007-91343e2f9c16,hartmann_3,value,logei,8,exact,False,gaussian,0.25,0,50,0,1,2,0.48173555592227335,3.0177411764484643,0.0371597657072633,64.90797788980936,1.298159557796187,51.545983434087994,1.0519588455936326,0.0578095490402472,58.129752902522156,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
d6b9775c-3b5f-4042-9c47-d3314692da36,hartmann_3,value,logei,8,exact,False,gaussian,1.0,0,50,0,1,2,0.48173555592227335,1.5367130879233506,1.518187854232377,157.03272356288343,3.1406544712576685,132.45001357917042,2.7030615016157227,2.455666471905975,155.1091491139953,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
17a5449e-c4f8-4069-a57e-1299fbe23f01,hartmann_3,value,logei,9,exact,True,none,0.0,0,50,0,1,2,0.5388384081554914,3.04968035841474,0.0052205837409875,67.55526357667276,1.351105271533455,10.866921725107234,0.2217739127572905,0.0055918401174821,10.892233025281516,"x0,x1,x2",-0.09271512104990587,0.42925742051600996,0.3122319704389458
