dataset,acquisition,error_model,jitter_std,jitter_iteration,seed,ref,trt,delta,opt_z,share_removed
branin,logei,gaussian,0.25,20,11,0.0003351951839644,0.0027721394471745,0.0024369442632101,1.2500554659000687,-7.270224573002576
branin,logei,gaussian,1.0,20,11,0.0004407137147195,0.0032896274444083,0.0028489137296888,1.2500554659000687,-6.46431829674745
branin,logei,gaussian,5.0,20,11,0.0004407137147195,0.0032896274444083,0.0028489137296888,1.2500554659000687,-6.46431829674745
branin,logei,gaussian,0.05,0,7,0.0003987034487596,0.000735261058019,0.00033655760925940006,1.2500554659000687,-0.8441301681900648
branin,logei,gaussian,0.25,0,7,0.0103294954845479,0.0410044765812822,0.0306749810967343,1.2500554659000687,-2.969649499592853
branin,logei,gaussian,1.0,0,7,0.0596322022287711,0.0958521624290964,0.0362199602003253,1.2500554659000687,-0.6073892770448455
branin,logei,gaussian,5.0,0,7,0.033637482816919,0.1782997984816408,0.1446623156647218,1.2500554659000687,-4.300628452256227
branin,logei,gaussian,0.05,20,7,0.0,0.0007013497618451,0.0007013497618451,1.2500554659000687,
branin,logei,gaussian,0.25,20,7,0.0,0.010152026589986,0.010152026589986,1.2500554659000687,
branin,logei,gaussian,1.0,20,7,0.0,0.010152026589986,0.010152026589986,1.2500554659000687,
branin,logei,gaussian,5.0,20,7,0.0,0.010152026589986,0.010152026589986,1.2500554659000687,
branin,logei,gaussian,0.05,0,8,-0.0097488723520775,-0.0077974000135936,0.0019514723384838999,1.2500554659000687,
branin,logei,gaussian,0.25,0,8,-0.0094060635732635,0.008310679510426,0.0177167430836895,1.2500554659000687,
branin,logei,gaussian,1.0,0,8,0.0442528024421967,0.0387077106481516,-0.0055450917940450956,1.2500554659000687,0.12530487309336247
branin,logei,gaussian,5.0,0,8,0.0344476154799106,-0.0177601749735266,-0.052207790453437194,1.2500554659000687,1.5155705184843375
branin,logei,gaussian,0.05,20,8,0.0175151580084787,0.0057568648083245,-0.0117582932001542,1.2500554659000687,0.671320989194746
branin,logei,gaussian,0.25,20,8,0.0015788827258345,0.0227380363898715,0.021159153664037,1.2500554659000687,-13.401345975745969
branin,logei,gaussian,1.0,20,8,-0.0008007681236153,0.0394647528825252,0.040265521006140496,1.2500554659000687,
branin,logei,gaussian,5.0,20,8,0.060070519770654,0.0395985636210615,-0.020471956149592505,1.2500554659000687,0.3407987183688992
branin,logei,gaussian,0.05,0,9,0.0045810548005221,-0.0020668226867561,-0.0066478774872782,1.2500554659000687,1.451167422515999
branin,logei,gaussian,0.25,0,9,0.0402895326988658,0.0118845854260771,-0.0284049472727887,1.2500554659000687,0.7050205194757281
branin,logei,gaussian,1.0,0,9,0.0402515906973333,0.0654262181314948,0.025174627434161496,1.2500554659000687,-0.625431864878556
branin,logei,gaussian,5.0,0,9,0.1261423026458704,0.0864732208466875,-0.039669081799182895,1.2500554659000687,0.3144788145381264
branin,logei,gaussian,0.05,20,9,0.0007303087526856,0.000670383908118,-5.992484456759993e-05,1.2500554659000687,0.08205412347481167
branin,logei,gaussian,0.25,20,9,0.0003411548578464,0.0071038404416009,0.0067626855837545005,1.2500554659000687,-19.822920378285513
branin,logei,gaussian,1.0,20,9,0.0008280454103914,0.0516625905743422,0.0508345451639508,1.2500554659000687,-61.3910113213747
branin,logei,gaussian,5.0,20,9,0.0008280454103914,0.0516625905743422,0.0508345451639508,1.2500554659000687,-61.3910113213747
eggholder,logei,gaussian,0.05,0,10,0.2879146506584065,-0.0139456871256857,-0.3018603377840922,3.2050455310550587,1.0484368791021734
eggholder,logei,gaussian,0.25,0,10,0.3191830298894299,-0.0762759510329283,-0.3954589809223582,3.2050455310550587,1.2389724511962665
eggholder,logei,gaussian,1.0,0,10,0.0175132818127724,0.0084435036368704,-0.009069778175902,3.2050455310550587,0.5178799880492662
eggholder,logei,gaussian,5.0,0,10,0.3216274935304254,0.0068304868216853,-0.3147970067087401,3.2050455310550587,0.9787627396317748
eggholder,logei,gaussian,0.05,20,10,-0.0156692262865963,0.0142666095933328,0.029935835879929103,3.2050455310550587,
eggholder,logei,gaussian,0.25,20,10,0.0220799090464389,0.0142666095933328,-0.007813299453106099,3.2050455310550587,0.35386465753427754
eggholder,logei,gaussian,1.0,20,10,0.1451055688087821,0.0142666095933328,-0.13083895921544927,3.2050455310550587,0.9016811710918337
eggholder,logei,gaussian,5.0,20,10,0.5434395580341672,0.0142666095933328,-0.5291729484408344,3.2050455310550587,0.9737475688281864
eggholder,logei,gaussian,0.05,0,11,0.0882689387131279,0.0581948914575846,-0.030074047255543294,3.2050455310550587,0.3407092879329079
eggholder,logei,gaussian,0.25,0,11,0.0793919858028415,-0.0111024731829172,-0.0904944589857587,3.2050455310550587,1.139843752119875
eggholder,logei,gaussian,1.0,0,11,0.2020464143250709,0.1445338198482089,-0.057512594476861995,3.2050455310550587,0.2846504090111217
eggholder,logei,gaussian,5.0,0,11,0.2052679585009689,0.2495978544813389,0.04432989598036999,3.2050455310550587,-0.21596110909906452
eggholder,logei,gaussian,0.05,20,11,0.0716875669388391,0.1926389328459026,0.12095136590706351,3.2050455310550587,-1.6872014363418733
eggholder,logei,gaussian,0.25,20,11,-0.0844219068112477,0.180358020165641,0.2647799269768887,3.2050455310550587,
eggholder,logei,gaussian,1.0,20,11,0.1023002799061085,0.2608889079008949,0.1585886279947864,3.2050455310550587,-1.550226726068976
eggholder,logei,gaussian,5.0,20,11,0.1023002799061085,0.1060772911063284,0.003777011200219893,3.2050455310550587,-0.036920829578242165
eggholder,logei,gaussian,0.05,0,7,-0.0889834864185978,0.7173845336830103,0.806368020101608,3.2050455310550587,
eggholder,logei,gaussian,0.25,0,7,0.0724593081522904,-0.2974273002910598,-0.3698866084433502,3.2050455310550587,5.104749381072558
eggholder,logei,gaussian,1.0,0,7,-0.8044534601713509,0.2453369825347939,1.0497904427061449,3.2050455310550587,
eggholder,logei,gaussian,5.0,0,7,-0.2337669051540938,0.7133256611400782,0.947092566294172,3.2050455310550587,
eggholder,logei,gaussian,0.05,20,7,1.818038521483878e-05,0.0062691634522206,0.006250983067005761,3.2050455310550587,-343.8311671143099
eggholder,logei,gaussian,0.25,20,7,-0.5291418498359273,0.0853278109012218,0.614469660737149,3.2050455310550587,
eggholder,logei,gaussian,1.0,20,7,0.0009176479276646,0.2677179190064916,0.26680027107882703,3.2050455310550587,-290.7436098698873
eggholder,logei,gaussian,5.0,20,7,0.0026640586824393,0.8728254520511468,0.8701613933687075,3.2050455310550587,-326.62996468679853
eggholder,logei,gaussian,0.05,0,8,0.3403492653552917,0.3071232202916027,-0.03322604506368898,3.2050455310550587,0.09762337823472078
eggholder,logei,gaussian,0.25,0,8,0.1261253271868287,-0.2715235755854819,-0.3976489027723106,3.2050455310550587,3.1528077004175032
eggholder,logei,gaussian,1.0,0,8,0.2058523217376848,0.3697106231400786,0.16385830140239377,3.2050455310550587,-0.7959992873492896
eggholder,logei,gaussian,5.0,0,8,0.9158220801426704,0.5031586467035403,-0.41266343343913015,3.2050455310550587,0.4505934530152885
eggholder,logei,gaussian,0.05,20,8,0.0135892703741874,-0.0846569187754365,-0.09824618914962391,3.2050455310550587,7.229688308817591
eggholder,logei,gaussian,0.25,20,8,0.1467578301108018,0.7147910393793123,0.5680332092685105,3.2050455310550587,-3.870547887221056
eggholder,logei,gaussian,1.0,20,8,0.6620329461108077,0.3542092652495158,-0.30782368086129186,3.2050455310550587,0.4649673141943149
eggholder,logei,gaussian,5.0,20,8,0.3989079457513285,0.5829751728988796,0.18406722714755108,3.2050455310550587,-0.46142782842008123
eggholder,logei,gaussian,0.05,0,9,-0.0388186429986316,-0.2837394048235215,-0.2449207618248899,3.2050455310550587,
eggholder,logei,gaussian,0.25,0,9,0.9756801194377136,0.3153322253743764,-0.6603478940633372,3.2050455310550587,0.6768077783975931
eggholder,logei,gaussian,1.0,0,9,0.0332411375237681,0.4295915288319871,0.396350391308219,3.2050455310550587,-11.923490615350339
eggholder,logei,gaussian,5.0,0,9,0.7370030252255743,0.6155961153771212,-0.12140690984845304,3.2050455310550587,0.16473054477801374
eggholder,logei,gaussian,0.05,20,9,0.0027226552315897,0.3279730203885463,0.3252503651569566,3.2050455310550587,-119.46072399590965
eggholder,logei,gaussian,0.25,20,9,-0.0074030931028358,0.0741843227537547,0.08158741585659049,3.2050455310550587,
eggholder,logei,gaussian,1.0,20,9,0.1504920622395224,-0.1392303101439893,-0.28972237238351173,3.2050455310550587,1.9251671355422788
eggholder,logei,gaussian,5.0,20,9,0.3306602140186904,0.5263173049029798,0.1956570908842894,3.2050455310550587,-0.5917164587367925
griewank,logei,gaussian,0.05,0,10,0.0477066141635083,-0.0241143125329642,-0.0718209266964725,2.7538558156589708,1.5054710537686762
griewank,logei,gaussian,0.25,0,10,0.2505727337917209,0.1450390950138741,-0.1055336387778468,2.7538558156589708,0.4211696826741238
griewank,logei,gaussian,1.0,0,10,0.339819036539941,0.193243685741931,-0.14657535079801,2.7538558156589708,0.43133354826277404
griewank,logei,gaussian,5.0,0,10,0.6913046745833001,0.5691137297800001,-0.12219094480330006,2.7538558156589708,0.17675411333932245
griewank,logei,gaussian,0.05,20,10,0.0017312163199767,0.0221644891159792,0.020433272796002502,2.7538558156589708,-11.802842059782286
griewank,logei,gaussian,0.25,20,10,0.0029604941818593,0.0076070860923567,0.0046465919104974,2.7538558156589708,-1.5695325256741999
griewank,logei,gaussian,1.0,20,10,0.0029604941818593,0.2859950335739726,0.2830345393921133,2.7538558156589708,-95.6038154462297
griewank,logei,gaussian,5.0,20,10,0.0029604941818593,0.2859950335739726,0.2830345393921133,2.7538558156589708,-95.6038154462297
griewank,logei,gaussian,0.05,0,11,-0.008394536825133,-0.0229271554577236,-0.0145326186325906,2.7538558156589708,
griewank,logei,gaussian,0.25,0,11,0.2800108189963632,0.1039196602386545,-0.1760911587577087,2.7538558156589708,0.6288726963796203
griewank,logei,gaussian,1.0,0,11,0.1469474439807733,0.3617935256065731,0.21484608162579977,2.7538558156589708,-1.462060691943103
griewank,logei,gaussian,5.0,0,11,1.492484138141071,1.382471807856816,-0.11001233028425506,2.7538558156589708,0.0737108874210739
griewank,logei,gaussian,0.05,20,11,0.009498627699511,0.0060667868184941,-0.0034318408810169003,2.7538558156589708,0.3612985990801151
griewank,logei,gaussian,0.25,20,11,0.009498627699511,0.04075443704957,0.031255809350059,2.7538558156589708,-3.2905605250396412
griewank,logei,gaussian,1.0,20,11,0.009498627699511,0.251422778039554,0.241924150340043,2.7538558156589708,-25.469379155948758
griewank,logei,gaussian,5.0,20,11,0.009498627699511,0.251422778039554,0.241924150340043,2.7538558156589708,-25.469379155948758
griewank,logei,gaussian,0.05,0,7,-0.0152258564309687,0.0196017042543569,0.0348275606853256,2.7538558156589708,
griewank,logei,gaussian,0.25,0,7,0.0689271278249599,-0.24580774029056,-0.3147348681155199,2.7538558156589708,4.566197345619674
griewank,logei,gaussian,1.0,0,7,0.7398931086521289,0.4284664343705238,-0.3114266742816051,2.7538558156589708,0.42090765630853677
griewank,logei,gaussian,5.0,0,7,1.253305856772291,1.0768781382001464,-0.17642771857214457,2.7538558156589708,0.1407698828014008
griewank,logei,gaussian,0.05,20,7,0.0172851425858073,0.0083570798884777,-0.008928062697329599,2.7538558156589708,0.5165165779228437
griewank,logei,gaussian,0.25,20,7,0.0483723528858651,-0.0268636722595144,-0.0752360251453795,2.7538558156589708,1.555351779618813
griewank,logei,gaussian,1.0,20,7,0.0446283078369839,0.6534049587577907,0.6087766509208068,2.7538558156589708,-13.641042657151967
griewank,logei,gaussian,5.0,20,7,0.1220770958977767,1.405472156431061,1.2833950605332844,2.7538558156589708,-10.512988133400198
griewank,logei,gaussian,0.05,0,8,0.0360969472800654,-0.0913469133110969,-0.1274438605911623,2.7538558156589708,3.5305994050511686
griewank,logei,gaussian,0.25,0,8,0.1182323202353199,0.3576447432945496,0.2394124230592297,2.7538558156589708,-2.0249321216290337
griewank,logei,gaussian,1.0,0,8,0.3693952100618644,0.1751682842971349,-0.19422692576472947,2.7538558156589708,0.5257970879811933
griewank,logei,gaussian,5.0,0,8,0.6656766041503548,0.4722539735280059,-0.19342263062234888,2.7538558156589708,0.2905654628935419
griewank,logei,gaussian,0.05,20,8,0.00458114654675,0.0052821988741028,0.0007010523273528,2.7538558156589708,-0.15302988459300582
griewank,logei,gaussian,0.25,20,8,0.0313112838153536,0.0627768006283258,0.0314655168129722,2.7538558156589708,-1.0049257960334086
griewank,logei,gaussian,1.0,20,8,0.0313112838153536,0.3550405141524979,0.3237292303371443,2.7538558156589708,-10.339059626114803
griewank,logei,gaussian,5.0,20,8,0.0313112838153536,1.3208815095711497,1.2895702257557962,2.7538558156589708,-41.18547911866363
griewank,logei,gaussian,0.05,0,9,0.2923048451716136,-0.0146232362551993,-0.3069280814268129,2.7538558156589708,1.0500273481495455
griewank,logei,gaussian,0.25,0,9,0.3793406181966905,0.0365832121619034,-0.3427574060347871,2.7538558156589708,0.9035610467030589
griewank,logei,gaussian,1.0,0,9,1.6024219524742844,0.8566257956363594,-0.745796156837925,2.7538558156589708,0.4654180852217784
griewank,logei,gaussian,5.0,0,9,1.799667478144975,1.8055807508388435,0.005913272693868432,2.7538558156589708,-0.0032857584890979563
griewank,logei,gaussian,0.05,20,9,0.0094812534876719,0.0029843417050908,-0.0064969117825811,2.7538558156589708,0.6852376419456327
griewank,logei,gaussian,0.25,20,9,0.0094812534876719,0.1204238985893395,0.1109426451016676,2.7538558156589708,-11.701263471746847
griewank,logei,gaussian,1.0,20,9,0.0094812534876719,0.231445581669157,0.2219643281814851,2.7538558156589708,-23.410863180706702
griewank,logei,gaussian,5.0,20,9,0.0094812534876719,0.6269085056076874,0.6174272521200155,2.7538558156589708,-65.12084640736921
hartmann_3,logei,gaussian,0.05,0,10,-0.0018939548391391,0.0689214391957324,0.0708153940348715,3.0549009421557276,
hartmann_3,logei,gaussian,0.25,0,10,0.0737024030566649,0.0592316608588862,-0.014470742197778698,3.0549009421557276,0.19634016799497167
hartmann_3,logei,gaussian,1.0,0,10,0.118267757921429,0.097195980301272,-0.02107177762015701,3.0549009421557276,0.1781700946267707
hartmann_3,logei,gaussian,5.0,0,10,1.0519869876740586,1.0622868730211228,0.010299885347064164,3.0549009421557276,-0.009790886643795016
hartmann_3,logei,gaussian,0.05,20,10,0.0050787033429952,-0.0026443108094564,-0.0077230141524516,3.0549009421557276,1.5206665227067386
hartmann_3,logei,gaussian,0.25,20,10,0.0050787033429952,0.0181517696187132,0.013073066275718,3.0549009421557276,-2.5740952744855674
hartmann_3,logei,gaussian,1.0,20,10,0.0050787033429952,0.023819992807785,0.018741289464789798,3.0549009421557276,-3.6901721165971857
hartmann_3,logei,gaussian,5.0,20,10,0.0050787033429952,0.023819992807785,0.018741289464789798,3.0549009421557276,-3.6901721165971857
hartmann_3,logei,gaussian,0.05,0,11,0.0192975797115769,0.0080148610530139,-0.011282718658563,3.0549009421557276,0.584670141395728
hartmann_3,logei,gaussian,0.25,0,11,0.0476687072681543,0.0253592833442453,-0.022309423923909003,3.0549009421557276,0.4680098371120105
hartmann_3,logei,gaussian,1.0,0,11,-0.1186566943692904,0.0389323195483222,0.1575890139176126,3.0549009421557276,
hartmann_3,logei,gaussian,5.0,0,11,0.943062481481674,1.302421566580796,0.35935908509912207,3.0549009421557276,-0.3810554360454699
hartmann_3,logei,gaussian,0.05,20,11,0.0049493865509876,0.0385999337283312,0.033650547177343594,3.0549009421557276,-6.798932924450803
hartmann_3,logei,gaussian,0.25,20,11,0.0149012785800836,0.0393062548370637,0.024404976256980102,3.0549009421557276,-1.637777330704946
hartmann_3,logei,gaussian,1.0,20,11,0.0138550463722144,0.0974331300888541,0.0835780837166397,3.0549009421557276,-6.032320749517761
hartmann_3,logei,gaussian,5.0,20,11,0.0195476455967955,0.3386201361297424,0.3190724905329469,3.0549009421557276,-16.322809258689105
hartmann_3,logei,gaussian,0.05,0,7,0.1225022539742471,0.2407543692269887,0.1182521152527416,3.0549009421557276,-0.9653056283976702
hartmann_3,logei,gaussian,0.25,0,7,-0.0095002863616879,0.4446548473897225,0.4541551337514104,3.0549009421557276,
hartmann_3,logei,gaussian,1.0,0,7,1.098759661018977,1.4085045554762083,0.3097448944572314,3.0549009421557276,-0.28190413740706277
hartmann_3,logei,gaussian,5.0,0,7,1.140999547879492,1.1686768251459243,0.02767727726643221,3.0549009421557276,-0.024257044902313396
hartmann_3,logei,gaussian,0.05,20,7,0.0052393564701985,0.0050680403945373,-0.00017131607566119988,3.0549009421557276,0.03269792323458942
hartmann_3,logei,gaussian,0.25,20,7,0.006483158182212,0.0020394507441918,-0.0044437074380202,3.0549009421557276,0.6854232633429351
hartmann_3,logei,gaussian,1.0,20,7,0.006483158182212,0.010465368220217,0.003982210038005,3.0549009421557276,-0.6142392220092805
hartmann_3,logei,gaussian,5.0,20,7,0.006483158182212,0.010465368220217,0.003982210038005,3.0549009421557276,-0.6142392220092805
hartmann_3,logei,gaussian,0.05,0,8,-0.0593849100026862,-0.0116702115013713,0.0477146985013149,3.0549009421557276,
hartmann_3,logei,gaussian,0.25,0,8,0.1062714759369934,-0.2090061966983299,-0.3152776726353233,3.0549009421557276,2.9667196193101355
hartmann_3,logei,gaussian,1.0,0,8,0.435637988771699,0.9803899871447934,0.5447519983730944,3.0549009421557276,-1.2504694549459456
hartmann_3,logei,gaussian,5.0,0,8,1.5147891878995272,0.0098027230840254,-1.5049864648155018,3.0549009421557276,0.9935286552331296
hartmann_3,logei,gaussian,0.05,20,8,0.0075423068749641,0.0266857953748553,0.0191434884998912,3.0549009421557276,-2.5381476539274757
hartmann_3,logei,gaussian,0.25,20,8,0.0073359446800708,0.1172671004453793,0.1099311557653085,3.0549009421557276,-14.98527600186968
hartmann_3,logei,gaussian,1.0,20,8,0.0078725626759604,0.1479067249547463,0.1400341622787859,3.0549009421557276,-17.78762113973296
hartmann_3,logei,gaussian,5.0,20,8,0.0092203749287307,1.483984372493904,1.4747639975651732,3.0549009421557276,-159.94620706472648
hartmann_3,logei,gaussian,0.05,0,9,0.0420404592600345,0.0701299616196313,0.028089502359596792,3.0549009421557276,-0.6681540319494059
hartmann_3,logei,gaussian,0.25,0,9,0.1232403969427642,0.2212717841425788,0.0980313871998146,3.0549009421557276,-0.7954484863055313
hartmann_3,logei,gaussian,1.0,0,9,0.9296734514029458,0.7807805509746701,-0.14889290042827563,3.0549009421557276,0.1601561281583176
hartmann_3,logei,gaussian,5.0,0,9,1.124044072029324,0.6294783483858057,-0.49456572364351836,3.0549009421557276,0.4399878402904972
hartmann_3,logei,gaussian,0.05,20,9,0.0045828365807419,-9.806200955288225e-05,-0.004680898590294782,3.0549009421557276,1.0213976666689275
hartmann_3,logei,gaussian,0.25,20,9,0.0045828365807419,0.0038027747553958,-0.0007800618253460999,3.0549009421557276,0.17021375552078233
hartmann_3,logei,gaussian,1.0,20,9,0.0045828365807419,0.0111073179891196,0.006524481408377701,3.0549009421557276,-1.4236775179361678
hartmann_3,logei,gaussian,5.0,20,9,0.0045828365807419,0.0111073179891196,0.006524481408377701,3.0549009421557276,-1.4236775179361678
hartmann_6,logei,gaussian,0.05,0,10,-0.1451400329284604,0.9319139811863182,1.0770540141147786,7.967163963291937,
hartmann_6,logei,gaussian,0.25,0,10,1.0417272475572084,0.5167185783092991,-0.5250086692479092,7.967163963291937,0.5039790122405121
hartmann_6,logei,gaussian,1.0,0,10,1.869885657609787,1.0186610891022494,-0.8512245685075377,7.967163963291937,0.4552281392412143
hartmann_6,logei,gaussian,5.0,0,10,3.896001404007413,4.063627694737306,0.16762629072989332,7.967163963291937,-0.04302521312170815
hartmann_6,logei,gaussian,0.05,20,10,-0.0065464061024314,0.1715123281834595,0.1780587342858909,7.967163963291937,
hartmann_6,logei,gaussian,0.25,20,10,0.0759558882550885,0.2653568404840195,0.18940095222893097,7.967163963291937,-2.4935651017976537
hartmann_6,logei,gaussian,1.0,20,10,-0.0011823255501298,0.8977607633600506,0.8989430889101804,7.967163963291937,
hartmann_6,logei,gaussian,5.0,20,10,-0.0150313830631672,1.4137105751736183,1.4287419582367855,7.967163963291937,
hartmann_6,logei,gaussian,0.05,0,11,-0.1210178810010254,2.559838651910072,2.680856532911098,7.967163963291937,
hartmann_6,logei,gaussian,0.25,0,11,1.133503447697011,-0.1575386668717668,-1.2910421145687778,7.967163963291937,1.1389838444619158
hartmann_6,logei,gaussian,1.0,0,11,3.3640140721382386,1.2070861066618304,-2.156927965476408,7.967163963291937,0.6411768557512065
hartmann_6,logei,gaussian,5.0,0,11,3.0680830467558917,2.4015527080836416,-0.6665303386722501,7.967163963291937,0.21724651142576512
hartmann_6,logei,gaussian,0.05,20,11,0.0022453374708583,-0.1898000152415462,-0.1920453527124045,7.967163963291937,85.53072988132759
hartmann_6,logei,gaussian,0.25,20,11,0.0184514583116267,0.0687530469324662,0.0503015886208395,7.967163963291937,-2.7261578879726422
hartmann_6,logei,gaussian,1.0,20,11,0.1144410744697423,2.2911394537573706,2.1766983792876284,7.967163963291937,-19.020254653962876
hartmann_6,logei,gaussian,5.0,20,11,0.8162114827172301,2.3424739013318128,1.5262624186145826,7.967163963291937,-1.8699349996076249
