dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
hartmann_6,value,logei,0.19999999999999996,1.25,2.4213547779487223,209.93356385882467,0.0,2,2
hartmann_6,value,qnei,0.8,1.75,3.976004086229752,277.48699182380113,0.0,0,2
