iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,4.6694575066007085,-2.993338264789536,3.3632756252111955,-3.591351059640113,-1.505493670994009,-1.990397505728251,True,-0.48490383473424203,logei,0.0,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,-1.505493670994009,5.144432744432061,5.144432744432061,5.144432744432061,5.144432744432061,-1.505493670994009,5.144432744432061,rastrigin
2,0.13111927231042397,-3.7281832548300122,1.9357335529587827,3.4994966969577375,0.4328650376496048,-0.38929314249052716,True,-0.822158180140132,logei,0.0,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,3.206074035788447,8.350506780220508,3.206074035788447,4.175253390110254,0.4328650376496048,3.206074035788447,rastrigin
3,-0.7627878665730394,4.67892227536247,3.331408961380334,-1.6566752002910619,-0.793597498364218,-3.343544708076773,True,-2.549947209712555,logei,0.0,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,4.43253657180227,12.783043352022778,3.206074035788447,4.261014450674259,0.4328650376496048,3.206074035788447,rastrigin
4,0.7757880109518194,2.5938110946148036,3.3495443151339055,4.438409941520194,-1.2749206251678302,-1.4070992539918237,True,-0.13217862882399345,logei,0.0,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,4.913859698605882,17.69690305062866,3.206074035788447,4.424225762657165,0.4328650376496048,3.206074035788447,rastrigin
5,-3.6352543238530326,2.5147413610899196,-3.693041726793499,4.16285446259637,-1.5351377859513058,-0.264826165594634,True,1.2703116203566718,logei,0.0,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,5.174076859389357,22.870979910018015,3.206074035788447,4.574195982003603,-1.5351377859513058,5.174076859389357,rastrigin
6,-2.6556344517658896,-4.16999179348688,-2.710256677320849,3.731132280099211,-0.7872200922148115,-1.8069698249513744,True,-1.019749732736563,logei,0.2579492999939248,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,4.426159165652863,27.297139075670877,3.206074035788447,4.54952317927848,-1.5351377859513058,5.174076859389357,rastrigin
7,-3.7390151276005157,4.951986212176728,-3.889815289874869,4.999268974470956,-0.8823663134772359,-0.26566425190864884,True,0.6167020615685871,logei,0.40749170002527535,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,4.521305386915287,31.818444462586164,3.206074035788447,4.545492066083738,-1.5351377859513058,5.174076859389357,rastrigin
8,-4.687837940875354,4.741174019862643,-4.466118554020973,2.3135276641041997,-2.635798209599853,-3.9249064309972503,True,-1.2891082213973974,logei,0.32583600003272295,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,6.274737283037904,38.093181745624065,3.206074035788447,4.761647718203008,-1.5351377859513058,5.174076859389357,rastrigin
9,-2.792665417798487,4.4985459015355955,-2.2264388760734066,4.50050462851739,-1.7198402947900604,-2.618768643799699,True,-0.8989283490096387,logei,0.3721320999902673,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,5.358779368228112,43.45196111385218,3.206074035788447,4.827995679316909,-1.5351377859513058,5.174076859389357,rastrigin
10,-3.1504390034635086,-3.2941325039083686,-3.7859791063942647,4.7526437927763325,-0.8874204114703809,-0.10959266500390963,True,0.7778277464664712,logei,1.0857178999576718,False,1.2603883181217455,10,c741788d-bf53-42ad-a5c6-ba645f159dcf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,0.4328650376496048,4.526359484908433,47.97832059876061,3.206074035788447,4.797832059876061,-0.8874204114703809,4.526359484908433,rastrigin
