iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.791351848653666,-2.182991778943433,1.0562370565279933,2.841949009102631,1.3391024689964162,1.2603883181217455,True,-0.07871415087467071,qnei,0.0,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.3391024689964162,2.2998366044416354,2.2998366044416354,2.2998366044416354,2.2998366044416354,1.3391024689964162,2.2998366044416354,rastrigin
2,2.212604207140508,4.253492433822797,3.6904309676327385,4.282753321459327,-1.2001179385065637,-1.3230088355472842,True,-0.12289089704072054,qnei,0.0,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.3391024689964162,4.8390570119446155,7.138893616386251,2.2998366044416354,3.5694468081931254,1.3391024689964162,2.2998366044416354,rastrigin
3,-4.847741599051805,-0.642580478673831,-0.15417009175257057,-4.452821018930099,-0.6899366522635535,0.1575264403887061,True,0.8474630926522596,qnei,0.0,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.3391024689964162,4.3288757257016055,11.467769342087855,2.2998366044416354,3.8225897806959517,1.3391024689964162,2.2998366044416354,rastrigin
4,-5.062389241043016,3.385563514585672,4.949014981490438,2.914404891368238,-0.7944820906493475,-2.3997866806221797,True,-1.6053045899728322,qnei,0.0,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.3391024689964162,4.433421164087399,15.901190506175254,2.2998366044416354,3.9752976265438136,1.3391024689964162,2.2998366044416354,rastrigin
5,-1.8882202626224829,2.1026171349960068,-2.0563858104499535,2.4652644646476665,1.524825712460925,1.2603883181217455,True,-0.26443739433917957,qnei,0.0,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,2.114113360977127,18.015303867152383,2.114113360977127,3.6030607734304767,1.3391024689964162,2.2998366044416354,rastrigin
6,5.12,-2.4438552255120802,-1.3134083253784974,4.389654897770385,-1.6080217157251124,-2.047298158237111,True,-0.4392764425119986,qnei,0.30988440004875883,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,5.246960789163165,23.262264656315548,2.114113360977127,3.8770441093859245,1.3391024689964162,2.2998366044416354,rastrigin
7,0.9601051491533406,-1.7023756336817442,1.5504641122618188,0.28370740571273567,1.1261862513128433,1.2543828467287055,True,0.12819659541586215,qnei,0.4702598999720067,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,2.5127528221252087,25.775017478440756,2.114113360977127,3.682145354062965,1.3391024689964162,2.2998366044416354,rastrigin
8,5.12,-2.978662053264949,2.110523037476769,5.12,0.025516768573126628,0.766572045036792,True,0.7410552764636653,qnei,0.38724299997556955,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,3.613422304864925,29.38843978330568,2.114113360977127,3.67355497291321,1.3391024689964162,2.2998366044416354,rastrigin
9,-5.077909235092902,3.6034329755083667,-1.5255018454918732,0.6878651802562709,-0.9960138181747068,-0.13580993443876765,True,0.8602038837359391,qnei,0.36498409998603165,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,4.634952891612759,34.02339267491844,2.114113360977127,3.7803769638798266,1.3391024689964162,2.2998366044416354,rastrigin
10,-0.8843244605761001,1.8406072518814507,-3.1888288558401854,3.5358855551068715,0.6937177499930286,0.21619829517057032,True,-0.4775194548224583,qnei,0.371604899992235,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,2.9452213234450233,36.968613998363466,2.114113360977127,3.6968613998363464,1.3391024689964162,2.2998366044416354,rastrigin
11,0.4801300528969408,1.5193678177825565,-1.2428050941297806,4.20879813842348,-0.22258063411501436,0.3718958437221761,True,0.5944764778371905,qnei,0.4290578000363894,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,3.8615197075530663,40.83013370591653,2.114113360977127,3.7118303369015027,1.3391024689964162,2.2998366044416354,rastrigin
12,-5.12,1.3394251819212146,-2.1041222127727104,-2.8062949608864907,0.35118252647997694,0.8152378844763875,True,0.4640553579964105,qnei,0.5113109999801964,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,3.2877565469580747,44.1178902528746,2.114113360977127,3.6764908544062167,1.3391024689964162,2.2998366044416354,rastrigin
13,-3.829087640801528,-2.762662364199448,1.2152740359938625,-0.5273995057392169,0.3892534622051213,1.2603883181217455,True,0.8711348559166241,qnei,0.4653399999951944,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,3.2496856112329304,47.367575864107536,2.114113360977127,3.643659681854426,1.3391024689964162,2.2998366044416354,rastrigin
14,5.12,-2.2609461433052997,1.2549960703229,-5.12,-0.5615960993884939,-1.114637970531939,True,-0.553041871143445,qnei,0.4417906000162475,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,4.200535172826545,51.568111036934084,2.114113360977127,3.683436502638149,1.3391024689964162,2.2998366044416354,rastrigin
15,-2.2175764134670564,-2.243053011157717,1.4211061139882446,2.6583566632522477,0.16127233048225492,-0.5814750210311297,True,-0.7427473515133847,qnei,0.37326459999894723,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,3.477666742955797,55.04577777988988,2.114113360977127,3.6697185186593253,1.3391024689964162,2.2998366044416354,rastrigin
16,4.7517090848040855,-2.292286586521198,1.7083105553952054,1.7298644651773947,-0.29525781660217965,-0.4499793193496129,True,-0.15472150274743324,qnei,0.30920590000459924,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.524825712460925,3.9341968900402313,58.979974669930115,2.114113360977127,3.686248416870632,1.3391024689964162,2.2998366044416354,rastrigin
17,2.0635672940079304,-1.80334389037345,0.885243477920966,2.2830131472022317,1.8930583500759333,1.2603883181217455,True,-0.6326700319541878,qnei,0.34742150001693517,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.8930583500759333,1.7458807233621185,60.725855393292235,1.7458807233621185,3.572109140781896,1.3391024689964162,2.2998366044416354,rastrigin
18,-0.9888461429627579,-2.0549289166067886,1.197952277720787,-0.579547869204942,2.011013688757241,1.2603883181217455,True,-0.7506253706354957,qnei,0.3388480000430718,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.011013688757241,1.6279253846808106,62.35378077797304,1.6279253846808106,3.4640989321096134,1.3391024689964162,2.2998366044416354,rastrigin
19,3.3600480205826466,-1.4644550703229406,0.9508130221224306,4.067625558477522,0.28118995459086266,1.2574143511520997,True,0.9762243965612369,qnei,0.4425096000195481,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.011013688757241,3.357749118847189,65.71152989682024,1.6279253846808106,3.4585015735168545,1.3391024689964162,2.2998366044416354,rastrigin
20,-1.9345850909974984,-2.556417142154272,1.9718230541298127,-0.837154936237342,1.6732737492245386,1.2603883181217455,True,-0.4128854311027932,qnei,0.32759970001643524,False,1.2603883181217455,9,dc09036b-fc07-45ff-ac08-ce31651e58b8,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.011013688757241,1.9656653242135131,67.67719522103376,1.6279253846808106,3.3838597610516876,1.3391024689964162,2.2998366044416354,rastrigin
