User_ID;Run;Phase;value;x0;x1;x2;x3
29;1;sampling;-0.35964044414101126;0.8309833188891115;0.3609466668342566;0.7027393055820549;0.8601187866525944
29;2;sampling;-0.016034130364715238;0.6413174807881646;0.5483632088133139;0.7623134225311933;0.7163143826400404
29;3;sampling;-2.4781112279704303;0.467168753910852;0.572458938182647;0.7463223600913117;0.0635639191391969
29;4;sampling;1.4536695929811856;0.646876042708874;0.7360571428957442;0.3987588451279413;0.5071825303221235
29;5;sampling;0.6839705835251761;0.228720627763624;0.6501941808471887;0.9712842642006732;0.2987130847246813
29;6;optimization;-0.3671569360333523;0.8518929170047561;0.3012022206360367;0.6698595842038952;0.8535105881730315
29;7;optimization;1.6736916511402293;0.8140183987586288;0.4340759158667567;0.7566751742593385;0.8822139257077966
29;8;optimization;2.2532281946255;0.775049644251451;0.5766689056944478;0.8554743353483782;0.916359008179642
29;9;optimization;0.7653223239133453;0.7286453563562215;0.7329974064628593;0.9641316843814096;0.949305686521332
29;10;optimization;2.3854860587966042;0.6832233995095849;0.8850382590022815;1.0;0.9820009116936868
29;11;optimization;0.9297635380380456;0.6365025905518428;1.0;1.0;1.0
29;12;optimization;3.7216826137894947;0.5149488278876714;1.0;1.0;1.0
29;13;optimization;3.371972620705794;0.8154125978157701;1.0;1.0;1.0
29;14;optimization;2.2799926534395514;1.0;1.0;1.0;1.0
29;15;optimization;1.5847155745880774;1.0;1.0;1.0;1.0
29;16;optimization;2.3595304251268727;1.0;1.0;1.0;1.0
29;17;optimization;0.7192693348968245;1.0;1.0;0.8578008257059998;1.0
29;18;optimization;1.5995173174245538;1.0;1.0;1.0;1.0
29;19;optimization;2.469931291446759;1.0;1.0;1.0;0.9695698000062472
29;20;optimization;0.428734872069099;1.0;0.0;1.0;0.5292913887795437
