dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
weber_fechner,value,exact,gaussian,0,0.05,logei,5,2,1.0,0.0,1.0,0.3275648614661916,0.0537823175000165,0.006684997172779439,8.690309229712884,0.0,True
weber_fechner,value,exact,gaussian,0,0.05,logpi,5,2,2.0,1.0,2.0,14.639793126770329,17.95030933338957,0.2987712883014353,29.556421567970904,0.0,False
weber_fechner,value,exact,gaussian,0,0.25,logei,5,2,1.2,0.19999999999999996,1.2,9.225871848942745,6.213249799362057,0.18828309895801526,17.58861621718944,0.0,True
weber_fechner,value,exact,gaussian,0,0.25,logpi,5,2,1.8,0.8,1.8,20.757838757025514,20.169553286984005,0.42362936238827587,35.67446719822608,0.0,False
weber_fechner,value,exact,gaussian,0,1.0,logei,5,2,1.2,0.19999999999999996,1.1,14.05550959592953,14.2700921015594,0.2868471346108068,22.418253964176227,0.0,True
weber_fechner,value,exact,gaussian,0,1.0,logpi,5,2,1.8,0.8,1.9,24.15026907104322,19.493432680652482,0.4928626341029229,39.0668975122438,0.0,False
weber_fechner,value,exact,gaussian,0,5.0,logpi,5,2,1.4,0.3999999999999999,1.8,24.152732191274414,20.26836180090247,0.49291290186274317,39.06936063247498,0.0,True
weber_fechner,value,exact,gaussian,0,5.0,logei,5,2,1.6,0.6000000000000001,1.2,26.21588677399645,24.213942841730372,0.5350180974284988,34.57863114224314,0.0,False
weber_fechner,value,exact,gaussian,20,0.05,logei,5,2,1.3,0.30000000000000004,1.0,0.0,0.0,0.0,8.362744368246691,0.09171223054328134,True
weber_fechner,value,exact,gaussian,20,0.05,logpi,5,2,1.7,0.7,2.0,0.2209426348520079,0.7058053452461159,0.007618711546620976,15.13757107605258,-0.006731783388811227,False
weber_fechner,value,exact,gaussian,20,0.25,logei,5,2,1.2,0.19999999999999996,1.0,0.0,0.0,0.0,8.362744368246691,7.354759679581991e-05,True
weber_fechner,value,exact,gaussian,20,0.25,logpi,5,2,1.8,0.8,2.0,3.22337857478763,2.728486846858315,0.11115098533750445,18.140007015988203,-0.23345670378311922,False
weber_fechner,value,exact,gaussian,20,1.0,logei,5,2,1.0,0.0,1.0,0.0,0.0,0.0,8.362744368246691,-0.2034893135785356,True
weber_fechner,value,exact,gaussian,20,1.0,logpi,5,2,2.0,1.0,2.0,4.414524491140755,2.640069939554828,0.15222498245312946,19.331152932341332,-0.26586031161126844,False
weber_fechner,value,exact,gaussian,20,5.0,logei,5,2,1.0,0.0,1.0,0.0,0.0,0.0,8.362744368246691,-0.46510981146961194,True
weber_fechner,value,exact,gaussian,20,5.0,logpi,5,2,2.0,1.0,2.0,3.7497919672348288,2.45195620273713,0.12930317128395968,18.666420408435407,-0.24923458120419845,False
