iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.832242835730762,-1.4186451182120017,1.4283333504640563,2.9978067462816087,0.7186728950907085,2.8561874254819473,True,2.137514530391239,logei,0.0,False,0,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7186728950907085,0.04555098836775129,0.04555098836775129,0.04555098836775129,0.04555098836775129,0.7186728950907085,0.04555098836775129,powell
2,2.4446716664320878,4.238421084414568,3.7435428426459616,4.264138661438862,0.5424690590072753,-3.121995855847599,True,-3.6644649148548742,logei,0.0,False,1,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7186728950907085,0.22175482445118455,0.26730581281893584,0.04555098836775129,0.13365290640946792,0.7186728950907085,0.04555098836775129,powell
3,-3.760710389791625,-0.06476799883442164,0.3644989427955929,-3.4136122236690323,0.7551481941336495,-1.8121971896148121,True,-2.567345383748462,logei,0.0,False,2,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,0.009075689324810288,0.2763815021437461,0.009075689324810288,0.09212716738124871,0.7186728950907085,0.04555098836775129,powell
4,-3.9493655438854636,3.4755929327413133,4.8497201985755805,3.0614886740541163,-1.8810662657976072,-6.3404600159454585,True,-4.459393750147852,logei,0.0,False,3,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,2.645290149256067,2.921671651399813,0.009075689324810288,0.7304179128499533,0.7186728950907085,0.04555098836775129,powell
5,-1.1595685901955415,2.348003341305084,-1.3073703412157798,2.6667363458817377,0.4336495966758633,-2.0469391898242497,True,-2.480588786500113,logei,0.0,False,4,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,0.33057428678259654,3.25224593818241,0.009075689324810288,0.650449187636482,0.7186728950907085,0.04555098836775129,powell
6,5.0,-2.1750895163824966,-2.36313284041022,2.5170576019267616,0.6825439631969179,4.874120628790902,True,4.191576665593984,logei,0.6144228000193834,False,0,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,0.08167992026154192,3.3339258584439517,0.009075689324810288,0.5556543097406587,0.6825439631969179,0.08167992026154192,powell
7,5.0,-4.0,-4.0,-2.6042920464685935,-2.7060597609324866,-5.021403953903967,True,-2.31534419297148,logei,0.8818189999437891,False,1,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,3.470283644390946,6.8042095028348974,0.009075689324810288,0.9720299289764139,0.6825439631969179,0.08167992026154192,powell
8,5.0,-4.0,-4.0,2.9720428714201343,0.5761279248048397,-1.8577732553245911,True,-2.433901180129431,logei,0.6700434000231326,False,2,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,0.18809595865362017,6.992305461488518,0.009075689324810288,0.8740381826860647,0.6825439631969179,0.08167992026154192,powell
9,5.0,-1.8473611567024486,-4.0,4.250059129501477,0.5696863360247637,-4.757009168744205,True,-5.326695504768969,logei,0.643644800002221,False,3,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,0.1945375474336961,7.186843008922214,0.009075689324810288,0.7985381121024682,0.6825439631969179,0.08167992026154192,powell
10,4.554335700418316,-1.5508326093603257,-1.0725667656252744,2.2954585248284793,0.7207871115326139,-5.458519366251377,True,-6.179306477783991,logei,0.7790087000466883,False,4,9,822e433b-63ee-4c8c-bafb-0c14e10d5c81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7551481941336495,0.04343677192584594,7.2302797808480594,0.009075689324810288,0.7230279780848059,0.6825439631969179,0.08167992026154192,powell
