iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,-0.7589797958595326,-0.7589797958595326,0.0,False,True,0.0,logei,0.0,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,0.9657300948112961,0.9657300948112961,0.0,False,True,0.0,logei,0.0,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,0.9657300948112961,2.2393154362437624,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,-1.4386092571271623,-1.4386092571271623,0.0,False,True,0.0,logei,0.0,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,0.9657300948112961,2.2393154362437624,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,-0.13131650356244426,-0.13131650356244426,0.0,False,True,0.0,logei,0.0,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,0.9657300948112961,2.2393154362437624,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,,-0.5776674838730664,0.0,False,True,,logei,0.0,False,True,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,0.9657300948112961,2.2393154362437624,eggholder
6,69.48621074034143,240.05384883100558,-0.5840169757435798,-0.5840169757435798,-0.5840169757435798,0.0,False,True,0.0,logei,0.27048399997875094,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.7890625067986385,21.75513310768484,2.2393154362437624,3.6258555179474734,0.9657300948112961,2.2393154362437624,eggholder
7,120.95392870756001,302.91717725294365,1.3655374691328672,1.3655374691328672,1.3655374691328672,0.0,False,True,0.0,logei,0.3175526999984868,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.3655374691328672,1.8395080619221915,23.594641169607034,1.8395080619221915,3.370663024229576,1.3655374691328672,1.8395080619221915,eggholder
8,173.65161497482626,297.83353701918475,1.3582517801596723,1.3582517801596723,1.3582517801596723,0.0,False,True,0.0,logei,0.369482500012964,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.3655374691328672,1.8467937508953864,25.44143492050242,1.8395080619221915,3.1801793650628025,1.3655374691328672,1.8395080619221915,eggholder
9,164.66230495865395,314.50826039337574,1.502680562565316,1.502680562565316,1.502680562565316,0.0,False,True,0.0,logei,0.4029916999861598,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.502680562565316,1.7023649684897428,27.143799888992163,1.7023649684897428,3.0159777654435738,1.502680562565316,1.7023649684897428,eggholder
10,377.8286472259476,326.9351530283653,-0.08559882192877297,-0.08559882192877297,-0.08559882192877297,0.0,False,True,0.0,logei,0.31013480003457516,False,False,9,1824ab6e-d3de-4bcb-87dc-4d4f5a6b7a20,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.502680562565316,3.290644352983832,30.434444241975996,1.7023649684897428,3.0434444241975998,1.502680562565316,1.7023649684897428,eggholder
