iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3387277521627092,-1.3387277521627092,0.0,False,True,0.0,logei,0.0,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.3260358375542693,-1.3260358375542693,0.0,False,True,0.0,logei,0.0,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.7350220338372151,-0.7350220338372151,0.0,False,True,0.0,logei,0.0,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.3037211741727988,2.3037211741727988,0.0,False,True,0.0,logei,0.0,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,,-0.9373089677051462,0.0,False,True,,logei,0.0,False,True,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-461.8958928556799,-0.26673528644332356,-0.26673528644332356,-0.26673528644332356,0.0,False,True,0.0,logei,0.1518995999940671,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.471780817498382,21.530381889860216,0.90132435688226,3.588396981643369,2.3037211741727988,0.90132435688226,eggholder
7,-512.0,-345.0508071859556,-0.5299450505554717,-0.5299450505554717,-0.5299450505554717,0.0,False,True,0.0,logei,0.28511970001272857,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.73499058161053,25.265372471470748,0.90132435688226,3.609338924495821,2.3037211741727988,0.90132435688226,eggholder
8,-452.92201143412314,-512.0,-0.9480797939143548,-0.9480797939143548,-0.9480797939143548,0.0,False,True,0.0,logei,0.29385969997383654,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.153125324969413,29.41849779644016,0.90132435688226,3.67731222455502,2.3037211741727988,0.90132435688226,eggholder
9,-417.6703455005886,-371.4360509345259,1.2774634661234616,1.2774634661234616,1.2774634661234616,0.0,False,True,0.0,logei,0.17789769999217242,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,1.9275820649315971,31.346079861371756,0.90132435688226,3.4828977623746393,2.3037211741727988,0.90132435688226,eggholder
10,-451.00976275499056,-362.5094881396632,2.2054462853126156,2.2054462853126156,2.2054462853126156,0.0,False,True,0.0,logei,0.23671700002159923,False,False,11,fbcbb7aa-2691-4e48-be43-259ac59329cf,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.9995992457424432,32.3456791071142,0.90132435688226,3.2345679107114202,2.3037211741727988,0.90132435688226,eggholder
