iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-177.18038875590582,498.97148757803575,0.44332084815357076,0.44332084815357076,0.44332084815357076,0.0,False,True,0.0,logei,0.0,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.44332084815357076,2.761724682901488,2.761724682901488,2.761724682901488,2.761724682901488,0.44332084815357076,2.761724682901488,eggholder
2,-185.64010139083086,295.47411027970963,0.40041572224414207,0.40041572224414207,0.40041572224414207,0.0,False,True,0.0,logei,0.0,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.44332084815357076,2.8046298088109167,5.566354491712405,2.761724682901488,2.7831772458562023,0.44332084815357076,2.761724682901488,eggholder
3,378.77402797692525,-111.52915810386537,1.222393723857696,1.222393723857696,1.222393723857696,0.0,False,True,0.0,logei,0.0,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,1.9826518071973627,7.5490062989097675,1.9826518071973627,2.5163354329699223,1.222393723857696,1.9826518071973627,eggholder
4,-63.608961922254025,-130.30512323650248,0.46099718007714546,0.46099718007714546,0.46099718007714546,0.0,False,True,0.0,logei,0.0,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,2.744048350977913,10.293054649887681,1.9826518071973627,2.5732636624719203,1.222393723857696,1.9826518071973627,eggholder
5,-402.47951721187906,-21.53937493737783,-1.2619283954788965,-1.2619283954788965,-1.2619283954788965,0.0,False,True,0.0,logei,0.0,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,4.466973926533955,14.760028576421636,1.9826518071973627,2.952005715284327,1.222393723857696,1.9826518071973627,eggholder
6,496.7815259231841,-172.55251697120556,0.09722400275985883,0.09722400275985883,0.09722400275985883,0.0,False,True,0.0,logei,0.1252673999988474,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,3.1078215282952,17.867850104716837,1.9826518071973627,2.977975017452806,1.222393723857696,1.9826518071973627,eggholder
7,310.9786660575346,-77.00769394149195,-0.30597118439684545,-0.30597118439684545,-0.30597118439684545,0.0,False,True,0.0,logei,0.1838251000153832,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,3.511016715451904,21.378866820168742,1.9826518071973627,3.0541238314526775,1.222393723857696,1.9826518071973627,eggholder
8,405.09999147524536,-124.93801691587909,0.2615228287904773,0.2615228287904773,0.2615228287904773,0.0,False,True,0.0,logei,0.304008100007195,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,2.9435227022645813,24.322389522433323,1.9826518071973627,3.0402986903041653,1.222393723857696,1.9826518071973627,eggholder
9,367.0941951546776,152.10673166444369,0.8958165355723908,0.8958165355723908,0.8958165355723908,0.0,False,True,0.0,logei,0.266212800052017,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,2.309228995482668,26.63161851791599,1.9826518071973627,2.9590687242128877,1.222393723857696,1.9826518071973627,eggholder
10,372.4249704432964,-506.17558942226424,0.43856094974448956,0.43856094974448956,0.43856094974448956,0.0,False,True,0.0,logei,0.1836788000073284,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,2.766484581310569,29.398103099226557,1.9826518071973627,2.9398103099226556,1.222393723857696,1.9826518071973627,eggholder
11,369.06766852327183,-110.50588797878142,1.3496400717936485,1.3496400717936485,1.3496400717936485,0.0,False,True,0.0,logei,0.2490871000336483,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.3496400717936485,1.8554054592614102,31.253508558487965,1.8554054592614102,2.841228050771633,1.3496400717936485,1.8554054592614102,eggholder
12,364.650023583491,-124.61618607510373,1.1769820316092638,1.1769820316092638,1.1769820316092638,0.0,False,True,0.0,logei,0.20758200000273064,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.3496400717936485,2.028063499445795,33.28157205793376,1.8554054592614102,2.7734643381611463,1.3496400717936485,1.8554054592614102,eggholder
13,371.79842227931397,512.0,2.665134167871505,2.665134167871505,2.665134167871505,0.0,False,True,0.0,logei,0.18785659997956827,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.665134167871505,0.5399113631835539,33.821483421117314,0.5399113631835539,2.601652570855178,2.665134167871505,0.5399113631835539,eggholder
14,386.15758270810994,512.0,2.105615115010126,2.105615115010126,2.105615115010126,0.0,False,True,0.0,logei,0.12413550005294383,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.665134167871505,1.0994304160449326,34.920913837162246,0.5399113631835539,2.494350988368732,2.665134167871505,0.5399113631835539,eggholder
15,367.83579937754894,512.0,2.756371316584839,2.756371316584839,2.756371316584839,0.0,False,True,0.0,logei,0.1370871000108309,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.756371316584839,0.4486742144702198,35.36958805163246,0.4486742144702198,2.3579725367754976,2.756371316584839,0.4486742144702198,eggholder
16,512.0,512.0,0.40926290471147625,0.40926290471147625,0.40926290471147625,0.0,False,True,0.0,logei,0.1310179000138305,False,False,8,7cc25939-15aa-4480-b8bc-a715ac0056f0,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.756371316584839,2.7957826263435823,38.16537067797604,0.4486742144702198,2.3853356673735027,2.756371316584839,0.4486742144702198,eggholder
