iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,128.09775780317898,406.7469321928453,-1.376274054829661,-1.376274054829661,-1.376274054829661,0.0,False,True,0.0,ucb,0.0,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.376274054829661,4.58131958588472,4.58131958588472,4.58131958588472,4.58131958588472,-1.376274054829661,4.58131958588472,eggholder
2,282.30214681107816,-281.38783744963393,-0.4721201176591365,-0.4721201176591365,-0.4721201176591365,0.0,False,True,0.0,ucb,0.0,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.4721201176591365,3.6771656487141953,8.258485234598915,3.6771656487141953,4.129242617299457,-0.4721201176591365,3.6771656487141953,eggholder
3,-204.62972425090516,382.5187280857722,-1.041347350535986,-1.041347350535986,-1.041347350535986,0.0,False,True,0.0,ucb,0.0,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.4721201176591365,4.246392881591045,12.50487811618996,3.6771656487141953,4.168292705396653,-0.4721201176591365,3.6771656487141953,eggholder
4,-506.6083281248515,328.93790042395267,0.41221577617518584,0.41221577617518584,0.41221577617518584,0.0,False,True,0.0,ucb,0.0,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.41221577617518584,2.792829754879873,15.297707871069834,2.792829754879873,3.8244269677674585,0.41221577617518584,2.792829754879873,eggholder
5,304.19909504209534,-32.834608288029926,-0.9877282117936217,,-0.9877282117936217,0.0,False,True,,ucb,0.0,False,True,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.41221577617518584,4.19277374284868,19.490481613918515,2.792829754879873,3.898096322783703,0.41221577617518584,2.792829754879873,eggholder
6,-512.0,28.02266471189337,1.5308118647806106,1.5308118647806106,1.5308118647806106,0.0,False,True,0.0,ucb,0.10627679998287931,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,1.6742336662744481,21.164715280192965,1.6742336662744481,3.5274525466988274,1.5308118647806106,1.6742336662744481,eggholder
7,-512.0,-313.48458976399655,0.6003925188569945,0.6003925188569945,0.6003925188569945,0.0,False,True,0.0,ucb,0.15183060005074367,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,2.604653012198064,23.76936829239103,1.6742336662744481,3.395624041770147,1.5308118647806106,1.6742336662744481,eggholder
8,-303.620495451464,-79.08285035311813,0.6051238025841187,0.6051238025841187,0.6051238025841187,0.0,False,True,0.0,ucb,0.20375369995599613,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,2.59992172847094,26.369290020861968,1.6742336662744481,3.296161252607746,1.5308118647806106,1.6742336662744481,eggholder
9,-512.0,-43.09565696780222,1.1193612973857137,1.1193612973857137,1.1193612973857137,0.0,False,True,0.0,ucb,0.2742617999901995,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,2.085684233669345,28.45497425453131,1.6742336662744481,3.1616638060590345,1.5308118647806106,1.6742336662744481,eggholder
10,-512.0,140.2825465856884,-1.1043056132763942,-1.1043056132763942,-1.1043056132763942,0.0,False,True,0.0,ucb,0.18662380002206191,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,4.309351144331453,32.764325398862766,1.6742336662744481,3.276432539886277,1.5308118647806106,1.6742336662744481,eggholder
11,253.55967262477657,6.6031219237726,0.9733452711445656,0.9733452711445656,0.9733452711445656,0.0,False,True,0.0,ucb,0.2028347000014037,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,2.231700259910493,34.99602565877326,1.6742336662744481,3.1814568780702968,1.5308118647806106,1.6742336662744481,eggholder
12,-512.0,-404.8475798625061,0.662895814387102,0.662895814387102,0.662895814387102,0.0,False,True,0.0,ucb,0.21384579996811226,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,2.5421497166679567,37.53817537544122,1.6742336662744481,3.128181281286768,1.5308118647806106,1.6742336662744481,eggholder
13,512.0,269.03420101587517,0.6931801904606523,0.6931801904606523,0.6931801904606523,0.0,False,True,0.0,ucb,0.2567253999877721,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,2.5118653405944062,40.050040716035625,1.6742336662744481,3.080772362771971,1.5308118647806106,1.6742336662744481,eggholder
14,512.0,-512.0,-1.7665208170598223,-1.7665208170598223,-1.7665208170598223,0.0,False,True,0.0,ucb,0.21469320001779124,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,4.971566348114881,45.02160706415051,1.6742336662744481,3.2158290760107504,1.5308118647806106,1.6742336662744481,eggholder
15,-512.0,262.14479655870446,1.5015596419583808,1.5015596419583808,1.5015596419583808,0.0,False,True,0.0,ucb,0.3411251000361517,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,1.703485889096678,46.725092953247184,1.6742336662744481,3.1150061968831455,1.5308118647806106,1.6742336662744481,eggholder
16,-512.0,2.7813254535427707,1.8495354243906734,1.8495354243906734,1.8495354243906734,0.0,False,True,0.0,ucb,0.31745820003561676,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.8495354243906734,1.3555101066643853,48.08060305991157,1.3555101066643853,3.005037691244473,1.8495354243906734,1.3555101066643853,eggholder
17,-512.0,-178.59504716080522,-1.3874269324285637,-1.3874269324285637,-1.3874269324285637,0.0,False,True,0.0,ucb,0.22927459998754784,False,False,7,cc740ed7-6e27-4300-95d9-e0dda2ce31e8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.8495354243906734,4.592472463483622,52.67307552339519,1.3555101066643853,3.098416207258541,1.8495354243906734,1.3555101066643853,eggholder
