iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3387277521627092,-1.3387277521627092,0.0,False,True,0.0,ucb,0.0,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,,-1.3260358375542693,0.0,False,True,,ucb,0.0,False,True,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3387277521627092,4.543773283217768,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,,-0.7350220338372151,0.0,False,True,,ucb,0.0,False,True,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-1.3387277521627092,4.543773283217768,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.3037211741727988,2.3037211741727988,0.0,False,True,0.0,ucb,0.0,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-0.9373089677051462,-0.9373089677051462,0.0,False,True,0.0,ucb,0.0,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,478.21839141189116,-512.0,-2.0310556907582633,-2.0310556907582633,-2.0310556907582633,0.0,False,True,0.0,ucb,0.15311539999675006,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,5.236101221813322,23.294702294175156,0.90132435688226,3.882450382362526,2.3037211741727988,0.90132435688226,eggholder
7,-512.0,-512.0,-2.487061888349132,,-2.487061888349132,0.0,False,True,,ucb,0.14541040000040084,False,True,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,5.692107419404191,28.986809713579348,0.90132435688226,4.140972816225621,2.3037211741727988,0.90132435688226,eggholder
8,-512.0,-512.0,-2.487061888349132,,-2.487061888349132,0.0,False,True,,ucb,0.14712500001769513,False,True,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,5.692107419404191,34.67891713298354,0.90132435688226,4.334864641622943,2.3037211741727988,0.90132435688226,eggholder
9,-512.0,-512.0,-2.487061888349132,,-2.487061888349132,0.0,False,True,,ucb,0.1422650000313297,False,True,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,5.692107419404191,40.37102455238774,0.90132435688226,4.485669394709749,2.3037211741727988,0.90132435688226,eggholder
10,-512.0,-512.0,-2.487061888349132,-2.487061888349132,-2.487061888349132,0.0,False,True,0.0,ucb,0.13984069996513426,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,5.692107419404191,46.06313197179193,0.90132435688226,4.606313197179193,2.3037211741727988,0.90132435688226,eggholder
11,-195.1614571064993,-323.4656938542636,-0.7106701290210793,-0.7106701290210793,-0.7106701290210793,0.0,False,True,0.0,ucb,0.2098507999908179,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.9157156600761382,49.97884763186807,0.90132435688226,4.543531602897097,2.3037211741727988,0.90132435688226,eggholder
12,-512.0,-342.1977041929827,-0.45718071889570744,-0.45718071889570744,-0.45718071889570744,0.0,False,True,0.0,ucb,0.216741300013382,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.6622262499507663,53.64107388181884,0.90132435688226,4.47008949015157,2.3037211741727988,0.90132435688226,eggholder
13,-420.10696478281636,-318.8058369773505,0.4834938564362472,0.4834938564362472,0.4834938564362472,0.0,False,True,0.0,ucb,0.2897380999638699,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.7215516746188113,56.36262555643765,0.90132435688226,4.335586581264435,2.3037211741727988,0.90132435688226,eggholder
14,-397.10720163544113,-399.2404972359098,0.6253353309759855,,0.6253353309759855,0.0,False,True,,ucb,0.18385850003687665,False,True,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.5797102000790733,58.94233575651672,0.90132435688226,4.210166839751194,2.3037211741727988,0.90132435688226,eggholder
15,-397.1065492833575,-399.23909826733075,0.6252595771491997,0.6252595771491997,0.6252595771491997,0.0,False,True,0.0,ucb,0.20277179998811334,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.579785953905859,61.52212171042258,0.90132435688226,4.101474780694839,2.3037211741727988,0.90132435688226,eggholder
16,-450.43134165971094,-417.88561764469785,0.07186191571363053,0.07186191571363053,0.07186191571363053,0.0,False,True,0.0,ucb,0.3142841999651864,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.1331836153414283,64.655305325764,0.90132435688226,4.04095658286025,2.3037211741727988,0.90132435688226,eggholder
17,-416.5816910934781,-360.33664740548636,1.712585282190568,1.712585282190568,1.712585282190568,0.0,False,True,0.0,ucb,0.2974273999570869,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,1.4924602488644907,66.1477655746285,0.90132435688226,3.891045033801676,2.3037211741727988,0.90132435688226,eggholder
18,-452.8844488499368,-358.37257006316594,1.903364008658569,1.903364008658569,1.903364008658569,0.0,False,True,0.0,ucb,0.25185669999336824,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,1.3016815223964897,67.44944709702499,0.90132435688226,3.747191505390277,2.3037211741727988,0.90132435688226,eggholder
19,-471.981723834148,-381.07595960843713,2.212663367238812,2.212663367238812,2.212663367238812,0.0,False,True,0.0,ucb,0.27034039999125525,False,False,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.9923821638162469,68.44182926084123,0.90132435688226,3.6022015400442755,2.3037211741727988,0.90132435688226,eggholder
20,-336.47722205043345,-269.1122313105375,0.4766507184189277,,0.4766507184189277,0.0,False,True,,ucb,0.24342439998872578,False,True,11,8cb380c6-8f96-49fa-807a-3f6c736412b7,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.728394812636131,71.17022407347736,0.90132435688226,3.5585112036738678,2.3037211741727988,0.90132435688226,eggholder
