iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,128.09775780317898,406.7469321928453,-1.376274054829661,-1.376274054829661,-1.376274054829661,0.0,False,True,0.0,ucb,0.0,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.376274054829661,4.58131958588472,4.58131958588472,4.58131958588472,4.58131958588472,-1.376274054829661,4.58131958588472,eggholder
2,282.30214681107816,-281.38783744963393,-0.4721201176591365,-0.4721201176591365,-0.4721201176591365,0.0,False,True,0.0,ucb,0.0,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.4721201176591365,3.6771656487141953,8.258485234598915,3.6771656487141953,4.129242617299457,-0.4721201176591365,3.6771656487141953,eggholder
3,-204.62972425090516,382.5187280857722,-1.041347350535986,-1.041347350535986,-1.041347350535986,0.0,False,True,0.0,ucb,0.0,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.4721201176591365,4.246392881591045,12.50487811618996,3.6771656487141953,4.168292705396653,-0.4721201176591365,3.6771656487141953,eggholder
4,-506.6083281248515,328.93790042395267,0.41221577617518584,0.41221577617518584,0.41221577617518584,0.0,False,True,0.0,ucb,0.0,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.41221577617518584,2.792829754879873,15.297707871069834,2.792829754879873,3.8244269677674585,0.41221577617518584,2.792829754879873,eggholder
5,304.19909504209534,-32.834608288029926,-0.9877282117936217,,-0.9877282117936217,0.0,False,True,,ucb,0.0,False,True,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.41221577617518584,4.19277374284868,19.490481613918515,2.792829754879873,3.898096322783703,0.41221577617518584,2.792829754879873,eggholder
6,-512.0,28.02266471189337,1.5308118647806106,,1.5308118647806106,0.0,False,True,,ucb,0.14443650003522635,False,True,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308118647806106,1.6742336662744481,21.164715280192965,1.6742336662744481,3.5274525466988274,0.41221577617518584,2.792829754879873,eggholder
7,-512.0,28.021764378544553,1.5308345788648015,1.5308345788648015,1.5308345788648015,0.0,False,True,0.0,ucb,0.18375349999405444,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308345788648015,1.6742109521902573,22.838926232383223,1.6742109521902573,3.2627037474833176,1.5308345788648015,1.6742109521902573,eggholder
8,-512.0,-313.4792628425512,0.6006031885531595,0.6006031885531595,0.6006031885531595,0.0,False,True,0.0,ucb,0.14781850000144914,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308345788648015,2.6044423425018994,25.44336857488512,1.6742109521902573,3.18042107186064,1.5308345788648015,1.6742109521902573,eggholder
9,-303.6315070215269,-79.10279035861863,0.6048403913401277,0.6048403913401277,0.6048403913401277,0.0,False,True,0.0,ucb,0.2258482000324875,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308345788648015,2.600205139714931,28.04357371460005,1.6742109521902573,3.115952634955561,1.5308345788648015,1.6742109521902573,eggholder
10,-512.0,-43.08306812722732,1.1197163275941824,1.1197163275941824,1.1197163275941824,0.0,False,True,0.0,ucb,0.2680035999510437,False,False,7,af81f129-840f-468d-b502-c92f1fa3de89,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.5308345788648015,2.0853292034608764,30.128902918060927,1.6742109521902573,3.0128902918060927,1.5308345788648015,1.6742109521902573,eggholder
