iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,1.2331847136995135,10.924329566706632,True,9.691144853007119,qnei,0.0,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.016870752200555117,0.016870752200555117,0.016870752200555117,0.016870752200555117,1.2331847136995135,0.016870752200555117,branin
2,8.284448852745307,1.4928212308202027,0.980580217349636,0.28547762416202493,True,-0.695102593187611,qnei,0.0,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.2694752485504327,0.2863460007509878,0.016870752200555117,0.1431730003754939,1.2331847136995135,0.016870752200555117,branin
3,5.1280461643656485,1.3591960402050662,0.6042195728302557,-8.397384997131379,True,-9.001604569961636,qnei,0.0,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.6458358930698129,0.9321818938208007,0.016870752200555117,0.31072729794026693,1.2331847136995135,0.016870752200555117,branin
4,6.890364797811311,8.41747724312279,-2.1028324465741894,-3.2092686158680763,True,-1.1064361692938869,qnei,0.0,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,3.352887912474258,4.285069806295058,0.016870752200555117,1.0712674515737646,1.2331847136995135,0.016870752200555117,branin
5,4.255089974049766,9.569260034533663,-2.071428512488231,-3.626432289179899,True,-1.555003776691668,qnei,0.0,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,3.3214839783883,7.606553784683358,0.016870752200555117,1.5213107569366717,1.2331847136995135,0.016870752200555117,branin
6,10.0,5.3117638301267,0.9209864104332081,-1.9155932770779334,True,-2.8365796875111413,qnei,0.26247700001113117,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.3290690554668606,7.935622840150219,0.016870752200555117,1.3226038066917032,1.2331847136995135,0.016870752200555117,branin
7,10.0,1.6428775155507893,1.0875718485504835,-0.21590713121508287,True,-1.3034789797655664,qnei,0.266920099966228,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.16248361734958516,8.098106457499805,0.016870752200555117,1.1568723510714007,1.2331847136995135,0.016870752200555117,branin
8,9.049703554351332,2.203816015446483,1.218073112188468,16.96468349148973,True,15.746610379301261,qnei,0.34425019996706396,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.03198235371160063,8.130088811211404,0.016870752200555117,1.0162611014014256,1.218073112188468,0.03198235371160063,branin
9,8.604763690583024,2.4046092709017204,1.0903472820461202,12.36774920346939,True,11.27740192142327,qnei,0.2377274000318721,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.15970818385394847,8.289796995065354,0.016870752200555117,0.9210885550072615,1.218073112188468,0.03198235371160063,branin
10,9.088958595899047,2.901055293094492,1.2012847482403455,12.978473716443288,True,11.777188968202942,qnei,0.28438179998192936,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.048770717659723184,8.338567712725077,0.016870752200555117,0.8338567712725077,1.218073112188468,0.03198235371160063,branin
11,9.072703592913863,2.355469176245126,1.2206193904758504,-6.122030154585865,True,-7.342649545061715,qnei,0.3177342999842949,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.029436075424218222,8.368003788149295,0.016870752200555117,0.7607276171044813,1.218073112188468,0.03198235371160063,branin
12,6.678670349636395,3.7327676926446682,0.042920035285507356,-0.9459312013793277,True,-0.9888512366648351,qnei,0.21676690003369004,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,1.2071354306145614,9.575139218763857,0.016870752200555117,0.7979282682303214,1.218073112188468,0.03198235371160063,branin
13,10.0,3.170233135065455,1.1747624613610321,-6.969468639498835,True,-8.144231100859868,qnei,0.21976860001450405,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,0.07529300453903653,9.650432223302893,0.016870752200555117,0.7423409402540687,1.218073112188468,0.03198235371160063,branin
14,8.839782348207423,10.0,-1.8696291208837705,-1.9850775773966136,True,-0.11544845651284308,qnei,0.3428724000114016,False,0.75,10,03a207df-f29c-4a37-bdbe-2947bf438cc9,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2331847136995135,3.119684586783839,12.770116810086732,0.016870752200555117,0.9121512007204808,1.218073112188468,0.03198235371160063,branin
