iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,1.415236613767598,True,3.003227922980665,qnei,0.0,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,-2.2448401741993473,True,-1.9689650405465269,qnei,0.0,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-1.587991309213067,2.8380467751131357,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,0.7720546589419726,True,-0.1745459158741116,qnei,0.0,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,-1.587991309213067,2.8380467751131357,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,7.296882586308207,True,6.591691301388389,qnei,0.0,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.7051912849198183,0.5448641809802504,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,0.6335228711999414,True,0.06950441955996389,qnei,0.0,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.7051912849198183,0.5448641809802504,branin
6,4.603900316331525,2.8051780946548424,0.7472233805844261,1.0608376208742714,True,0.3136142402898453,qnei,0.32686659996397793,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,0.5028320853156426,6.401165546305993,0.3034548910839845,1.066860924384332,0.7051912849198183,0.5448641809802504,branin
7,4.397948596938746,4.010640728245845,0.6307624849161972,-3.233826634780129,True,-3.8645891196963262,qnei,0.42732819996308535,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,0.6192929809838714,7.020458527289865,0.3034548910839845,1.0029226467556949,0.7051912849198183,0.5448641809802504,branin
8,0.0,0.0,-1.3919476339504895,-2.743822824549383,True,-1.3518751905988937,qnei,0.22041439998429269,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,2.642003099850558,9.662461627140424,0.3034548910839845,1.207807703392553,0.7051912849198183,0.5448641809802504,branin
9,5.775185373662463,3.614086031712288,0.0906177034596847,0.6041619393441853,True,0.5135442358845006,qnei,0.461744699976407,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,1.159437762440384,10.821899389580807,0.3034548910839845,1.2024332655089784,0.7051912849198183,0.5448641809802504,branin
10,10.0,10.0,-1.1669946667849285,1.6343864410352795,True,2.801381107820208,qnei,0.27174270001705736,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,2.417050132684997,13.238949522265804,0.3034548910839845,1.3238949522265804,0.7051912849198183,0.5448641809802504,branin
11,0.0,3.0570466508671985,-0.08353710012529411,1.2851195255198535,True,1.3686566256451476,qnei,0.29313780000666156,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,0.9466005748160842,1.3335925660253627,14.572542088291167,0.3034548910839845,1.3247765534810152,0.7051912849198183,0.5448641809802504,branin
12,10.0,2.3151851257746734,1.1534630294368384,3.721364764886184,True,2.567901735449346,qnei,0.2847825000062585,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1534630294368384,0.09659243646323024,14.669134524754398,0.09659243646323024,1.2224278770628665,0.7051912849198183,0.5448641809802504,branin
13,10.0,1.1418709265027691,1.0103362745663327,-1.3862729810393393,True,-2.396609255605672,qnei,0.2686299000051804,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1534630294368384,0.23971919133373598,14.908853716088133,0.09659243646323024,1.1468349012375487,0.7051912849198183,0.5448641809802504,branin
14,10.0,3.0437904326490766,1.1760218172131134,-1.4360160381750748,True,-2.6120378553881882,qnei,0.2453897999948822,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,0.07403364868695528,14.982887364775088,0.07403364868695528,1.0702062403410777,0.7051912849198183,0.5448641809802504,branin
15,0.0,10.0,-0.43477340711827467,-1.96676816371716,True,-1.5319947565988852,qnei,0.261104500037618,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,1.6848288730183434,16.66771623779343,0.07403364868695528,1.111181082519562,0.7051912849198183,0.5448641809802504,branin
16,10.0,6.735263472058618,0.5094242857740434,-7.880373659831724,True,-8.389797945605768,qnei,0.32776499999454245,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,0.7406311801260252,17.408347417919458,0.07403364868695528,1.0880217136199661,0.7051912849198183,0.5448641809802504,branin
17,4.319204276369701,3.613360697299114,0.7600020453331795,-2.1749924908623504,True,-2.93499453619553,qnei,0.4387216999894008,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,0.49005342056688916,17.898400838486346,0.07403364868695528,1.0528471081462556,0.7051912849198183,0.5448641809802504,branin
18,0.0,2.097256768905871,-0.39798942784997066,-2.397702806455173,True,-1.9997133786052024,qnei,0.3284490000223741,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,1.6480448937500394,19.546445732236386,0.07403364868695528,1.0859136517909103,0.7051912849198183,0.5448641809802504,branin
19,0.0,3.9051706033076896,0.12094710314860632,1.7738144055342207,True,1.6528673023856144,qnei,0.3128140999469906,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,1.1291083627514624,20.67555409498785,0.07403364868695528,1.0881870576309394,0.7051912849198183,0.5448641809802504,branin
20,10.0,9.3177478164955,-0.7323404994990032,11.122316562909118,True,11.854657062408121,qnei,0.34587800002191216,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,1.9823959653990717,22.65795006038692,0.07403364868695528,1.132897503019346,-0.7323404994990032,1.9823959653990717,branin
21,10.0,9.44210425526643,-0.8082460628448055,1.089682682527875,True,1.8979287453726803,qnei,0.36282509996090084,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,2.0583015287448743,24.716251589131794,0.07403364868695528,1.1769643613872283,-0.7323404994990032,1.9823959653990717,branin
22,10.0,8.908644153550062,-0.4930736181114485,6.281093257613158,True,6.774166875724606,qnei,0.30730190000031143,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,1.7431290840115172,26.45938067314331,0.07403364868695528,1.2026991215065141,-0.7323404994990032,1.9823959653990717,branin
23,4.869695534284086,9.006988564309244,-2.1145127028533945,-9.909616940915205,True,-7.7951042380618105,qnei,0.648694500036072,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,3.364568168753463,29.823948841896772,0.07403364868695528,1.2966934279085554,-0.7323404994990032,1.9823959653990717,branin
24,8.950723491112155,9.00160271154122,-1.0774879788891323,-1.7036666573155836,True,-0.6261786784264514,qnei,0.5196842000004835,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1760218172131134,2.327543444789201,32.15149228668597,0.07403364868695528,1.3396455119452488,-0.7323404994990032,1.9823959653990717,branin
25,8.911453443457102,2.1414050920160848,1.1906233429579811,0.7888676852147536,True,-0.4017556577432275,qnei,0.3586201999569312,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1906233429579811,0.05943212294208755,32.210924409628056,0.05943212294208755,1.2884369763851222,-0.7323404994990032,1.9823959653990717,branin
26,5.598408899917758,1.8131271639744302,0.41280204397203235,1.6338789352282868,True,1.2210768912562544,qnei,0.3454560000100173,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.1906233429579811,0.8372534219280363,33.048177831556096,0.05943212294208755,1.2710837627521576,-0.7323404994990032,1.9823959653990717,branin
27,2.9109864652300796,2.8901675694875326,1.2291046956821792,-2.781030219074645,True,-4.010134914756824,qnei,0.31655160000082105,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.02095077021788949,33.06912860177398,0.02095077021788949,1.2247825408064439,-0.7323404994990032,1.9823959653990717,branin
28,0.0,5.59590801707295,0.3231511095472809,-2.862851829041186,True,-3.1860029385884667,qnei,0.34542560001136735,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.9269043563527878,33.99603295812677,0.02095077021788949,1.2141440342188132,-0.7323404994990032,1.9823959653990717,branin
29,7.089264644566556,2.1363482079661487,0.43124857019698176,0.3179368088552677,True,-0.11331176134171406,qnei,0.37239449995104223,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.818806895703087,34.81483985382985,0.02095077021788949,1.2005117190975811,-0.7323404994990032,1.9823959653990717,branin
30,2.1283285599970023,10.0,-1.180741524052198,3.8149889598062594,True,4.995730483858457,qnei,0.3027428000350483,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,2.430796989952267,37.24563684378212,0.02095077021788949,1.2415212281260708,-0.7323404994990032,1.9823959653990717,branin
31,1.6904638708001054,9.0230763336804,-0.5215805912167486,-1.7712725980171795,True,-1.249692006800431,qnei,0.30845039995620027,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,1.7716360571168173,39.01727290089894,0.02095077021788949,1.258621706480611,-0.7323404994990032,1.9823959653990717,branin
32,5.24003762306939,0.0,0.48936296701957555,-0.5434773977316909,True,-1.0328403647512665,qnei,0.3027610999997705,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.7606924988804931,39.77796539977943,0.02095077021788949,1.2430614187431073,-0.7323404994990032,1.9823959653990717,branin
33,6.277768203563045,5.428785426064515,-0.5658920347188151,-3.010238188168403,True,-2.4443461534495876,qnei,0.31386490003205836,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,1.8159475006188837,41.593912900398315,0.02095077021788949,1.2604216030423732,-0.7323404994990032,1.9823959653990717,branin
34,3.154581261827227,5.678532365023811,0.6923221341495601,-7.376490712377548,True,-8.068812846527107,qnei,0.3258829999831505,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.5577333317505085,42.15164623214882,0.02095077021788949,1.2397543009455536,-0.7323404994990032,1.9823959653990717,branin
35,8.034497380307219,0.0,0.7577434073224945,10.242859116309486,True,9.485115708986992,qnei,0.2774315999704413,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.4923120585775742,42.643958290726395,0.02095077021788949,1.2183988083064685,-0.7323404994990032,1.9823959653990717,branin
36,7.350194749198947,0.0,0.4901282116462821,12.775706005138932,True,12.285577793492651,qnei,0.3177096000290476,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.7599272542537865,43.403885544980184,0.02095077021788949,1.2056634873605607,0.4901282116462821,0.7599272542537865,branin
37,7.542271332094262,0.45485651606050204,0.6116639680192049,-4.068432692414579,True,-4.680096660433783,qnei,0.35153410001657903,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.6383914978808638,44.042277042861045,0.02095077021788949,1.1903318119692174,0.4901282116462821,0.7599272542537865,branin
38,10.0,0.0,0.7445238005749768,-9.281919420420182,True,-10.026443220995159,qnei,0.27800449996721,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.5055316653250919,44.54780870818614,0.02095077021788949,1.1723107554785825,0.4901282116462821,0.7599272542537865,branin
39,10.0,9.156609754998316,-0.6361856025259299,7.185574293036451,True,7.821759895562381,qnei,0.36357839999254793,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,1.8862410684259987,46.434049776612135,0.02095077021788949,1.1906166609387727,0.4901282116462821,0.7599272542537865,branin
40,7.646332362510018,0.0,0.6041741580218696,1.836174013224341,True,1.2319998552024714,qnei,0.31755930004874244,False,0.75,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",1.2500554659000687,1.2291046956821792,0.6458813078781991,47.07993108449033,0.02095077021788949,1.1769982771122582,0.4901282116462821,0.7599272542537865,branin
41,7.2239445757388285,0.0,0.4456624881992837,3.942614624621585,True,3.4969521364223013,qnei,0.4614401999861002,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,0.804392977700785,47.88432406219112,0.02095077021788949,1.1679103429802713,0.4901282116462821,0.7599272542537865,branin
42,2.9658275394758955,0.0,0.9636067153741878,-0.11799044315191853,True,-1.0815971585261064,qnei,0.3200829999987036,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,0.2864487505258808,48.170772812717,0.02095077021788949,1.1469231622075475,0.4901282116462821,0.7599272542537865,branin
43,10.0,8.611371639541249,-0.3292615660134227,-3.350722340276362,True,-3.0214607742629394,qnei,0.5083213999751024,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,1.5793170319134915,49.75008984463049,0.02095077021788949,1.1569788335960578,0.4901282116462821,0.7599272542537865,branin
44,8.196610082915596,0.0,0.8171399337062193,-2.8980126792863183,True,-3.7151526129925374,qnei,0.3981832999852486,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,0.4329155321938494,50.18300537682434,0.02095077021788949,1.1405228494732804,0.4901282116462821,0.7599272542537865,branin
45,9.394237245161726,9.28972287252804,-0.9894957741143253,-3.303351775524613,True,-2.313856001410288,qnei,0.43285859999014065,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,2.2395512400143938,52.42255661683873,0.02095077021788949,1.1649457025964163,0.4901282116462821,0.7599272542537865,branin
46,6.611782543087883,0.0,0.29504597472489696,-2.2716643115245034,True,-2.5667102862494002,qnei,0.326311299984809,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,0.9550094911751716,53.3775661080139,0.02095077021788949,1.1603818719133456,0.4901282116462821,0.7599272542537865,branin
47,1.8222864655712399,0.5938026603999286,0.4926226415220993,1.3095251314605534,True,0.816902489938454,qnei,0.4016040999558754,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,0.7574328243779693,54.13499893239187,0.02095077021788949,1.1518084879232313,0.4901282116462821,0.7599272542537865,branin
48,10.0,3.9099101355370243,1.1367347300658017,-0.07511967928193442,True,-1.2118544093477361,qnei,0.3161377999931574,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,0.11332073583426694,54.24831966822614,0.02095077021788949,1.1301733264213778,0.4901282116462821,0.7599272542537865,branin
49,0.0,1.1397458495237132,-0.7995558745629443,-2.2767800131590414,True,-1.4772241385960971,qnei,0.28471539996098727,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,2.049611340463013,56.29793100868915,0.02095077021788949,1.1489373675242682,0.4901282116462821,0.7599272542537865,branin
50,10.0,1.7842829607362913,1.1050235122495042,4.203486810292623,True,3.098463298043119,qnei,0.278751400008332,False,2.0,8,0aaf346e-cd68-498f-83c8-d39038fb78f4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.2291046956821792,0.14503195365056443,56.44296296233971,0.02095077021788949,1.1288592592467943,0.4901282116462821,0.7599272542537865,branin
