iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.8482822769423971,-1.0242030946550675,True,-0.17592081771267043,qnei,0.0,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,-0.8482822769423971,3.6501505751300876,3.6501505751300876,3.6501505751300876,3.6501505751300876,-0.8482822769423971,3.6501505751300876,iso_levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-1.3832174804041226,-1.6336298472569215,True,-0.2504123668527989,qnei,0.0,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,-0.8482822769423971,4.185085778591813,7.835236353721901,3.6501505751300876,3.9176181768609504,-0.8482822769423971,3.6501505751300876,iso_levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.19152695709248735,-0.34984010045360514,True,-0.5413670575460925,qnei,0.0,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,0.19152695709248735,2.6103413410952028,10.445577694817104,2.6103413410952028,3.4818592316057013,0.19152695709248735,2.6103413410952028,iso_levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.892019854558157,-2.163553767316163,True,-0.27153391275800587,qnei,0.0,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,0.19152695709248735,4.693888152745847,15.13946584756295,2.6103413410952028,3.7848664618907377,0.19152695709248735,2.6103413410952028,iso_levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5589880099297582,1.9623099754766995,True,0.40332196554694133,qnei,0.0,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,1.5589880099297582,1.2428802882579322,16.38234613582088,1.2428802882579322,3.2764692271641764,1.5589880099297582,1.2428802882579322,iso_levy_10
6,9.836095664818842,10.0,-6.9115736395930245,1.7284365874378338,5.594869067298864,7.118456646358764,-5.857122821893416,7.843107210502069,-10.0,-1.5277185689899333,-6.827174581319751,-1.417361528812497,-1.5390965203224611,True,-0.12173499150996414,qnei,0.3165231999591924,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,1.5589880099297582,4.219229827000188,20.60157596282107,1.2428802882579322,3.4335959938035114,1.5589880099297582,1.2428802882579322,iso_levy_10
7,1.4004733498186468,6.992468794891473,-10.0,2.4139304472562273,0.018005281223599588,7.214653470806982,-1.5416558462551968,-0.3722839496613257,-10.0,-2.1390459037589813,-1.1288748524210581,-0.9145978267530136,-0.9496647937041623,True,-0.03506696695114875,qnei,0.5561183000099845,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,1.5589880099297582,3.716466124940704,24.318042087761775,1.2428802882579322,3.4740060125373966,1.5589880099297582,1.2428802882579322,iso_levy_10
8,4.030975122319618,4.2269024760737075,-7.7860061468526505,0.6192924676799476,1.0931736638259746,7.568199116108718,-2.798172587143396,3.2950005796373625,-9.899350373326815,-2.500120749418622,-5.237832000641924,0.4525838602941062,0.3907570199534067,True,-0.06182684034069946,qnei,0.4358994999784045,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,1.5589880099297582,2.349284437893584,26.66732652565536,1.2428802882579322,3.33341581570692,1.5589880099297582,1.2428802882579322,iso_levy_10
9,2.958770312434322,2.4618325349642545,-9.376659642116822,-1.410554476695278,-1.4277121593829922,7.228394319581661,-6.409783841587369,3.623072562374864,-10.0,-1.133853222396236,-2.5491297509135964,0.5943285165898594,0.986648775749766,True,0.39232025915990654,qnei,1.0044555000495166,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,1.5589880099297582,2.207539781597831,28.87486630725319,1.2428802882579322,3.2083184785836876,1.5589880099297582,1.2428802882579322,iso_levy_10
10,2.5763259747711746,2.3231326556148733,-8.542871774118746,-1.3208738850716109,-1.5688458241778767,7.325846508964753,-5.637673963350085,3.1793862936716177,-8.6942879674217,-1.438426025143497,-2.9002524031765913,0.9657338493903023,0.7422882440509476,True,-0.22344560533935465,qnei,0.8292888000141829,False,7,826d9b21-21fd-40ad-894f-0c94afb9d150,gaussian,0.23708,0,gradient_boosting,composite,learned,0.0562069264,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.8018682981876903,1.5589880099297582,1.836134448797388,30.711000756050577,1.2428802882579322,3.0711000756050577,1.5589880099297582,1.2428802882579322,iso_levy_10
