delta_x0,delta_x1,delta_x2,delta_x3,delta_x4,delta_x5,delta_x6,delta_x7,delta_x8,delta_x9,delta_x10,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,67.96086133226807,1.3592172266453613,0.642044507559624,36.83151248523077,36.83151248523077,0.0,logei,composite,0.0,0,50,8,454ce1a4-62f8-410e-b0a8-b4bd1cf29ad5,none,gradient_boosting,True,0.01,2.0,36.08663480001269,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.301696525849349,0.5711862513179171,59.635401797822745,1.1927080359564548,0.6096596279671855,34.82390431392594,35.06064444328285,0.0,logei,composite,0.23708,0,50,8,cd528c34-9ec4-4846-9bbb-edb1d92b06ec,gaussian,gradient_boosting,False,0.01,2.0,34.22279800003162,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,87.86227851384645,1.757245570276929,1.0041689206547506,36.83151248523077,49.850588447435804,0.0,logei,composite,0.948321,0,50,8,d5fd1dfe-2507-4e07-9b4a-55294aee3601,gaussian,gradient_boosting,False,0.01,2.0,27.531684999994468,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,159.49877937765604,3.189975587553121,2.581501631922603,36.83151248523077,145.7720690558424,0.0,logei,composite,4.741603,0,50,8,e7a3885b-3be0-426f-8f4c-c11ef5b6f3f1,gaussian,gradient_boosting,False,0.01,2.0,33.018714600009844,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.3658873205136994,0.5069954566535668,70.04611665002267,1.4009223330004534,0.5069954566535668,35.54854650162323,35.54854650162323,0.0,qnei,composite,0.0,0,50,8,c86d7585-3853-4127-9763-a7fc455facdb,none,gradient_boosting,True,0.01,2.0,48.93263890000526,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.277329090295955,0.5955536868713112,71.16770682661169,1.4233541365322337,0.8276177819960626,36.01338695478098,42.72187837375083,0.0,qnei,composite,0.23708,0,50,8,f28c4c75-6356-414e-9bbb-38f0ca2989f8,gaussian,gradient_boosting,False,0.01,2.0,44.39805180003168,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,88.31820546399167,1.7663641092798334,0.683474144532819,36.83151248523077,40.906484354029416,0.0,qnei,composite,0.948321,0,50,8,861b0a2f-5f2b-4f66-b6c8-fb67627d4f10,gaussian,gradient_boosting,False,0.01,2.0,34.91898159997072,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,134.040979983969,2.68081959967938,1.8979532802129757,36.83151248523077,113.91810918458422,0.0,qnei,composite,4.741603,0,50,8,c82c7307-8b14-4c80-875f-7578b9da8965,gaussian,gradient_boosting,False,0.01,2.0,44.65329990000464,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,93.02020629130435,1.860404125826087,0.642044507559624,36.83151248523077,36.83151248523077,0.0,ucb,composite,0.0,0,50,8,de1bf32d-428b-4aad-9433-cdd0799abad6,none,gradient_boosting,True,0.01,2.0,38.919959800026845,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,94.41358280610892,1.8882716561221784,0.8262239766300903,36.83151248523077,37.84449956511833,0.0,ucb,composite,0.23708,0,50,8,f6f0587e-56f4-4cb3-aebb-6348fa681cc0,gaussian,gradient_boosting,False,0.01,2.0,37.18176890001632,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,111.21180021837607,2.2242360043675213,1.2359486166823446,36.83151248523077,54.049704967154085,0.0,ucb,composite,0.948321,0,50,8,dcc06cfd-249d-4f31-aa6a-6e2eb8b605ae,gaussian,gradient_boosting,False,0.01,2.0,40.474645200010855,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,204.9094792130526,4.0981895842610525,2.8954013038522564,36.83151248523077,142.00244646397127,0.0,ucb,composite,4.741603,0,50,8,d3d55c0f-ae2e-462c-bad1-a7e97d912dcd,gaussian,gradient_boosting,False,0.01,2.0,43.97562760004075,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.3154022292640084,0.5574805479032579,59.770308411410674,1.1954061682282136,0.5574805479032579,35.43150441007434,35.43150441007434,0.0,ei,composite,0.0,0,50,8,ac1ef24d-71d6-47f2-9eb1-aef9c39e2ea9,none,gradient_boosting,True,0.01,2.0,32.71428790001664,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2681246981091276,0.6047580790581386,66.59922485235481,1.3319844970470962,0.7801410610251445,35.284125702419125,42.74681700723035,0.0,ei,composite,0.23708,0,50,8,a300bd4c-19d4-495d-98c8-fb1f42b23019,gaussian,gradient_boosting,False,0.01,2.0,43.24047070002416,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,113.4635006673026,2.269270013346052,1.1591685802791847,36.83151248523077,85.13075067250591,0.0,ei,composite,0.948321,0,50,8,b663d407-7638-49ea-a7d1-ed7c2c01171c,gaussian,gradient_boosting,False,0.01,2.0,34.74267399997916,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,139.24460928869115,2.784892185773823,2.2909544995007027,36.83151248523077,100.43900384827118,0.0,ei,composite,4.741603,0,50,8,92ec63ef-2793-4bb2-b408-a1a409384868,gaussian,gradient_boosting,False,0.01,2.0,41.332205300044734,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,137.14461234519936,2.7428922469039874,0.642044507559624,36.83151248523077,36.83151248523077,0.0,random,composite,0.0,0,50,8,57720ccf-6808-44a0-a038-f67defe197ba,none,gradient_boosting,True,0.01,2.0,0.06266389996744692,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,137.14461234519936,2.7428922469039874,0.642044507559624,36.83151248523077,37.717341966279264,0.0,random,composite,0.23708,0,50,8,1be81662-6238-474e-9535-8dd1bc266714,gaussian,gradient_boosting,False,0.01,2.0,0.0451001999899745,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,137.14461234519936,2.7428922469039874,1.0539270392315812,36.83151248523077,88.52359032344955,0.0,random,composite,0.948321,0,50,8,f1c9c33a-fc29-46f2-a168-47f89032fd68,gaussian,gradient_boosting,False,0.01,2.0,0.04769249999662861,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,137.14461234519936,2.7428922469039874,2.8954013038522564,36.83151248523077,140.66849032454408,0.0,random,composite,4.741603,0,50,8,9e7c2fdf-cd1b-4965-b186-1a15ba742bb8,gaussian,gradient_boosting,False,0.01,2.0,0.06357150000985712,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,151.4855175427571,3.029710350855142,0.642044507559624,36.83151248523077,36.83151248523077,0.0,sobol,composite,0.0,0,50,8,4214a060-7f76-41a6-b149-b275a653183e,none,gradient_boosting,True,0.01,2.0,0.06643010000698268,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,151.4855175427571,3.029710350855142,0.642044507559624,36.83151248523077,36.83151248523077,0.0,sobol,composite,0.23708,0,50,8,e2f6aa74-9888-403b-8737-e5eaf0ceb117,gaussian,gradient_boosting,False,0.01,2.0,0.06961810000939295,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,151.4855175427571,3.029710350855142,0.642044507559624,36.83151248523077,36.83151248523077,0.0,sobol,composite,0.948321,0,50,8,e765f274-2e87-4576-9dbb-bd06e728033a,gaussian,gradient_boosting,False,0.01,2.0,0.04036959999939427,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454277,24.0579731692512,0.0,2.2308382696076423,0.642044507559624,151.4855175427571,3.029710350855142,2.386439167104343,36.83151248523077,137.68465210937748,0.0,sobol,composite,4.741603,0,50,8,4ad82586-205b-4bce-bf75-950561d5da0e,gaussian,gradient_boosting,False,0.01,2.0,0.056901799980551004,2.8728827771672663,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.1806009300184535,-3.289673247994922,26.46118990581866,0.0,2.1908366409459017,0.5360470640062904,93.12636884436974,1.8625273768873947,0.5360470640062904,47.28317526710285,47.28317526710285,0.0,logei,composite,0.0,0,50,11,658f5282-10bd-48cd-9205-bcc89ee17137,none,gradient_boosting,True,0.01,2.0,38.55538969999179,2.726883704952192,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.1806009300184535,-3.289673247994922,26.46118990581866,0.0,1.9917891700143886,0.7350945349378035,79.73414480351815,1.594682896070363,0.8967089698119814,45.962199870348385,54.14312180715824,0.0,logei,composite,0.23708,0,50,11,baf1ac4a-b99c-4211-a725-410a7c3e3148,gaussian,gradient_boosting,False,0.01,2.0,43.67881860001944,2.726883704952192,iso_levy_10,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10"
