dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
shekel,value,qnei,0.475,1.5250000000000001,1.8684868052621955,2465.812793131044,0.003642300562641851,4,8
shekel,value,logei,0.525,1.4749999999999999,1.1989337250471848,2439.2183821659983,0.20484396522308063,4,8
